Item	Site_Code	Similarity_Group	Source_Line_ID	Manual_Transcription	Manual_Line_Status	Cell_Review_Status	Legacy_Raw_Form	Legacy_Status	Legacy_Reason	Exact_Codepoint_Equal	Reconciliation_Disposition	Frozen_Manual_Lines_SHA256	Frozen_Manual_Cells_SHA256	Independence_Note
106	p	0	i106-l01		source_blank	source_blank	no entry	excluded	printed gap: the item was not elicited at this site	no	manual source blank; legacy audit also records a printed gap	d921478d8ced98de6af4aa0513931e2416e0702a365b05ae1fb4ab962ad05b13	e4895ceae4dea93311cd6a3692da92f3f9a8eefee5061645081521848ad2de10	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
106	e	1	i106-l02	pʰai̯tʰopʼ	attested	attested	phait� hop̚	excluded	contains a glyph with no verified reading	no	manually recovered formerly excluded glyph sequence	d921478d8ced98de6af4aa0513931e2416e0702a365b05ae1fb4ab962ad05b13	e4895ceae4dea93311cd6a3692da92f3f9a8eefee5061645081521848ad2de10	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
106	f	1	i106-l02	pʰai̯tʰopʼ	attested	attested	phait� hop̚	excluded	contains a glyph with no verified reading	no	manually recovered formerly excluded glyph sequence	d921478d8ced98de6af4aa0513931e2416e0702a365b05ae1fb4ab962ad05b13	e4895ceae4dea93311cd6a3692da92f3f9a8eefee5061645081521848ad2de10	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
106	l	1	i106-l03	pʰai̯tʰupa	attested	attested	phait� hupa	excluded	contains a glyph with no verified reading	no	manually recovered formerly excluded glyph sequence	d921478d8ced98de6af4aa0513931e2416e0702a365b05ae1fb4ab962ad05b13	e4895ceae4dea93311cd6a3692da92f3f9a8eefee5061645081521848ad2de10	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
106	m	1	i106-l03	pʰai̯tʰupa	attested	attested	phait� hupa	excluded	contains a glyph with no verified reading	no	manually recovered formerly excluded glyph sequence	d921478d8ced98de6af4aa0513931e2416e0702a365b05ae1fb4ab962ad05b13	e4895ceae4dea93311cd6a3692da92f3f9a8eefee5061645081521848ad2de10	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
106	a	1	i106-l04	pʰitʰopʼ	attested	attested	phithop̚	installed		no	legacy differs at codepoint level (audit-only; manual unchanged)	d921478d8ced98de6af4aa0513931e2416e0702a365b05ae1fb4ab962ad05b13	e4895ceae4dea93311cd6a3692da92f3f9a8eefee5061645081521848ad2de10	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
106	i	1	i106-l04	pʰitʰopʼ	attested	attested	phithop̚	installed		no	legacy differs at codepoint level (audit-only; manual unchanged)	d921478d8ced98de6af4aa0513931e2416e0702a365b05ae1fb4ab962ad05b13	e4895ceae4dea93311cd6a3692da92f3f9a8eefee5061645081521848ad2de10	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
106	o	1	i106-l04	pʰitʰopʼ	attested	attested	phithop̚	installed		no	legacy differs at codepoint level (audit-only; manual unchanged)	d921478d8ced98de6af4aa0513931e2416e0702a365b05ae1fb4ab962ad05b13	e4895ceae4dea93311cd6a3692da92f3f9a8eefee5061645081521848ad2de10	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
106	e	2	i106-l05	pʰai̯tʰopʼ	attested	attested	phait� hop̚	excluded	contains a glyph with no verified reading	no	manually recovered formerly excluded glyph sequence	d921478d8ced98de6af4aa0513931e2416e0702a365b05ae1fb4ab962ad05b13	e4895ceae4dea93311cd6a3692da92f3f9a8eefee5061645081521848ad2de10	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
106	f	2	i106-l05	pʰai̯tʰopʼ	attested	attested	phait� hop̚	excluded	contains a glyph with no verified reading	no	manually recovered formerly excluded glyph sequence	d921478d8ced98de6af4aa0513931e2416e0702a365b05ae1fb4ab962ad05b13	e4895ceae4dea93311cd6a3692da92f3f9a8eefee5061645081521848ad2de10	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
106	d	2	i106-l06	pʰɛtʰɛŋ	attested	attested	phɛthɛŋ	installed		no	legacy differs at codepoint level (audit-only; manual unchanged)	d921478d8ced98de6af4aa0513931e2416e0702a365b05ae1fb4ab962ad05b13	e4895ceae4dea93311cd6a3692da92f3f9a8eefee5061645081521848ad2de10	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
106	g	2	i106-l06	pʰɛtʰɛŋ	attested	attested	phɛthɛŋ	installed		no	legacy differs at codepoint level (audit-only; manual unchanged)	d921478d8ced98de6af4aa0513931e2416e0702a365b05ae1fb4ab962ad05b13	e4895ceae4dea93311cd6a3692da92f3f9a8eefee5061645081521848ad2de10	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
106	n	2	i106-l07	pʰɛtʰɪŋ	attested	attested	phɛth#ŋ	installed		no	legacy differs at codepoint level (audit-only; manual unchanged)	d921478d8ced98de6af4aa0513931e2416e0702a365b05ae1fb4ab962ad05b13	e4895ceae4dea93311cd6a3692da92f3f9a8eefee5061645081521848ad2de10	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
106	h	2	i106-l08	pʰitʰɨŋ	attested	attested	phithɨŋ	installed		no	legacy differs at codepoint level (audit-only; manual unchanged)	d921478d8ced98de6af4aa0513931e2416e0702a365b05ae1fb4ab962ad05b13	e4895ceae4dea93311cd6a3692da92f3f9a8eefee5061645081521848ad2de10	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
106	a	2	i106-l09	pʰitʰopʼ	attested	attested	phithop̚	installed		no	legacy differs at codepoint level (audit-only; manual unchanged)	d921478d8ced98de6af4aa0513931e2416e0702a365b05ae1fb4ab962ad05b13	e4895ceae4dea93311cd6a3692da92f3f9a8eefee5061645081521848ad2de10	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
106	i	2	i106-l09	pʰitʰopʼ	attested	attested	phithop̚	installed		no	legacy differs at codepoint level (audit-only; manual unchanged)	d921478d8ced98de6af4aa0513931e2416e0702a365b05ae1fb4ab962ad05b13	e4895ceae4dea93311cd6a3692da92f3f9a8eefee5061645081521848ad2de10	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
106	o	2	i106-l09	pʰitʰopʼ	attested	attested	phithop̚	installed		no	legacy differs at codepoint level (audit-only; manual unchanged)	d921478d8ced98de6af4aa0513931e2416e0702a365b05ae1fb4ab962ad05b13	e4895ceae4dea93311cd6a3692da92f3f9a8eefee5061645081521848ad2de10	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
106	b	3	i106-l10	pai̯tʰokʼ	attested	attested	pait� hok̚	excluded	contains a glyph with no verified reading	no	manually recovered formerly excluded glyph sequence	d921478d8ced98de6af4aa0513931e2416e0702a365b05ae1fb4ab962ad05b13	e4895ceae4dea93311cd6a3692da92f3f9a8eefee5061645081521848ad2de10	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
106	c	3	i106-l10	pai̯tʰokʼ	attested	attested	pait� hok̚	excluded	contains a glyph with no verified reading	no	manually recovered formerly excluded glyph sequence	d921478d8ced98de6af4aa0513931e2416e0702a365b05ae1fb4ab962ad05b13	e4895ceae4dea93311cd6a3692da92f3f9a8eefee5061645081521848ad2de10	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
106	e	3	i106-l11	pʰai̯tʰopʼ	attested	attested	phait� hop̚	excluded	contains a glyph with no verified reading	no	manually recovered formerly excluded glyph sequence	d921478d8ced98de6af4aa0513931e2416e0702a365b05ae1fb4ab962ad05b13	e4895ceae4dea93311cd6a3692da92f3f9a8eefee5061645081521848ad2de10	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
106	f	3	i106-l11	pʰai̯tʰopʼ	attested	attested	phait� hop̚	excluded	contains a glyph with no verified reading	no	manually recovered formerly excluded glyph sequence	d921478d8ced98de6af4aa0513931e2416e0702a365b05ae1fb4ab962ad05b13	e4895ceae4dea93311cd6a3692da92f3f9a8eefee5061645081521848ad2de10	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
106	j	4	i106-l12	tiwai̯tʼ	attested	attested	tiwait� ̚	excluded	contains a glyph with no verified reading	no	manually recovered formerly excluded glyph sequence	d921478d8ced98de6af4aa0513931e2416e0702a365b05ae1fb4ab962ad05b13	e4895ceae4dea93311cd6a3692da92f3f9a8eefee5061645081521848ad2de10	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
106	k	4	i106-l12	tiwai̯tʼ	attested	attested	tiwait� ̚	excluded	contains a glyph with no verified reading	no	manually recovered formerly excluded glyph sequence	d921478d8ced98de6af4aa0513931e2416e0702a365b05ae1fb4ab962ad05b13	e4895ceae4dea93311cd6a3692da92f3f9a8eefee5061645081521848ad2de10	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
106	0	5	i106-l13	gal	attested	attested	ɡal	installed		no	legacy differs at codepoint level (audit-only; manual unchanged)	d921478d8ced98de6af4aa0513931e2416e0702a365b05ae1fb4ab962ad05b13	e4895ceae4dea93311cd6a3692da92f3f9a8eefee5061645081521848ad2de10	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
107	e	1	i107-l01	kʰuʔdubu	attested	attested	khu dubu	installed		no	legacy differs at codepoint level (audit-only; manual unchanged)	d921478d8ced98de6af4aa0513931e2416e0702a365b05ae1fb4ab962ad05b13	e4895ceae4dea93311cd6a3692da92f3f9a8eefee5061645081521848ad2de10	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
107	f	1	i107-l01	kʰuʔdubu	attested	attested	khu dubu	installed		no	legacy differs at codepoint level (audit-only; manual unchanged)	d921478d8ced98de6af4aa0513931e2416e0702a365b05ae1fb4ab962ad05b13	e4895ceae4dea93311cd6a3692da92f3f9a8eefee5061645081521848ad2de10	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
107	g	1	i107-l01	kʰuʔdubu	attested	attested	khu dubu	installed		no	legacy differs at codepoint level (audit-only; manual unchanged)	d921478d8ced98de6af4aa0513931e2416e0702a365b05ae1fb4ab962ad05b13	e4895ceae4dea93311cd6a3692da92f3f9a8eefee5061645081521848ad2de10	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
