Item	Site_Code	Similarity_Group	Source_Line_ID	Manual_Transcription	Manual_Line_Status	Cell_Review_Status	Legacy_Raw_Form	Legacy_Status	Legacy_Reason	Exact_Codepoint_Equal	Reconciliation_Disposition	Frozen_Manual_Lines_SHA256	Frozen_Manual_Cells_SHA256	Independence_Note
16	a	1	i016-l01	haʔapɛkʼ	attested	attested	ha apɛk̚	installed		no	legacy differs at codepoint level (audit-only; manual unchanged)	f23624bd2856ca7ac46b8d314595a928730b2fa2aac1e8b9741044733c2a0a58	b8f3d4d35b74deea079506b20090692e54670a591961cdb92bbe5a3de9b597a5	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
16	d	1	i016-l01	haʔapɛkʼ	attested	attested	ha apɛk̚	installed		no	legacy differs at codepoint level (audit-only; manual unchanged)	f23624bd2856ca7ac46b8d314595a928730b2fa2aac1e8b9741044733c2a0a58	b8f3d4d35b74deea079506b20090692e54670a591961cdb92bbe5a3de9b597a5	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
16	e	1	i016-l01	haʔapɛkʼ	attested	attested	ha apɛk̚	installed		no	legacy differs at codepoint level (audit-only; manual unchanged)	f23624bd2856ca7ac46b8d314595a928730b2fa2aac1e8b9741044733c2a0a58	b8f3d4d35b74deea079506b20090692e54670a591961cdb92bbe5a3de9b597a5	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
16	g	1	i016-l01	haʔapɛkʼ	attested	attested	ha apɛk̚	installed		no	legacy differs at codepoint level (audit-only; manual unchanged)	f23624bd2856ca7ac46b8d314595a928730b2fa2aac1e8b9741044733c2a0a58	b8f3d4d35b74deea079506b20090692e54670a591961cdb92bbe5a3de9b597a5	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
16	f	1	i016-l02	haʔpɛkʼ	attested	attested	ha pɛk̚	installed		no	legacy differs at codepoint level (audit-only; manual unchanged)	f23624bd2856ca7ac46b8d314595a928730b2fa2aac1e8b9741044733c2a0a58	b8f3d4d35b74deea079506b20090692e54670a591961cdb92bbe5a3de9b597a5	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
16	a	2	i016-l03	haʔapɛkʼ	attested	attested	ha apɛk̚	installed		no	legacy differs at codepoint level (audit-only; manual unchanged)	f23624bd2856ca7ac46b8d314595a928730b2fa2aac1e8b9741044733c2a0a58	b8f3d4d35b74deea079506b20090692e54670a591961cdb92bbe5a3de9b597a5	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
16	d	2	i016-l03	haʔapɛkʼ	attested	attested	ha apɛk̚	installed		no	legacy differs at codepoint level (audit-only; manual unchanged)	f23624bd2856ca7ac46b8d314595a928730b2fa2aac1e8b9741044733c2a0a58	b8f3d4d35b74deea079506b20090692e54670a591961cdb92bbe5a3de9b597a5	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
16	e	2	i016-l03	haʔapɛkʼ	attested	attested	ha apɛk̚	installed		no	legacy differs at codepoint level (audit-only; manual unchanged)	f23624bd2856ca7ac46b8d314595a928730b2fa2aac1e8b9741044733c2a0a58	b8f3d4d35b74deea079506b20090692e54670a591961cdb92bbe5a3de9b597a5	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
16	g	2	i016-l03	haʔapɛkʼ	attested	attested	ha apɛk̚	installed		no	legacy differs at codepoint level (audit-only; manual unchanged)	f23624bd2856ca7ac46b8d314595a928730b2fa2aac1e8b9741044733c2a0a58	b8f3d4d35b74deea079506b20090692e54670a591961cdb92bbe5a3de9b597a5	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
16	i	2	i016-l04	hadɨbɛkʼ	attested	attested	hadɨbɛk̚	installed		no	legacy differs at codepoint level (audit-only; manual unchanged)	f23624bd2856ca7ac46b8d314595a928730b2fa2aac1e8b9741044733c2a0a58	b8f3d4d35b74deea079506b20090692e54670a591961cdb92bbe5a3de9b597a5	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
16	b	3	i016-l05	haʔdilɛka / kadoŋ	attested	attested	ha dilɛka / kadoŋ	installed		no	legacy differs at codepoint level (audit-only; manual unchanged)	f23624bd2856ca7ac46b8d314595a928730b2fa2aac1e8b9741044733c2a0a58	b8f3d4d35b74deea079506b20090692e54670a591961cdb92bbe5a3de9b597a5	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
16	c	3	i016-l05	haʔdilɛka / kadoŋ	attested	attested	ha dilɛka / kadoŋ	installed		no	legacy differs at codepoint level (audit-only; manual unchanged)	f23624bd2856ca7ac46b8d314595a928730b2fa2aac1e8b9741044733c2a0a58	b8f3d4d35b74deea079506b20090692e54670a591961cdb92bbe5a3de9b597a5	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
16	i	3	i016-l06	hadɨbɛkʼ	attested	attested	hadɨbɛk̚	installed		no	legacy differs at codepoint level (audit-only; manual unchanged)	f23624bd2856ca7ac46b8d314595a928730b2fa2aac1e8b9741044733c2a0a58	b8f3d4d35b74deea079506b20090692e54670a591961cdb92bbe5a3de9b597a5	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
16	l	4	i016-l07	doba	attested	attested	doba	installed		yes	legacy exact comparison match (audit-only; not verification)	f23624bd2856ca7ac46b8d314595a928730b2fa2aac1e8b9741044733c2a0a58	b8f3d4d35b74deea079506b20090692e54670a591961cdb92bbe5a3de9b597a5	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
16	m	4	i016-l07	doba	attested	attested	doba	installed		yes	legacy exact comparison match (audit-only; not verification)	f23624bd2856ca7ac46b8d314595a928730b2fa2aac1e8b9741044733c2a0a58	b8f3d4d35b74deea079506b20090692e54670a591961cdb92bbe5a3de9b597a5	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
16	j	5	i016-l08	dir	attested	attested	dir	installed		yes	legacy exact comparison match (audit-only; not verification)	f23624bd2856ca7ac46b8d314595a928730b2fa2aac1e8b9741044733c2a0a58	b8f3d4d35b74deea079506b20090692e54670a591961cdb92bbe5a3de9b597a5	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
