Item	Site_Code	Similarity_Group	Source_Line_ID	Manual_Transcription	Manual_Line_Status	Cell_Review_Status	Legacy_Raw_Form	Legacy_Status	Legacy_Reason	Exact_Codepoint_Equal	Reconciliation_Disposition	Frozen_Manual_Lines_SHA256	Frozen_Manual_Cells_SHA256	Independence_Note
46	a	1	i046-l01	buʃu	attested	attested	buʃu	installed		yes	legacy exact comparison match (audit-only; not verification)	da7feeb72610b8b349eaf67d514055fe887f169c3f86724b588a5264c25ebade	21617270877090589b3b0db66f73ddb03ed9551fe4b8488a24d1caee336c574a	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
46	o	1	i046-l01	buʃu	attested	attested	buʃu	installed		yes	legacy exact comparison match (audit-only; not verification)	da7feeb72610b8b349eaf67d514055fe887f169c3f86724b588a5264c25ebade	21617270877090589b3b0db66f73ddb03ed9551fe4b8488a24d1caee336c574a	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
46	b	2	i046-l02	kanta	attested	attested	kanta	installed		yes	legacy exact comparison match (audit-only; not verification)	da7feeb72610b8b349eaf67d514055fe887f169c3f86724b588a5264c25ebade	21617270877090589b3b0db66f73ddb03ed9551fe4b8488a24d1caee336c574a	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
46	c	2	i046-l02	kanta	attested	attested	kanta	installed		yes	legacy exact comparison match (audit-only; not verification)	da7feeb72610b8b349eaf67d514055fe887f169c3f86724b588a5264c25ebade	21617270877090589b3b0db66f73ddb03ed9551fe4b8488a24d1caee336c574a	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
46	d	2	i046-l02	kanta	attested	attested	kanta	installed		yes	legacy exact comparison match (audit-only; not verification)	da7feeb72610b8b349eaf67d514055fe887f169c3f86724b588a5264c25ebade	21617270877090589b3b0db66f73ddb03ed9551fe4b8488a24d1caee336c574a	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
46	e	2	i046-l02	kanta	attested	attested	kanta	installed		yes	legacy exact comparison match (audit-only; not verification)	da7feeb72610b8b349eaf67d514055fe887f169c3f86724b588a5264c25ebade	21617270877090589b3b0db66f73ddb03ed9551fe4b8488a24d1caee336c574a	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
46	f	2	i046-l02	kanta	attested	attested	kanta	installed		yes	legacy exact comparison match (audit-only; not verification)	da7feeb72610b8b349eaf67d514055fe887f169c3f86724b588a5264c25ebade	21617270877090589b3b0db66f73ddb03ed9551fe4b8488a24d1caee336c574a	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
46	g	2	i046-l02	kanta	attested	attested	kanta	installed		yes	legacy exact comparison match (audit-only; not verification)	da7feeb72610b8b349eaf67d514055fe887f169c3f86724b588a5264c25ebade	21617270877090589b3b0db66f73ddb03ed9551fe4b8488a24d1caee336c574a	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
46	h	2	i046-l02	kanta	attested	attested	kanta	installed		yes	legacy exact comparison match (audit-only; not verification)	da7feeb72610b8b349eaf67d514055fe887f169c3f86724b588a5264c25ebade	21617270877090589b3b0db66f73ddb03ed9551fe4b8488a24d1caee336c574a	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
46	i	2	i046-l02	kanta	attested	attested	kanta	installed		yes	legacy exact comparison match (audit-only; not verification)	da7feeb72610b8b349eaf67d514055fe887f169c3f86724b588a5264c25ebade	21617270877090589b3b0db66f73ddb03ed9551fe4b8488a24d1caee336c574a	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
46	n	2	i046-l02	kanta	attested	attested	kanta	installed		yes	legacy exact comparison match (audit-only; not verification)	da7feeb72610b8b349eaf67d514055fe887f169c3f86724b588a5264c25ebade	21617270877090589b3b0db66f73ddb03ed9551fe4b8488a24d1caee336c574a	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
46	j	3	i046-l03	tʃi	attested	attested	tʃi	installed		yes	legacy exact comparison match (audit-only; not verification)	da7feeb72610b8b349eaf67d514055fe887f169c3f86724b588a5264c25ebade	21617270877090589b3b0db66f73ddb03ed9551fe4b8488a24d1caee336c574a	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
46	k	3	i046-l03	tʃi	attested	attested	tʃi	installed		yes	legacy exact comparison match (audit-only; not verification)	da7feeb72610b8b349eaf67d514055fe887f169c3f86724b588a5264c25ebade	21617270877090589b3b0db66f73ddb03ed9551fe4b8488a24d1caee336c574a	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
46	l	4	i046-l04	asu	attested	attested	asu	installed		yes	legacy exact comparison match (audit-only; not verification)	da7feeb72610b8b349eaf67d514055fe887f169c3f86724b588a5264c25ebade	21617270877090589b3b0db66f73ddb03ed9551fe4b8488a24d1caee336c574a	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
