Item	Site_Code	Similarity_Group	Source_Line_ID	Manual_Transcription	Manual_Line_Status	Cell_Review_Status	Legacy_Raw_Form	Legacy_Status	Legacy_Reason	Exact_Codepoint_Equal	Reconciliation_Disposition	Frozen_Manual_Lines_SHA256	Frozen_Manual_Cells_SHA256	Independence_Note
51	p	0	i051-l01		source_blank	source_blank	no entry	excluded	printed gap: the item was not elicited at this site	no	manual source blank; legacy audit also records a printed gap	4342065d879483cc2e6197f14122c2cfe94638f8db1252835e413e01e3263e89	5158ca7583f94121b11c0d98427a7e7b4f7b0b9f6d23beb8c0fda94e05c0ceec	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
51	0	1	i051-l02	narikɛl	attested	attested	naɾikɛl	installed		no	legacy differs at codepoint level (audit-only; manual unchanged)	4342065d879483cc2e6197f14122c2cfe94638f8db1252835e413e01e3263e89	5158ca7583f94121b11c0d98427a7e7b4f7b0b9f6d23beb8c0fda94e05c0ceec	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
51	d	1	i051-l02	narikɛl	attested	attested	naɾikɛl	installed		no	legacy differs at codepoint level (audit-only; manual unchanged)	4342065d879483cc2e6197f14122c2cfe94638f8db1252835e413e01e3263e89	5158ca7583f94121b11c0d98427a7e7b4f7b0b9f6d23beb8c0fda94e05c0ceec	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
51	e	1	i051-l02	narikɛl	attested	attested	naɾikɛl	installed		no	legacy differs at codepoint level (audit-only; manual unchanged)	4342065d879483cc2e6197f14122c2cfe94638f8db1252835e413e01e3263e89	5158ca7583f94121b11c0d98427a7e7b4f7b0b9f6d23beb8c0fda94e05c0ceec	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
51	g	1	i051-l02	narikɛl	attested	attested	naɾikɛl	installed		no	legacy differs at codepoint level (audit-only; manual unchanged)	4342065d879483cc2e6197f14122c2cfe94638f8db1252835e413e01e3263e89	5158ca7583f94121b11c0d98427a7e7b4f7b0b9f6d23beb8c0fda94e05c0ceec	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
51	h	1	i051-l02	narikɛl	attested	attested	naɾikɛl	installed		no	legacy differs at codepoint level (audit-only; manual unchanged)	4342065d879483cc2e6197f14122c2cfe94638f8db1252835e413e01e3263e89	5158ca7583f94121b11c0d98427a7e7b4f7b0b9f6d23beb8c0fda94e05c0ceec	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
51	i	1	i051-l02	narikɛl	attested	attested	naɾikɛl	installed		no	legacy differs at codepoint level (audit-only; manual unchanged)	4342065d879483cc2e6197f14122c2cfe94638f8db1252835e413e01e3263e89	5158ca7583f94121b11c0d98427a7e7b4f7b0b9f6d23beb8c0fda94e05c0ceec	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
51	l	1	i051-l02	narikɛl	attested	attested	naɾikɛl	installed		no	legacy differs at codepoint level (audit-only; manual unchanged)	4342065d879483cc2e6197f14122c2cfe94638f8db1252835e413e01e3263e89	5158ca7583f94121b11c0d98427a7e7b4f7b0b9f6d23beb8c0fda94e05c0ceec	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
51	m	1	i051-l02	narikɛl	attested	attested	naɾikɛl	installed		no	legacy differs at codepoint level (audit-only; manual unchanged)	4342065d879483cc2e6197f14122c2cfe94638f8db1252835e413e01e3263e89	5158ca7583f94121b11c0d98427a7e7b4f7b0b9f6d23beb8c0fda94e05c0ceec	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
51	o	1	i051-l02	narikɛl	attested	attested	naɾikɛl	installed		no	legacy differs at codepoint level (audit-only; manual unchanged)	4342065d879483cc2e6197f14122c2cfe94638f8db1252835e413e01e3263e89	5158ca7583f94121b11c0d98427a7e7b4f7b0b9f6d23beb8c0fda94e05c0ceec	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
