Item	Site_Code	Similarity_Group	Source_Line_ID	Manual_Transcription	Manual_Line_Status	Cell_Review_Status	Legacy_Raw_Form	Legacy_Status	Legacy_Reason	Exact_Codepoint_Equal	Reconciliation_Disposition	Frozen_Manual_Lines_SHA256	Frozen_Manual_Cells_SHA256	Independence_Note
31	a	1	i031-l01	hantʰam	attested	attested	hantham	installed		no	legacy differs at codepoint level (audit-only; manual unchanged)	8056dd177f979822ab3c1bdf7105d076ae75a0c02229e28fd2a3de87609ad514	626147e6e2409c0a897b464e8b6d751df0013b8ddc0e78212f62648cef8a0efe	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
31	d	1	i031-l01	hantʰam	attested	attested	hantham	installed		no	legacy differs at codepoint level (audit-only; manual unchanged)	8056dd177f979822ab3c1bdf7105d076ae75a0c02229e28fd2a3de87609ad514	626147e6e2409c0a897b464e8b6d751df0013b8ddc0e78212f62648cef8a0efe	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
31	e	1	i031-l01	hantʰam	attested	attested	hantham	installed		no	legacy differs at codepoint level (audit-only; manual unchanged)	8056dd177f979822ab3c1bdf7105d076ae75a0c02229e28fd2a3de87609ad514	626147e6e2409c0a897b464e8b6d751df0013b8ddc0e78212f62648cef8a0efe	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
31	f	1	i031-l01	hantʰam	attested	attested	hantham	installed		no	legacy differs at codepoint level (audit-only; manual unchanged)	8056dd177f979822ab3c1bdf7105d076ae75a0c02229e28fd2a3de87609ad514	626147e6e2409c0a897b464e8b6d751df0013b8ddc0e78212f62648cef8a0efe	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
31	o	1	i031-l01	hantʰam	attested	attested	hantham	installed		no	legacy differs at codepoint level (audit-only; manual unchanged)	8056dd177f979822ab3c1bdf7105d076ae75a0c02229e28fd2a3de87609ad514	626147e6e2409c0a897b464e8b6d751df0013b8ddc0e78212f62648cef8a0efe	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
31	g	1	i031-l02	hɛntʰam	attested	attested	hɛntham	installed		no	legacy differs at codepoint level (audit-only; manual unchanged)	8056dd177f979822ab3c1bdf7105d076ae75a0c02229e28fd2a3de87609ad514	626147e6e2409c0a897b464e8b6d751df0013b8ddc0e78212f62648cef8a0efe	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
31	h	1	i031-l02	hɛntʰam	attested	attested	hɛntham	installed		no	legacy differs at codepoint level (audit-only; manual unchanged)	8056dd177f979822ab3c1bdf7105d076ae75a0c02229e28fd2a3de87609ad514	626147e6e2409c0a897b464e8b6d751df0013b8ddc0e78212f62648cef8a0efe	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
31	i	1	i031-l02	hɛntʰam	attested	attested	hɛntham	installed		no	legacy differs at codepoint level (audit-only; manual unchanged)	8056dd177f979822ab3c1bdf7105d076ae75a0c02229e28fd2a3de87609ad514	626147e6e2409c0a897b464e8b6d751df0013b8ddc0e78212f62648cef8a0efe	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
31	l	2	i031-l03	gasam	attested	attested	ɡasam	installed		no	legacy differs at codepoint level (audit-only; manual unchanged)	8056dd177f979822ab3c1bdf7105d076ae75a0c02229e28fd2a3de87609ad514	626147e6e2409c0a897b464e8b6d751df0013b8ddc0e78212f62648cef8a0efe	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
31	m	2	i031-l03	gasam	attested	attested	ɡasam	installed		no	legacy differs at codepoint level (audit-only; manual unchanged)	8056dd177f979822ab3c1bdf7105d076ae75a0c02229e28fd2a3de87609ad514	626147e6e2409c0a897b464e8b6d751df0013b8ddc0e78212f62648cef8a0efe	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
31	b	2	i031-l04	gasum	attested	attested	ɡasum	installed		no	legacy differs at codepoint level (audit-only; manual unchanged)	8056dd177f979822ab3c1bdf7105d076ae75a0c02229e28fd2a3de87609ad514	626147e6e2409c0a897b464e8b6d751df0013b8ddc0e78212f62648cef8a0efe	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
31	c	2	i031-l04	gasum	attested	attested	ɡasum	installed		no	legacy differs at codepoint level (audit-only; manual unchanged)	8056dd177f979822ab3c1bdf7105d076ae75a0c02229e28fd2a3de87609ad514	626147e6e2409c0a897b464e8b6d751df0013b8ddc0e78212f62648cef8a0efe	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
31	j	3	i031-l05	motʼ	attested	attested	mot̚	installed		no	legacy differs at codepoint level (audit-only; manual unchanged)	8056dd177f979822ab3c1bdf7105d076ae75a0c02229e28fd2a3de87609ad514	626147e6e2409c0a897b464e8b6d751df0013b8ddc0e78212f62648cef8a0efe	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
