Item	Site_Code	Similarity_Group	Source_Line_ID	Manual_Transcription	Manual_Line_Status	Cell_Review_Status	Legacy_Raw_Form	Legacy_Status	Legacy_Reason	Exact_Codepoint_Equal	Reconciliation_Disposition	Frozen_Manual_Lines_SHA256	Frozen_Manual_Cells_SHA256	Independence_Note
146	p	0	i146-l01		source_blank	source_blank	no entry	excluded	printed gap: the item was not elicited at this site	no	manual source blank; legacy audit also records a printed gap	cf1d8cc378bb0bda8e43c0b1423a790a1a5be72139641a764d8174ecebd21879	1c005924a106851f44ef745f9cfedaab0ce978c6ccf8c51f5a5137fb17d1266f	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
146	a	1	i146-l02	nokʼkʰɨŋ	attested	attested	nok̚khɨŋ	installed		no	legacy differs at codepoint level (audit-only; manual unchanged)	cf1d8cc378bb0bda8e43c0b1423a790a1a5be72139641a764d8174ecebd21879	1c005924a106851f44ef745f9cfedaab0ce978c6ccf8c51f5a5137fb17d1266f	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
146	h	1	i146-l02	nokʼkʰɨŋ	attested	attested	nok̚khɨŋ	installed		no	legacy differs at codepoint level (audit-only; manual unchanged)	cf1d8cc378bb0bda8e43c0b1423a790a1a5be72139641a764d8174ecebd21879	1c005924a106851f44ef745f9cfedaab0ce978c6ccf8c51f5a5137fb17d1266f	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
146	i	1	i146-l02	nokʼkʰɨŋ	attested	attested	nok̚khɨŋ	installed		no	legacy differs at codepoint level (audit-only; manual unchanged)	cf1d8cc378bb0bda8e43c0b1423a790a1a5be72139641a764d8174ecebd21879	1c005924a106851f44ef745f9cfedaab0ce978c6ccf8c51f5a5137fb17d1266f	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
146	o	1	i146-l02	nokʼkʰɨŋ	attested	attested	nok̚khɨŋ	installed		no	legacy differs at codepoint level (audit-only; manual unchanged)	cf1d8cc378bb0bda8e43c0b1423a790a1a5be72139641a764d8174ecebd21879	1c005924a106851f44ef745f9cfedaab0ce978c6ccf8c51f5a5137fb17d1266f	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
146	d	1	i146-l03	nokʼkʰuŋ	attested	attested	nok̚khuŋ	installed		no	legacy differs at codepoint level (audit-only; manual unchanged)	cf1d8cc378bb0bda8e43c0b1423a790a1a5be72139641a764d8174ecebd21879	1c005924a106851f44ef745f9cfedaab0ce978c6ccf8c51f5a5137fb17d1266f	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
146	e	1	i146-l04	nukʼkʰuŋ	attested	attested	nuk̚khuŋ	installed		no	legacy differs at codepoint level (audit-only; manual unchanged)	cf1d8cc378bb0bda8e43c0b1423a790a1a5be72139641a764d8174ecebd21879	1c005924a106851f44ef745f9cfedaab0ce978c6ccf8c51f5a5137fb17d1266f	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
146	l	1	i146-l05	nukʰuŋ	attested	attested	nukhuŋ	installed		no	legacy differs at codepoint level (audit-only; manual unchanged)	cf1d8cc378bb0bda8e43c0b1423a790a1a5be72139641a764d8174ecebd21879	1c005924a106851f44ef745f9cfedaab0ce978c6ccf8c51f5a5137fb17d1266f	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
146	m	1	i146-l05	nukʰuŋ	attested	attested	nukhuŋ	installed		no	legacy differs at codepoint level (audit-only; manual unchanged)	cf1d8cc378bb0bda8e43c0b1423a790a1a5be72139641a764d8174ecebd21879	1c005924a106851f44ef745f9cfedaab0ce978c6ccf8c51f5a5137fb17d1266f	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
146	b	2	i146-l06	nukʰaraŋ	attested	attested	nukhaɾaŋ	installed		no	legacy differs at codepoint level (audit-only; manual unchanged)	cf1d8cc378bb0bda8e43c0b1423a790a1a5be72139641a764d8174ecebd21879	1c005924a106851f44ef745f9cfedaab0ce978c6ccf8c51f5a5137fb17d1266f	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
