Item	Site_Code	Similarity_Group	Source_Line_ID	Manual_Transcription	Manual_Line_Status	Cell_Review_Status	Legacy_Raw_Form	Legacy_Status	Legacy_Reason	Exact_Codepoint_Equal	Reconciliation_Disposition	Frozen_Manual_Lines_SHA256	Frozen_Manual_Cells_SHA256	Independence_Note
136	f	1	i136-l01	ada	attested	attested	ada	installed		yes	legacy exact comparison match (audit-only; not verification)	1d9ce5295e306441c43cc8a02a9bd6c50886d5310c1405fb10147268c89ff573	f25022fa7b90ee7348048c578d251dbbee31d8ad307b5782be8ab301fb9c0a86	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
136	i	1	i136-l01	ada	attested	attested	ada	installed		yes	legacy exact comparison match (audit-only; not verification)	1d9ce5295e306441c43cc8a02a9bd6c50886d5310c1405fb10147268c89ff573	f25022fa7b90ee7348048c578d251dbbee31d8ad307b5782be8ab301fb9c0a86	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
136	o	1	i136-l01	ada	attested	attested	ada	installed		yes	legacy exact comparison match (audit-only; not verification)	1d9ce5295e306441c43cc8a02a9bd6c50886d5310c1405fb10147268c89ff573	f25022fa7b90ee7348048c578d251dbbee31d8ad307b5782be8ab301fb9c0a86	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
136	a	1	i136-l02	dada	attested	attested	dada	installed		yes	legacy exact comparison match (audit-only; not verification)	1d9ce5295e306441c43cc8a02a9bd6c50886d5310c1405fb10147268c89ff573	f25022fa7b90ee7348048c578d251dbbee31d8ad307b5782be8ab301fb9c0a86	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
136	c	1	i136-l02	dada	attested	attested	dada	installed		yes	legacy exact comparison match (audit-only; not verification)	1d9ce5295e306441c43cc8a02a9bd6c50886d5310c1405fb10147268c89ff573	f25022fa7b90ee7348048c578d251dbbee31d8ad307b5782be8ab301fb9c0a86	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
136	d	1	i136-l02	dada	attested	attested	dada	installed		yes	legacy exact comparison match (audit-only; not verification)	1d9ce5295e306441c43cc8a02a9bd6c50886d5310c1405fb10147268c89ff573	f25022fa7b90ee7348048c578d251dbbee31d8ad307b5782be8ab301fb9c0a86	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
136	e	1	i136-l02	dada	attested	attested	dada	installed		yes	legacy exact comparison match (audit-only; not verification)	1d9ce5295e306441c43cc8a02a9bd6c50886d5310c1405fb10147268c89ff573	f25022fa7b90ee7348048c578d251dbbee31d8ad307b5782be8ab301fb9c0a86	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
136	g	1	i136-l02	dada	attested	attested	dada	installed		yes	legacy exact comparison match (audit-only; not verification)	1d9ce5295e306441c43cc8a02a9bd6c50886d5310c1405fb10147268c89ff573	f25022fa7b90ee7348048c578d251dbbee31d8ad307b5782be8ab301fb9c0a86	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
136	h	1	i136-l02	dada	attested	attested	dada	installed		yes	legacy exact comparison match (audit-only; not verification)	1d9ce5295e306441c43cc8a02a9bd6c50886d5310c1405fb10147268c89ff573	f25022fa7b90ee7348048c578d251dbbee31d8ad307b5782be8ab301fb9c0a86	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
136	l	1	i136-l02	dada	attested	attested	dada	installed		yes	legacy exact comparison match (audit-only; not verification)	1d9ce5295e306441c43cc8a02a9bd6c50886d5310c1405fb10147268c89ff573	f25022fa7b90ee7348048c578d251dbbee31d8ad307b5782be8ab301fb9c0a86	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
136	n	1	i136-l02	dada	attested	attested	dada	installed		yes	legacy exact comparison match (audit-only; not verification)	1d9ce5295e306441c43cc8a02a9bd6c50886d5310c1405fb10147268c89ff573	f25022fa7b90ee7348048c578d251dbbee31d8ad307b5782be8ab301fb9c0a86	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
136	b	2	i136-l03	kaka	attested	attested	kaka	installed		yes	legacy exact comparison match (audit-only; not verification)	1d9ce5295e306441c43cc8a02a9bd6c50886d5310c1405fb10147268c89ff573	f25022fa7b90ee7348048c578d251dbbee31d8ad307b5782be8ab301fb9c0a86	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
136	c	2	i136-l03	kaka	attested	attested	kaka	installed		yes	legacy exact comparison match (audit-only; not verification)	1d9ce5295e306441c43cc8a02a9bd6c50886d5310c1405fb10147268c89ff573	f25022fa7b90ee7348048c578d251dbbee31d8ad307b5782be8ab301fb9c0a86	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
136	k	3	i136-l04	hmɨn	attested	attested	hm#n	installed		no	legacy differs at codepoint level (audit-only; manual unchanged)	1d9ce5295e306441c43cc8a02a9bd6c50886d5310c1405fb10147268c89ff573	f25022fa7b90ee7348048c578d251dbbee31d8ad307b5782be8ab301fb9c0a86	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
136	j	3	i136-l05	hmɨn (kɨnba)	attested	attested	hm#n (kɨnba)	installed		no	legacy differs at codepoint level (audit-only; manual unchanged)	1d9ce5295e306441c43cc8a02a9bd6c50886d5310c1405fb10147268c89ff573	f25022fa7b90ee7348048c578d251dbbee31d8ad307b5782be8ab301fb9c0a86	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
