Item	Site_Code	Similarity_Group	Source_Line_ID	Manual_Transcription	Manual_Line_Status	Cell_Review_Status	Legacy_Raw_Form	Legacy_Status	Legacy_Reason	Exact_Codepoint_Equal	Reconciliation_Disposition	Frozen_Manual_Lines_SHA256	Frozen_Manual_Cells_SHA256	Independence_Note
111	p	0	i111-l01		source_blank	source_blank	no entry	excluded	printed gap: the item was not elicited at this site	no	manual source blank; legacy audit also records a printed gap	d286f91ea25b411c0d9c50803375df9b87d5902404989a0fdd9da9e5d23a61c3	3dd71532cbb08a693ef1ba13f2f97e4c2af82a4e96573805e7cf536e88efbcd2	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
111	o	1	i111-l02	d͜ʒakʼʃkʰu	attested	attested	ɖʒak̚ʃkhu	installed		no	legacy differs at codepoint level (audit-only; manual unchanged)	d286f91ea25b411c0d9c50803375df9b87d5902404989a0fdd9da9e5d23a61c3	3dd71532cbb08a693ef1ba13f2f97e4c2af82a4e96573805e7cf536e88efbcd2	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
111	h	1	i111-l03	d͜ʒakʼskʰu	attested	attested	ɖʒak̚skhu	installed		no	legacy differs at codepoint level (audit-only; manual unchanged)	d286f91ea25b411c0d9c50803375df9b87d5902404989a0fdd9da9e5d23a61c3	3dd71532cbb08a693ef1ba13f2f97e4c2af82a4e96573805e7cf536e88efbcd2	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
111	i	1	i111-l03	d͜ʒakʼskʰu	attested	attested	ɖʒak̚skhu	installed		no	legacy differs at codepoint level (audit-only; manual unchanged)	d286f91ea25b411c0d9c50803375df9b87d5902404989a0fdd9da9e5d23a61c3	3dd71532cbb08a693ef1ba13f2f97e4c2af82a4e96573805e7cf536e88efbcd2	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
111	a	1	i111-l04	tʃakʼskʰu	attested	attested	tʃak̚skhu	installed		no	legacy differs at codepoint level (audit-only; manual unchanged)	d286f91ea25b411c0d9c50803375df9b87d5902404989a0fdd9da9e5d23a61c3	3dd71532cbb08a693ef1ba13f2f97e4c2af82a4e96573805e7cf536e88efbcd2	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
111	f	2	i111-l05	d͜ʒakʼgila	attested	attested	ɖʒak̚ɡila	installed		no	legacy differs at codepoint level (audit-only; manual unchanged)	d286f91ea25b411c0d9c50803375df9b87d5902404989a0fdd9da9e5d23a61c3	3dd71532cbb08a693ef1ba13f2f97e4c2af82a4e96573805e7cf536e88efbcd2	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
111	c	2	i111-l06	tʃa gilai̯	attested	attested	tʃa ɡilai �	excluded	contains a glyph with no verified reading	no	manually recovered formerly excluded glyph sequence	d286f91ea25b411c0d9c50803375df9b87d5902404989a0fdd9da9e5d23a61c3	3dd71532cbb08a693ef1ba13f2f97e4c2af82a4e96573805e7cf536e88efbcd2	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
111	b	2	i111-l07	tʃakʼgilai̯	attested	attested	tʃak̚ɡilai �	excluded	contains a glyph with no verified reading	no	manually recovered formerly excluded glyph sequence	d286f91ea25b411c0d9c50803375df9b87d5902404989a0fdd9da9e5d23a61c3	3dd71532cbb08a693ef1ba13f2f97e4c2af82a4e96573805e7cf536e88efbcd2	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
111	d	3	i111-l08	d͜ʒakʼtʃukʼ	attested	attested	ɖʒak̚tʃuk̚	installed		no	legacy differs at codepoint level (audit-only; manual unchanged)	d286f91ea25b411c0d9c50803375df9b87d5902404989a0fdd9da9e5d23a61c3	3dd71532cbb08a693ef1ba13f2f97e4c2af82a4e96573805e7cf536e88efbcd2	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
111	e	3	i111-l08	d͜ʒakʼtʃukʼ	attested	attested	ɖʒak̚tʃuk̚	installed		no	legacy differs at codepoint level (audit-only; manual unchanged)	d286f91ea25b411c0d9c50803375df9b87d5902404989a0fdd9da9e5d23a61c3	3dd71532cbb08a693ef1ba13f2f97e4c2af82a4e96573805e7cf536e88efbcd2	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
111	g	3	i111-l08	d͜ʒakʼtʃukʼ	attested	attested	ɖʒak̚tʃuk̚	installed		no	legacy differs at codepoint level (audit-only; manual unchanged)	d286f91ea25b411c0d9c50803375df9b87d5902404989a0fdd9da9e5d23a61c3	3dd71532cbb08a693ef1ba13f2f97e4c2af82a4e96573805e7cf536e88efbcd2	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
111	l	3	i111-l09	tʃakʼtʃukʼ	attested	attested	tʃak̚tʃuk̚	installed		no	legacy differs at codepoint level (audit-only; manual unchanged)	d286f91ea25b411c0d9c50803375df9b87d5902404989a0fdd9da9e5d23a61c3	3dd71532cbb08a693ef1ba13f2f97e4c2af82a4e96573805e7cf536e88efbcd2	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
111	j	4	i111-l10	toŋkai̯	attested	attested	toŋkai �	excluded	contains a glyph with no verified reading	no	manually recovered formerly excluded glyph sequence	d286f91ea25b411c0d9c50803375df9b87d5902404989a0fdd9da9e5d23a61c3	3dd71532cbb08a693ef1ba13f2f97e4c2af82a4e96573805e7cf536e88efbcd2	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
111	k	4	i111-l10	toŋkai̯	attested	attested	toŋkai �	excluded	contains a glyph with no verified reading	no	manually recovered formerly excluded glyph sequence	d286f91ea25b411c0d9c50803375df9b87d5902404989a0fdd9da9e5d23a61c3	3dd71532cbb08a693ef1ba13f2f97e4c2af82a4e96573805e7cf536e88efbcd2	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
111	m	5	i111-l11	tʃakʼwɛŋ	attested	attested	tʃak̚wɛŋ	installed		no	legacy differs at codepoint level (audit-only; manual unchanged)	d286f91ea25b411c0d9c50803375df9b87d5902404989a0fdd9da9e5d23a61c3	3dd71532cbb08a693ef1ba13f2f97e4c2af82a4e96573805e7cf536e88efbcd2	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
111	n	6	i111-l12	d͜ʒakʼkuni	attested	attested	ɖʒak̚kuni	installed		no	legacy differs at codepoint level (audit-only; manual unchanged)	d286f91ea25b411c0d9c50803375df9b87d5902404989a0fdd9da9e5d23a61c3	3dd71532cbb08a693ef1ba13f2f97e4c2af82a4e96573805e7cf536e88efbcd2	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
111	0	7	i111-l13	konui	attested	attested	konui	installed		yes	legacy exact comparison match (audit-only; not verification)	d286f91ea25b411c0d9c50803375df9b87d5902404989a0fdd9da9e5d23a61c3	3dd71532cbb08a693ef1ba13f2f97e4c2af82a4e96573805e7cf536e88efbcd2	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
112	a	1	i112-l01	d͜ʒakʼ	attested	attested	ɖʒak̚	installed		no	legacy differs at codepoint level (audit-only; manual unchanged)	d286f91ea25b411c0d9c50803375df9b87d5902404989a0fdd9da9e5d23a61c3	3dd71532cbb08a693ef1ba13f2f97e4c2af82a4e96573805e7cf536e88efbcd2	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
112	d	1	i112-l01	d͜ʒakʼ	attested	attested	ɖʒak̚	installed		no	legacy differs at codepoint level (audit-only; manual unchanged)	d286f91ea25b411c0d9c50803375df9b87d5902404989a0fdd9da9e5d23a61c3	3dd71532cbb08a693ef1ba13f2f97e4c2af82a4e96573805e7cf536e88efbcd2	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
112	e	1	i112-l01	d͜ʒakʼ	attested	attested	ɖʒak̚	installed		no	legacy differs at codepoint level (audit-only; manual unchanged)	d286f91ea25b411c0d9c50803375df9b87d5902404989a0fdd9da9e5d23a61c3	3dd71532cbb08a693ef1ba13f2f97e4c2af82a4e96573805e7cf536e88efbcd2	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
112	f	1	i112-l01	d͜ʒakʼ	attested	attested	ɖʒak̚	installed		no	legacy differs at codepoint level (audit-only; manual unchanged)	d286f91ea25b411c0d9c50803375df9b87d5902404989a0fdd9da9e5d23a61c3	3dd71532cbb08a693ef1ba13f2f97e4c2af82a4e96573805e7cf536e88efbcd2	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
112	g	1	i112-l01	d͜ʒakʼ	attested	attested	ɖʒak̚	installed		no	legacy differs at codepoint level (audit-only; manual unchanged)	d286f91ea25b411c0d9c50803375df9b87d5902404989a0fdd9da9e5d23a61c3	3dd71532cbb08a693ef1ba13f2f97e4c2af82a4e96573805e7cf536e88efbcd2	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
