Item	Site_Code	Similarity_Group	Source_Line_ID	Manual_Transcription	Manual_Line_Status	Cell_Review_Status	Legacy_Raw_Form	Legacy_Status	Legacy_Reason	Exact_Codepoint_Equal	Reconciliation_Disposition	Frozen_Manual_Lines_SHA256	Frozen_Manual_Cells_SHA256	Independence_Note
126	h	0	i126-l01		source_blank	source_blank	no entry	excluded	printed gap: the item was not elicited at this site	no	manual source blank; legacy audit also records a printed gap	b0553472a7d792971c297157e4f2dfec3b9d0552b6ef16f9eb14ec30813da7ba	752d486fa187b7e572d96298753198ceda5a546275b3fe13dbf8cf785de0045d	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
126	a	1	i126-l02	bimaŋ	attested	attested	bimaŋ	installed		yes	legacy exact comparison match (audit-only; not verification)	b0553472a7d792971c297157e4f2dfec3b9d0552b6ef16f9eb14ec30813da7ba	752d486fa187b7e572d96298753198ceda5a546275b3fe13dbf8cf785de0045d	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
126	d	1	i126-l02	bimaŋ	attested	attested	bimaŋ	installed		yes	legacy exact comparison match (audit-only; not verification)	b0553472a7d792971c297157e4f2dfec3b9d0552b6ef16f9eb14ec30813da7ba	752d486fa187b7e572d96298753198ceda5a546275b3fe13dbf8cf785de0045d	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
126	i	1	i126-l02	bimaŋ	attested	attested	bimaŋ	installed		yes	legacy exact comparison match (audit-only; not verification)	b0553472a7d792971c297157e4f2dfec3b9d0552b6ef16f9eb14ec30813da7ba	752d486fa187b7e572d96298753198ceda5a546275b3fe13dbf8cf785de0045d	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
126	o	1	i126-l02	bimaŋ	attested	attested	bimaŋ	installed		yes	legacy exact comparison match (audit-only; not verification)	b0553472a7d792971c297157e4f2dfec3b9d0552b6ef16f9eb14ec30813da7ba	752d486fa187b7e572d96298753198ceda5a546275b3fe13dbf8cf785de0045d	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
126	b	2	i126-l03	kan	attested	attested	kan	installed		yes	legacy exact comparison match (audit-only; not verification)	b0553472a7d792971c297157e4f2dfec3b9d0552b6ef16f9eb14ec30813da7ba	752d486fa187b7e572d96298753198ceda5a546275b3fe13dbf8cf785de0045d	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
126	c	2	i126-l03	kan	attested	attested	kan	installed		yes	legacy exact comparison match (audit-only; not verification)	b0553472a7d792971c297157e4f2dfec3b9d0552b6ef16f9eb14ec30813da7ba	752d486fa187b7e572d96298753198ceda5a546275b3fe13dbf8cf785de0045d	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
126	d	3	i126-l04	bɛʔɛn	attested	attested	bɛ ɛn	installed		no	legacy differs at codepoint level (audit-only; manual unchanged)	b0553472a7d792971c297157e4f2dfec3b9d0552b6ef16f9eb14ec30813da7ba	752d486fa187b7e572d96298753198ceda5a546275b3fe13dbf8cf785de0045d	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
126	e	3	i126-l04	bɛʔɛn	attested	attested	bɛ ɛn	installed		no	legacy differs at codepoint level (audit-only; manual unchanged)	b0553472a7d792971c297157e4f2dfec3b9d0552b6ef16f9eb14ec30813da7ba	752d486fa187b7e572d96298753198ceda5a546275b3fe13dbf8cf785de0045d	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
126	f	3	i126-l04	bɛʔɛn	attested	attested	bɛ ɛn	installed		no	legacy differs at codepoint level (audit-only; manual unchanged)	b0553472a7d792971c297157e4f2dfec3b9d0552b6ef16f9eb14ec30813da7ba	752d486fa187b7e572d96298753198ceda5a546275b3fe13dbf8cf785de0045d	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
