Item	Site_Code	Similarity_Group	Source_Line_ID	Manual_Transcription	Manual_Line_Status	Cell_Review_Status	Legacy_Raw_Form	Legacy_Status	Legacy_Reason	Exact_Codepoint_Equal	Reconciliation_Disposition	Frozen_Manual_Lines_SHA256	Frozen_Manual_Cells_SHA256	Independence_Note
11	a	0	i011-l01		source_blank	source_blank	no entry	excluded	printed gap: the item was not elicited at this site	no	manual source blank; legacy audit also records a printed gap	3eacb09dda9f6a108741150f35a725d38553f894882d5696c9e38d77fc98a751	798064191bbfb60d8b2c8a9ef6deda8231126b07a708c4ca48785dc2f55e4e92	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
11	f	0	i011-l01		source_blank	source_blank	no entry	excluded	printed gap: the item was not elicited at this site	no	manual source blank; legacy audit also records a printed gap	3eacb09dda9f6a108741150f35a725d38553f894882d5696c9e38d77fc98a751	798064191bbfb60d8b2c8a9ef6deda8231126b07a708c4ca48785dc2f55e4e92	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
11	h	0	i011-l01		source_blank	source_blank	no entry	excluded	printed gap: the item was not elicited at this site	no	manual source blank; legacy audit also records a printed gap	3eacb09dda9f6a108741150f35a725d38553f894882d5696c9e38d77fc98a751	798064191bbfb60d8b2c8a9ef6deda8231126b07a708c4ca48785dc2f55e4e92	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
11	n	0	i011-l01		source_blank	source_blank	no entry	excluded	printed gap: the item was not elicited at this site	no	manual source blank; legacy audit also records a printed gap	3eacb09dda9f6a108741150f35a725d38553f894882d5696c9e38d77fc98a751	798064191bbfb60d8b2c8a9ef6deda8231126b07a708c4ca48785dc2f55e4e92	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
11	d	1	i011-l02	ʃaɡal	attested	attested	ʃaɡal	installed		yes	legacy exact comparison match (audit-only; not verification)	3eacb09dda9f6a108741150f35a725d38553f894882d5696c9e38d77fc98a751	798064191bbfb60d8b2c8a9ef6deda8231126b07a708c4ca48785dc2f55e4e92	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
11	o	1	i011-l02	ʃaɡal	attested	attested	ʃaɡal	installed		yes	legacy exact comparison match (audit-only; not verification)	3eacb09dda9f6a108741150f35a725d38553f894882d5696c9e38d77fc98a751	798064191bbfb60d8b2c8a9ef6deda8231126b07a708c4ca48785dc2f55e4e92	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
11	0	1	i011-l03	ʃaɡor	attested	attested	ʃaɡor	installed		yes	legacy exact comparison match (audit-only; not verification)	3eacb09dda9f6a108741150f35a725d38553f894882d5696c9e38d77fc98a751	798064191bbfb60d8b2c8a9ef6deda8231126b07a708c4ca48785dc2f55e4e92	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
11	b	1	i011-l03	ʃaɡor	attested	attested	ʃaɡor	installed		yes	legacy exact comparison match (audit-only; not verification)	3eacb09dda9f6a108741150f35a725d38553f894882d5696c9e38d77fc98a751	798064191bbfb60d8b2c8a9ef6deda8231126b07a708c4ca48785dc2f55e4e92	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
11	c	1	i011-l03	ʃaɡor	attested	attested	ʃaɡor	installed		yes	legacy exact comparison match (audit-only; not verification)	3eacb09dda9f6a108741150f35a725d38553f894882d5696c9e38d77fc98a751	798064191bbfb60d8b2c8a9ef6deda8231126b07a708c4ca48785dc2f55e4e92	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
11	e	1	i011-l03	ʃaɡor	attested	attested	ʃaɡor	installed		yes	legacy exact comparison match (audit-only; not verification)	3eacb09dda9f6a108741150f35a725d38553f894882d5696c9e38d77fc98a751	798064191bbfb60d8b2c8a9ef6deda8231126b07a708c4ca48785dc2f55e4e92	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
