Item	Site_Code	Similarity_Group	Source_Line_ID	Manual_Transcription	Manual_Line_Status	Cell_Review_Status	Legacy_Raw_Form	Legacy_Status	Legacy_Reason	Exact_Codepoint_Equal	Reconciliation_Disposition	Frozen_Manual_Lines_SHA256	Frozen_Manual_Cells_SHA256	Independence_Note
141	a	1	i141-l01	bimɨŋ	attested	attested	bimɨŋ	installed		yes	legacy exact comparison match (audit-only; not verification)	4c87f15329e87138a41c399c681b1208a65c605413473872daea9baa9b2d1e34	9c399b83d4fc149b05ef38da2044869734ddcbc4c4b939e7b623feb56c76bb6b	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
141	h	1	i141-l01	bimɨŋ	attested	attested	bimɨŋ	installed		yes	legacy exact comparison match (audit-only; not verification)	4c87f15329e87138a41c399c681b1208a65c605413473872daea9baa9b2d1e34	9c399b83d4fc149b05ef38da2044869734ddcbc4c4b939e7b623feb56c76bb6b	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
141	j	1	i141-l01	bimɨŋ	attested	attested	bimɨŋ	installed		yes	legacy exact comparison match (audit-only; not verification)	4c87f15329e87138a41c399c681b1208a65c605413473872daea9baa9b2d1e34	9c399b83d4fc149b05ef38da2044869734ddcbc4c4b939e7b623feb56c76bb6b	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
141	k	1	i141-l01	bimɨŋ	attested	attested	bimɨŋ	installed		yes	legacy exact comparison match (audit-only; not verification)	4c87f15329e87138a41c399c681b1208a65c605413473872daea9baa9b2d1e34	9c399b83d4fc149b05ef38da2044869734ddcbc4c4b939e7b623feb56c76bb6b	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
141	o	1	i141-l01	bimɨŋ	attested	attested	bimɨŋ	installed		yes	legacy exact comparison match (audit-only; not verification)	4c87f15329e87138a41c399c681b1208a65c605413473872daea9baa9b2d1e34	9c399b83d4fc149b05ef38da2044869734ddcbc4c4b939e7b623feb56c76bb6b	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
141	l	1	i141-l02	bimʊŋ	attested	attested	bim+ŋ	installed		no	legacy differs at codepoint level (audit-only; manual unchanged)	4c87f15329e87138a41c399c681b1208a65c605413473872daea9baa9b2d1e34	9c399b83d4fc149b05ef38da2044869734ddcbc4c4b939e7b623feb56c76bb6b	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
141	d	1	i141-l03	bimuŋ	attested	attested	bimuŋ	installed		yes	legacy exact comparison match (audit-only; not verification)	4c87f15329e87138a41c399c681b1208a65c605413473872daea9baa9b2d1e34	9c399b83d4fc149b05ef38da2044869734ddcbc4c4b939e7b623feb56c76bb6b	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
141	e	1	i141-l03	bimuŋ	attested	attested	bimuŋ	installed		yes	legacy exact comparison match (audit-only; not verification)	4c87f15329e87138a41c399c681b1208a65c605413473872daea9baa9b2d1e34	9c399b83d4fc149b05ef38da2044869734ddcbc4c4b939e7b623feb56c76bb6b	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
141	f	1	i141-l03	bimuŋ	attested	attested	bimuŋ	installed		yes	legacy exact comparison match (audit-only; not verification)	4c87f15329e87138a41c399c681b1208a65c605413473872daea9baa9b2d1e34	9c399b83d4fc149b05ef38da2044869734ddcbc4c4b939e7b623feb56c76bb6b	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
141	i	1	i141-l03	bimuŋ	attested	attested	bimuŋ	installed		yes	legacy exact comparison match (audit-only; not verification)	4c87f15329e87138a41c399c681b1208a65c605413473872daea9baa9b2d1e34	9c399b83d4fc149b05ef38da2044869734ddcbc4c4b939e7b623feb56c76bb6b	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
141	n	1	i141-l03	bimuŋ	attested	attested	bimuŋ	installed		yes	legacy exact comparison match (audit-only; not verification)	4c87f15329e87138a41c399c681b1208a65c605413473872daea9baa9b2d1e34	9c399b83d4fc149b05ef38da2044869734ddcbc4c4b939e7b623feb56c76bb6b	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
141	b	2	i141-l04	muŋ	attested	attested	muŋ	installed		yes	legacy exact comparison match (audit-only; not verification)	4c87f15329e87138a41c399c681b1208a65c605413473872daea9baa9b2d1e34	9c399b83d4fc149b05ef38da2044869734ddcbc4c4b939e7b623feb56c76bb6b	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
141	c	2	i141-l04	muŋ	attested	attested	muŋ	installed		yes	legacy exact comparison match (audit-only; not verification)	4c87f15329e87138a41c399c681b1208a65c605413473872daea9baa9b2d1e34	9c399b83d4fc149b05ef38da2044869734ddcbc4c4b939e7b623feb56c76bb6b	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
141	m	2	i141-l04	muŋ	attested	attested	muŋ	installed		yes	legacy exact comparison match (audit-only; not verification)	4c87f15329e87138a41c399c681b1208a65c605413473872daea9baa9b2d1e34	9c399b83d4fc149b05ef38da2044869734ddcbc4c4b939e7b623feb56c76bb6b	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
141	0	3	i141-l05	nam	attested	attested	nam	installed		yes	legacy exact comparison match (audit-only; not verification)	4c87f15329e87138a41c399c681b1208a65c605413473872daea9baa9b2d1e34	9c399b83d4fc149b05ef38da2044869734ddcbc4c4b939e7b623feb56c76bb6b	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
141	g	3	i141-l05	nam	attested	attested	nam	installed		yes	legacy exact comparison match (audit-only; not verification)	4c87f15329e87138a41c399c681b1208a65c605413473872daea9baa9b2d1e34	9c399b83d4fc149b05ef38da2044869734ddcbc4c4b939e7b623feb56c76bb6b	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
141	p	4	i141-l06	kɨr tɨŋ	attested	attested	kɨr tɨŋ	installed		yes	legacy exact comparison match (audit-only; not verification)	4c87f15329e87138a41c399c681b1208a65c605413473872daea9baa9b2d1e34	9c399b83d4fc149b05ef38da2044869734ddcbc4c4b939e7b623feb56c76bb6b	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
142	a	1	i142-l01	ʃoŋ	attested	attested	ʃoŋ	installed		yes	legacy exact comparison match (audit-only; not verification)	4c87f15329e87138a41c399c681b1208a65c605413473872daea9baa9b2d1e34	9c399b83d4fc149b05ef38da2044869734ddcbc4c4b939e7b623feb56c76bb6b	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
142	d	1	i142-l01	ʃoŋ	attested	attested	ʃoŋ	installed		yes	legacy exact comparison match (audit-only; not verification)	4c87f15329e87138a41c399c681b1208a65c605413473872daea9baa9b2d1e34	9c399b83d4fc149b05ef38da2044869734ddcbc4c4b939e7b623feb56c76bb6b	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
142	e	1	i142-l01	ʃoŋ	attested	attested	ʃoŋ	installed		yes	legacy exact comparison match (audit-only; not verification)	4c87f15329e87138a41c399c681b1208a65c605413473872daea9baa9b2d1e34	9c399b83d4fc149b05ef38da2044869734ddcbc4c4b939e7b623feb56c76bb6b	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
