Item	Site_Code	Similarity_Group	Source_Line_ID	Manual_Transcription	Manual_Line_Status	Cell_Review_Status	Legacy_Raw_Form	Legacy_Status	Legacy_Reason	Exact_Codepoint_Equal	Reconciliation_Disposition	Frozen_Manual_Lines_SHA256	Frozen_Manual_Cells_SHA256	Independence_Note
21	p	0	i021-l01		source_blank	source_blank	no entry	excluded	printed gap: the item was not elicited at this site	no	manual source blank; legacy audit also records a printed gap	6942f1666d7938eafb28b435429357d999aa7a3f947fd00dba27b9692dd21c2b	c9c3d36d60bb925658b5b36de8ccc190f6db92bd4f8c49e478d3b03d8645c1ae	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
21	0	1	i021-l02	rupa	attested	attested	rupa	installed		yes	legacy exact comparison match (audit-only; not verification)	6942f1666d7938eafb28b435429357d999aa7a3f947fd00dba27b9692dd21c2b	c9c3d36d60bb925658b5b36de8ccc190f6db92bd4f8c49e478d3b03d8645c1ae	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
21	a	1	i021-l02	rupa	attested	attested	rupa	installed		yes	legacy exact comparison match (audit-only; not verification)	6942f1666d7938eafb28b435429357d999aa7a3f947fd00dba27b9692dd21c2b	c9c3d36d60bb925658b5b36de8ccc190f6db92bd4f8c49e478d3b03d8645c1ae	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
21	b	1	i021-l02	rupa	attested	attested	rupa	installed		yes	legacy exact comparison match (audit-only; not verification)	6942f1666d7938eafb28b435429357d999aa7a3f947fd00dba27b9692dd21c2b	c9c3d36d60bb925658b5b36de8ccc190f6db92bd4f8c49e478d3b03d8645c1ae	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
21	c	1	i021-l02	rupa	attested	attested	rupa	installed		yes	legacy exact comparison match (audit-only; not verification)	6942f1666d7938eafb28b435429357d999aa7a3f947fd00dba27b9692dd21c2b	c9c3d36d60bb925658b5b36de8ccc190f6db92bd4f8c49e478d3b03d8645c1ae	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
21	d	1	i021-l02	rupa	attested	attested	rupa	installed		yes	legacy exact comparison match (audit-only; not verification)	6942f1666d7938eafb28b435429357d999aa7a3f947fd00dba27b9692dd21c2b	c9c3d36d60bb925658b5b36de8ccc190f6db92bd4f8c49e478d3b03d8645c1ae	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
21	e	1	i021-l02	rupa	attested	attested	rupa	installed		yes	legacy exact comparison match (audit-only; not verification)	6942f1666d7938eafb28b435429357d999aa7a3f947fd00dba27b9692dd21c2b	c9c3d36d60bb925658b5b36de8ccc190f6db92bd4f8c49e478d3b03d8645c1ae	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
21	f	1	i021-l02	rupa	attested	attested	rupa	installed		yes	legacy exact comparison match (audit-only; not verification)	6942f1666d7938eafb28b435429357d999aa7a3f947fd00dba27b9692dd21c2b	c9c3d36d60bb925658b5b36de8ccc190f6db92bd4f8c49e478d3b03d8645c1ae	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
21	g	1	i021-l02	rupa	attested	attested	rupa	installed		yes	legacy exact comparison match (audit-only; not verification)	6942f1666d7938eafb28b435429357d999aa7a3f947fd00dba27b9692dd21c2b	c9c3d36d60bb925658b5b36de8ccc190f6db92bd4f8c49e478d3b03d8645c1ae	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
21	h	1	i021-l02	rupa	attested	attested	rupa	installed		yes	legacy exact comparison match (audit-only; not verification)	6942f1666d7938eafb28b435429357d999aa7a3f947fd00dba27b9692dd21c2b	c9c3d36d60bb925658b5b36de8ccc190f6db92bd4f8c49e478d3b03d8645c1ae	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
21	i	1	i021-l02	rupa	attested	attested	rupa	installed		yes	legacy exact comparison match (audit-only; not verification)	6942f1666d7938eafb28b435429357d999aa7a3f947fd00dba27b9692dd21c2b	c9c3d36d60bb925658b5b36de8ccc190f6db92bd4f8c49e478d3b03d8645c1ae	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
21	j	1	i021-l02	rupa	attested	attested	rupa	installed		yes	legacy exact comparison match (audit-only; not verification)	6942f1666d7938eafb28b435429357d999aa7a3f947fd00dba27b9692dd21c2b	c9c3d36d60bb925658b5b36de8ccc190f6db92bd4f8c49e478d3b03d8645c1ae	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
21	k	1	i021-l02	rupa	attested	attested	rupa	installed		yes	legacy exact comparison match (audit-only; not verification)	6942f1666d7938eafb28b435429357d999aa7a3f947fd00dba27b9692dd21c2b	c9c3d36d60bb925658b5b36de8ccc190f6db92bd4f8c49e478d3b03d8645c1ae	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
21	l	1	i021-l02	rupa	attested	attested	rupa	installed		yes	legacy exact comparison match (audit-only; not verification)	6942f1666d7938eafb28b435429357d999aa7a3f947fd00dba27b9692dd21c2b	c9c3d36d60bb925658b5b36de8ccc190f6db92bd4f8c49e478d3b03d8645c1ae	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
21	m	1	i021-l02	rupa	attested	attested	rupa	installed		yes	legacy exact comparison match (audit-only; not verification)	6942f1666d7938eafb28b435429357d999aa7a3f947fd00dba27b9692dd21c2b	c9c3d36d60bb925658b5b36de8ccc190f6db92bd4f8c49e478d3b03d8645c1ae	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
21	n	1	i021-l02	rupa	attested	attested	rupa	installed		yes	legacy exact comparison match (audit-only; not verification)	6942f1666d7938eafb28b435429357d999aa7a3f947fd00dba27b9692dd21c2b	c9c3d36d60bb925658b5b36de8ccc190f6db92bd4f8c49e478d3b03d8645c1ae	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
21	o	1	i021-l02	rupa	attested	attested	rupa	installed		yes	legacy exact comparison match (audit-only; not verification)	6942f1666d7938eafb28b435429357d999aa7a3f947fd00dba27b9692dd21c2b	c9c3d36d60bb925658b5b36de8ccc190f6db92bd4f8c49e478d3b03d8645c1ae	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
22	a	1	i022-l01	daʔaʃal	attested	attested	da aʃal	installed		no	legacy differs at codepoint level (audit-only; manual unchanged)	6942f1666d7938eafb28b435429357d999aa7a3f947fd00dba27b9692dd21c2b	c9c3d36d60bb925658b5b36de8ccc190f6db92bd4f8c49e478d3b03d8645c1ae	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
22	d	1	i022-l01	daʔaʃal	attested	attested	da aʃal	installed		no	legacy differs at codepoint level (audit-only; manual unchanged)	6942f1666d7938eafb28b435429357d999aa7a3f947fd00dba27b9692dd21c2b	c9c3d36d60bb925658b5b36de8ccc190f6db92bd4f8c49e478d3b03d8645c1ae	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
22	f	1	i022-l01	daʔaʃal	attested	attested	da aʃal	installed		no	legacy differs at codepoint level (audit-only; manual unchanged)	6942f1666d7938eafb28b435429357d999aa7a3f947fd00dba27b9692dd21c2b	c9c3d36d60bb925658b5b36de8ccc190f6db92bd4f8c49e478d3b03d8645c1ae	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
22	i	1	i022-l01	daʔaʃal	attested	attested	da aʃal	installed		no	legacy differs at codepoint level (audit-only; manual unchanged)	6942f1666d7938eafb28b435429357d999aa7a3f947fd00dba27b9692dd21c2b	c9c3d36d60bb925658b5b36de8ccc190f6db92bd4f8c49e478d3b03d8645c1ae	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
22	o	1	i022-l01	daʔaʃal	attested	attested	da aʃal	installed		no	legacy differs at codepoint level (audit-only; manual unchanged)	6942f1666d7938eafb28b435429357d999aa7a3f947fd00dba27b9692dd21c2b	c9c3d36d60bb925658b5b36de8ccc190f6db92bd4f8c49e478d3b03d8645c1ae	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
22	e	1	i022-l02	daʔasal	attested	attested	da asal	installed		no	legacy differs at codepoint level (audit-only; manual unchanged)	6942f1666d7938eafb28b435429357d999aa7a3f947fd00dba27b9692dd21c2b	c9c3d36d60bb925658b5b36de8ccc190f6db92bd4f8c49e478d3b03d8645c1ae	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
22	g	1	i022-l03	duʔʃal	attested	attested	du ʃal	installed		no	legacy differs at codepoint level (audit-only; manual unchanged)	6942f1666d7938eafb28b435429357d999aa7a3f947fd00dba27b9692dd21c2b	c9c3d36d60bb925658b5b36de8ccc190f6db92bd4f8c49e478d3b03d8645c1ae	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
22	n	1	i022-l03	duʔʃal	attested	attested	du ʃal	installed		no	legacy differs at codepoint level (audit-only; manual unchanged)	6942f1666d7938eafb28b435429357d999aa7a3f947fd00dba27b9692dd21c2b	c9c3d36d60bb925658b5b36de8ccc190f6db92bd4f8c49e478d3b03d8645c1ae	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
22	h	1	i022-l04	duʔuʃal	attested	attested	du uʃal	installed		no	legacy differs at codepoint level (audit-only; manual unchanged)	6942f1666d7938eafb28b435429357d999aa7a3f947fd00dba27b9692dd21c2b	c9c3d36d60bb925658b5b36de8ccc190f6db92bd4f8c49e478d3b03d8645c1ae	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
22	b	2	i022-l05	tai̯ni	attested	attested	tain� i	excluded	contains a glyph with no verified reading	no	manually recovered formerly excluded glyph sequence	6942f1666d7938eafb28b435429357d999aa7a3f947fd00dba27b9692dd21c2b	c9c3d36d60bb925658b5b36de8ccc190f6db92bd4f8c49e478d3b03d8645c1ae	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
