Item	Site_Code	Similarity_Group	Source_Line_ID	Manual_Transcription	Manual_Line_Status	Cell_Review_Status	Legacy_Raw_Form	Legacy_Status	Legacy_Reason	Exact_Codepoint_Equal	Reconciliation_Disposition	Frozen_Manual_Lines_SHA256	Frozen_Manual_Cells_SHA256	Independence_Note
131	a	1	i131-l01	ama	attested	attested	ama	installed		yes	legacy exact comparison match (audit-only; not verification)	6e2fe3d52f10c0c6195d2b617a7a5946313f25a6ede88d97db941e97cddff739	507a77bb4485fee980ec04fe3a5121256861385eb077bd44b6d2f37bc33c6a61	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
131	d	1	i131-l01	ama	attested	attested	ama	installed		yes	legacy exact comparison match (audit-only; not verification)	6e2fe3d52f10c0c6195d2b617a7a5946313f25a6ede88d97db941e97cddff739	507a77bb4485fee980ec04fe3a5121256861385eb077bd44b6d2f37bc33c6a61	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
131	e	1	i131-l01	ama	attested	attested	ama	installed		yes	legacy exact comparison match (audit-only; not verification)	6e2fe3d52f10c0c6195d2b617a7a5946313f25a6ede88d97db941e97cddff739	507a77bb4485fee980ec04fe3a5121256861385eb077bd44b6d2f37bc33c6a61	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
131	f	1	i131-l01	ama	attested	attested	ama	installed		yes	legacy exact comparison match (audit-only; not verification)	6e2fe3d52f10c0c6195d2b617a7a5946313f25a6ede88d97db941e97cddff739	507a77bb4485fee980ec04fe3a5121256861385eb077bd44b6d2f37bc33c6a61	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
131	i	1	i131-l01	ama	attested	attested	ama	installed		yes	legacy exact comparison match (audit-only; not verification)	6e2fe3d52f10c0c6195d2b617a7a5946313f25a6ede88d97db941e97cddff739	507a77bb4485fee980ec04fe3a5121256861385eb077bd44b6d2f37bc33c6a61	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
131	l	1	i131-l01	ama	attested	attested	ama	installed		yes	legacy exact comparison match (audit-only; not verification)	6e2fe3d52f10c0c6195d2b617a7a5946313f25a6ede88d97db941e97cddff739	507a77bb4485fee980ec04fe3a5121256861385eb077bd44b6d2f37bc33c6a61	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
131	m	1	i131-l01	ama	attested	attested	ama	installed		yes	legacy exact comparison match (audit-only; not verification)	6e2fe3d52f10c0c6195d2b617a7a5946313f25a6ede88d97db941e97cddff739	507a77bb4485fee980ec04fe3a5121256861385eb077bd44b6d2f37bc33c6a61	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
131	o	1	i131-l01	ama	attested	attested	ama	installed		yes	legacy exact comparison match (audit-only; not verification)	6e2fe3d52f10c0c6195d2b617a7a5946313f25a6ede88d97db941e97cddff739	507a77bb4485fee980ec04fe3a5121256861385eb077bd44b6d2f37bc33c6a61	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
131	b	1	i131-l02	amai̯	attested	attested	amai �	excluded	contains a glyph with no verified reading	no	manually recovered formerly excluded glyph sequence	6e2fe3d52f10c0c6195d2b617a7a5946313f25a6ede88d97db941e97cddff739	507a77bb4485fee980ec04fe3a5121256861385eb077bd44b6d2f37bc33c6a61	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
131	c	1	i131-l02	amai̯	attested	attested	amai �	excluded	contains a glyph with no verified reading	no	manually recovered formerly excluded glyph sequence	6e2fe3d52f10c0c6195d2b617a7a5946313f25a6ede88d97db941e97cddff739	507a77bb4485fee980ec04fe3a5121256861385eb077bd44b6d2f37bc33c6a61	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
