Item	Site_Code	Similarity_Group	Source_Line_ID	Manual_Transcription	Manual_Line_Status	Cell_Review_Status	Legacy_Raw_Form	Legacy_Status	Legacy_Reason	Exact_Codepoint_Equal	Reconciliation_Disposition	Frozen_Manual_Lines_SHA256	Frozen_Manual_Cells_SHA256	Independence_Note
41	p	0	i041-l01		source_blank	source_blank	no entry	excluded	printed gap: the item was not elicited at this site	no	manual source blank; legacy audit also records a printed gap	eee5522568ef0a005750f09f7889f03a65e01cce74ac8921edf0924691fc23e3	9f0aa56406f35534200d20884d97f634abd12479af108bace87d9940dc431e88	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
41	d	1	i041-l02	bai̯gon	attested	attested	baiɡ� on	excluded	contains a glyph with no verified reading	no	manually recovered formerly excluded glyph sequence	eee5522568ef0a005750f09f7889f03a65e01cce74ac8921edf0924691fc23e3	9f0aa56406f35534200d20884d97f634abd12479af108bace87d9940dc431e88	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
41	e	1	i041-l02	bai̯gon	attested	attested	baiɡ� on	excluded	contains a glyph with no verified reading	no	manually recovered formerly excluded glyph sequence	eee5522568ef0a005750f09f7889f03a65e01cce74ac8921edf0924691fc23e3	9f0aa56406f35534200d20884d97f634abd12479af108bace87d9940dc431e88	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
41	f	1	i041-l02	bai̯gon	attested	attested	baiɡ� on	excluded	contains a glyph with no verified reading	no	manually recovered formerly excluded glyph sequence	eee5522568ef0a005750f09f7889f03a65e01cce74ac8921edf0924691fc23e3	9f0aa56406f35534200d20884d97f634abd12479af108bace87d9940dc431e88	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
41	g	1	i041-l02	bai̯gon	attested	attested	baiɡ� on	excluded	contains a glyph with no verified reading	no	manually recovered formerly excluded glyph sequence	eee5522568ef0a005750f09f7889f03a65e01cce74ac8921edf0924691fc23e3	9f0aa56406f35534200d20884d97f634abd12479af108bace87d9940dc431e88	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
41	h	1	i041-l02	bai̯gon	attested	attested	baiɡ� on	excluded	contains a glyph with no verified reading	no	manually recovered formerly excluded glyph sequence	eee5522568ef0a005750f09f7889f03a65e01cce74ac8921edf0924691fc23e3	9f0aa56406f35534200d20884d97f634abd12479af108bace87d9940dc431e88	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
41	n	1	i041-l02	bai̯gon	attested	attested	baiɡ� on	excluded	contains a glyph with no verified reading	no	manually recovered formerly excluded glyph sequence	eee5522568ef0a005750f09f7889f03a65e01cce74ac8921edf0924691fc23e3	9f0aa56406f35534200d20884d97f634abd12479af108bace87d9940dc431e88	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
41	a	1	i041-l03	barɨŋ	attested	attested	baɾɨŋ	installed		no	legacy differs at codepoint level (audit-only; manual unchanged)	eee5522568ef0a005750f09f7889f03a65e01cce74ac8921edf0924691fc23e3	9f0aa56406f35534200d20884d97f634abd12479af108bace87d9940dc431e88	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
41	i	1	i041-l03	barɨŋ	attested	attested	baɾɨŋ	installed		no	legacy differs at codepoint level (audit-only; manual unchanged)	eee5522568ef0a005750f09f7889f03a65e01cce74ac8921edf0924691fc23e3	9f0aa56406f35534200d20884d97f634abd12479af108bace87d9940dc431e88	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
41	o	1	i041-l03	barɨŋ	attested	attested	baɾɨŋ	installed		no	legacy differs at codepoint level (audit-only; manual unchanged)	eee5522568ef0a005750f09f7889f03a65e01cce74ac8921edf0924691fc23e3	9f0aa56406f35534200d20884d97f634abd12479af108bace87d9940dc431e88	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
41	0	1	i041-l04	bɛgun	attested	attested	bɛɡun	installed		no	legacy differs at codepoint level (audit-only; manual unchanged)	eee5522568ef0a005750f09f7889f03a65e01cce74ac8921edf0924691fc23e3	9f0aa56406f35534200d20884d97f634abd12479af108bace87d9940dc431e88	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
41	b	2	i041-l05	bantao̯	attested	attested	bantao �	excluded	contains a glyph with no verified reading	no	manually recovered formerly excluded glyph sequence	eee5522568ef0a005750f09f7889f03a65e01cce74ac8921edf0924691fc23e3	9f0aa56406f35534200d20884d97f634abd12479af108bace87d9940dc431e88	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
41	c	2	i041-l05	bantao̯	attested	attested	bantao �	excluded	contains a glyph with no verified reading	no	manually recovered formerly excluded glyph sequence	eee5522568ef0a005750f09f7889f03a65e01cce74ac8921edf0924691fc23e3	9f0aa56406f35534200d20884d97f634abd12479af108bace87d9940dc431e88	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
41	j	2	i041-l06	mantao̯	attested	attested	mantao �	excluded	contains a glyph with no verified reading	no	manually recovered formerly excluded glyph sequence	eee5522568ef0a005750f09f7889f03a65e01cce74ac8921edf0924691fc23e3	9f0aa56406f35534200d20884d97f634abd12479af108bace87d9940dc431e88	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
41	k	2	i041-l06	mantao̯	attested	attested	mantao �	excluded	contains a glyph with no verified reading	no	manually recovered formerly excluded glyph sequence	eee5522568ef0a005750f09f7889f03a65e01cce74ac8921edf0924691fc23e3	9f0aa56406f35534200d20884d97f634abd12479af108bace87d9940dc431e88	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
41	l	2	i041-l06	mantao̯	attested	attested	mantao �	excluded	contains a glyph with no verified reading	no	manually recovered formerly excluded glyph sequence	eee5522568ef0a005750f09f7889f03a65e01cce74ac8921edf0924691fc23e3	9f0aa56406f35534200d20884d97f634abd12479af108bace87d9940dc431e88	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
41	m	2	i041-l06	mantao̯	attested	attested	mantao �	excluded	contains a glyph with no verified reading	no	manually recovered formerly excluded glyph sequence	eee5522568ef0a005750f09f7889f03a65e01cce74ac8921edf0924691fc23e3	9f0aa56406f35534200d20884d97f634abd12479af108bace87d9940dc431e88	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
42	p	0	i042-l01		source_blank	source_blank	no entry	excluded	printed gap: the item was not elicited at this site	no	manual source blank; legacy audit also records a printed gap	eee5522568ef0a005750f09f7889f03a65e01cce74ac8921edf0924691fc23e3	9f0aa56406f35534200d20884d97f634abd12479af108bace87d9940dc431e88	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
42	e	1	i042-l02	kotloŋ	attested	attested	kotloŋ	installed		yes	legacy exact comparison match (audit-only; not verification)	eee5522568ef0a005750f09f7889f03a65e01cce74ac8921edf0924691fc23e3	9f0aa56406f35534200d20884d97f634abd12479af108bace87d9940dc431e88	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
42	0	2	i042-l03	badam	attested	attested	badam	installed		yes	legacy exact comparison match (audit-only; not verification)	eee5522568ef0a005750f09f7889f03a65e01cce74ac8921edf0924691fc23e3	9f0aa56406f35534200d20884d97f634abd12479af108bace87d9940dc431e88	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
42	a	2	i042-l03	badam	attested	attested	badam	installed		yes	legacy exact comparison match (audit-only; not verification)	eee5522568ef0a005750f09f7889f03a65e01cce74ac8921edf0924691fc23e3	9f0aa56406f35534200d20884d97f634abd12479af108bace87d9940dc431e88	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
42	b	2	i042-l03	badam	attested	attested	badam	installed		yes	legacy exact comparison match (audit-only; not verification)	eee5522568ef0a005750f09f7889f03a65e01cce74ac8921edf0924691fc23e3	9f0aa56406f35534200d20884d97f634abd12479af108bace87d9940dc431e88	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
42	c	2	i042-l03	badam	attested	attested	badam	installed		yes	legacy exact comparison match (audit-only; not verification)	eee5522568ef0a005750f09f7889f03a65e01cce74ac8921edf0924691fc23e3	9f0aa56406f35534200d20884d97f634abd12479af108bace87d9940dc431e88	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
42	d	2	i042-l03	badam	attested	attested	badam	installed		yes	legacy exact comparison match (audit-only; not verification)	eee5522568ef0a005750f09f7889f03a65e01cce74ac8921edf0924691fc23e3	9f0aa56406f35534200d20884d97f634abd12479af108bace87d9940dc431e88	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
42	f	2	i042-l03	badam	attested	attested	badam	installed		yes	legacy exact comparison match (audit-only; not verification)	eee5522568ef0a005750f09f7889f03a65e01cce74ac8921edf0924691fc23e3	9f0aa56406f35534200d20884d97f634abd12479af108bace87d9940dc431e88	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
42	g	2	i042-l03	badam	attested	attested	badam	installed		yes	legacy exact comparison match (audit-only; not verification)	eee5522568ef0a005750f09f7889f03a65e01cce74ac8921edf0924691fc23e3	9f0aa56406f35534200d20884d97f634abd12479af108bace87d9940dc431e88	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
42	h	2	i042-l03	badam	attested	attested	badam	installed		yes	legacy exact comparison match (audit-only; not verification)	eee5522568ef0a005750f09f7889f03a65e01cce74ac8921edf0924691fc23e3	9f0aa56406f35534200d20884d97f634abd12479af108bace87d9940dc431e88	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
42	i	2	i042-l03	badam	attested	attested	badam	installed		yes	legacy exact comparison match (audit-only; not verification)	eee5522568ef0a005750f09f7889f03a65e01cce74ac8921edf0924691fc23e3	9f0aa56406f35534200d20884d97f634abd12479af108bace87d9940dc431e88	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
42	j	2	i042-l03	badam	attested	attested	badam	installed		yes	legacy exact comparison match (audit-only; not verification)	eee5522568ef0a005750f09f7889f03a65e01cce74ac8921edf0924691fc23e3	9f0aa56406f35534200d20884d97f634abd12479af108bace87d9940dc431e88	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
42	k	2	i042-l03	badam	attested	attested	badam	installed		yes	legacy exact comparison match (audit-only; not verification)	eee5522568ef0a005750f09f7889f03a65e01cce74ac8921edf0924691fc23e3	9f0aa56406f35534200d20884d97f634abd12479af108bace87d9940dc431e88	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
42	l	2	i042-l03	badam	attested	attested	badam	installed		yes	legacy exact comparison match (audit-only; not verification)	eee5522568ef0a005750f09f7889f03a65e01cce74ac8921edf0924691fc23e3	9f0aa56406f35534200d20884d97f634abd12479af108bace87d9940dc431e88	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
42	m	2	i042-l03	badam	attested	attested	badam	installed		yes	legacy exact comparison match (audit-only; not verification)	eee5522568ef0a005750f09f7889f03a65e01cce74ac8921edf0924691fc23e3	9f0aa56406f35534200d20884d97f634abd12479af108bace87d9940dc431e88	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
42	n	2	i042-l03	badam	attested	attested	badam	installed		yes	legacy exact comparison match (audit-only; not verification)	eee5522568ef0a005750f09f7889f03a65e01cce74ac8921edf0924691fc23e3	9f0aa56406f35534200d20884d97f634abd12479af108bace87d9940dc431e88	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
42	o	2	i042-l03	badam	attested	attested	badam	installed		yes	legacy exact comparison match (audit-only; not verification)	eee5522568ef0a005750f09f7889f03a65e01cce74ac8921edf0924691fc23e3	9f0aa56406f35534200d20884d97f634abd12479af108bace87d9940dc431e88	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
43	a	1	i043-l01	pʰaŋ	attested	attested	phaŋ	installed		no	legacy differs at codepoint level (audit-only; manual unchanged)	eee5522568ef0a005750f09f7889f03a65e01cce74ac8921edf0924691fc23e3	9f0aa56406f35534200d20884d97f634abd12479af108bace87d9940dc431e88	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
43	n	1	i043-l01	pʰaŋ	attested	attested	phaŋ	installed		no	legacy differs at codepoint level (audit-only; manual unchanged)	eee5522568ef0a005750f09f7889f03a65e01cce74ac8921edf0924691fc23e3	9f0aa56406f35534200d20884d97f634abd12479af108bace87d9940dc431e88	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
43	o	1	i043-l01	pʰaŋ	attested	attested	phaŋ	installed		no	legacy differs at codepoint level (audit-only; manual unchanged)	eee5522568ef0a005750f09f7889f03a65e01cce74ac8921edf0924691fc23e3	9f0aa56406f35534200d20884d97f634abd12479af108bace87d9940dc431e88	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
43	b	2	i043-l02	pan	attested	attested	pan	installed		yes	legacy exact comparison match (audit-only; not verification)	eee5522568ef0a005750f09f7889f03a65e01cce74ac8921edf0924691fc23e3	9f0aa56406f35534200d20884d97f634abd12479af108bace87d9940dc431e88	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
