Item	Gloss	Site_Code	Site_Identity	PDF_Page	Printed_Page	Column	Manual_Transcription	Similarity_Groups	Source_Line_IDs	Source_Qualification	Review_Status	Scope	Confidence	Uncertainty	Reviewer_Method	Reviewed_At	Reviewer_Declaration
141	name	0	printed site code 0	71	64	left	nam	3	i141-l05		attested	control_audit_only	high		manual visual inspection of the 300-dpi rendered page; small IPA marks rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-PDF-text-legacy-not-copied-or-used-to-verify
141	name	a	printed site code a	71	64	left	bimɨŋ	1	i141-l01		attested	neutral_unreconciled	high		manual visual inspection of the 300-dpi rendered page; small IPA marks rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-PDF-text-legacy-not-copied-or-used-to-verify
141	name	b	printed site code b	71	64	left	muŋ	2	i141-l04		attested	neutral_unreconciled	high		manual visual inspection of the 300-dpi rendered page; small IPA marks rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-PDF-text-legacy-not-copied-or-used-to-verify
141	name	c	printed site code c	71	64	left	muŋ	2	i141-l04		attested	neutral_unreconciled	high		manual visual inspection of the 300-dpi rendered page; small IPA marks rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-PDF-text-legacy-not-copied-or-used-to-verify
141	name	d	printed site code d	71	64	left	bimuŋ	1	i141-l03		attested	neutral_unreconciled	high		manual visual inspection of the 300-dpi rendered page; small IPA marks rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-PDF-text-legacy-not-copied-or-used-to-verify
141	name	e	printed site code e	71	64	left	bimuŋ	1	i141-l03		attested	neutral_unreconciled	high		manual visual inspection of the 300-dpi rendered page; small IPA marks rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-PDF-text-legacy-not-copied-or-used-to-verify
141	name	f	printed site code f	71	64	left	bimuŋ	1	i141-l03		attested	neutral_unreconciled	high		manual visual inspection of the 300-dpi rendered page; small IPA marks rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-PDF-text-legacy-not-copied-or-used-to-verify
141	name	g	printed site code g	71	64	left	nam	3	i141-l05		attested	neutral_unreconciled	high		manual visual inspection of the 300-dpi rendered page; small IPA marks rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-PDF-text-legacy-not-copied-or-used-to-verify
141	name	h	printed site code h	71	64	left	bimɨŋ	1	i141-l01		attested	neutral_unreconciled	high		manual visual inspection of the 300-dpi rendered page; small IPA marks rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-PDF-text-legacy-not-copied-or-used-to-verify
141	name	i	printed site code i	71	64	left	bimuŋ	1	i141-l03		attested	neutral_unreconciled	high		manual visual inspection of the 300-dpi rendered page; small IPA marks rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-PDF-text-legacy-not-copied-or-used-to-verify
141	name	j	printed site code j	71	64	left	bimɨŋ	1	i141-l01		attested	neutral_unreconciled	high		manual visual inspection of the 300-dpi rendered page; small IPA marks rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-PDF-text-legacy-not-copied-or-used-to-verify
141	name	k	printed site code k	71	64	left	bimɨŋ	1	i141-l01		attested	neutral_unreconciled	high		manual visual inspection of the 300-dpi rendered page; small IPA marks rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-PDF-text-legacy-not-copied-or-used-to-verify
141	name	l	printed site code l	71	64	left	bimʊŋ	1	i141-l02		attested	neutral_unreconciled	high		manual visual inspection of the 300-dpi rendered page; small IPA marks rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-PDF-text-legacy-not-copied-or-used-to-verify
141	name	m	printed site code m	71	64	left	muŋ	2	i141-l04		attested	neutral_unreconciled	high		manual visual inspection of the 300-dpi rendered page; small IPA marks rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-PDF-text-legacy-not-copied-or-used-to-verify
141	name	n	printed site code n	71	64	left	bimuŋ	1	i141-l03		attested	neutral_unreconciled	high		manual visual inspection of the 300-dpi rendered page; small IPA marks rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-PDF-text-legacy-not-copied-or-used-to-verify
