Item	Site_Code	Similarity_Group	Source_Line_ID	Manual_Transcription	Manual_Line_Status	Cell_Review_Status	Legacy_Raw_Form	Legacy_Status	Legacy_Reason	Exact_Codepoint_Equal	Reconciliation_Disposition	Frozen_Manual_Lines_SHA256	Frozen_Manual_Cells_SHA256	Independence_Note
76	a	1	i076-l01	tʃapʼpa	attested	attested	tʃap̚pa	installed		no	legacy differs at codepoint level (audit-only; manual unchanged)	c3e59a31ab8c000251143236e05b87f69424b186c5397a9e725d261a1e59e4e6	175cd971fc73057b2ae3ef8d2744ade4669a8a8a9925f265c4dec748339e3f37	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
76	d	1	i076-l01	tʃapʼpa	attested	attested	tʃap̚pa	installed		no	legacy differs at codepoint level (audit-only; manual unchanged)	c3e59a31ab8c000251143236e05b87f69424b186c5397a9e725d261a1e59e4e6	175cd971fc73057b2ae3ef8d2744ade4669a8a8a9925f265c4dec748339e3f37	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
76	i	1	i076-l02	tʃɛpʼpa	attested	attested	tʃɛp̚pa	installed		no	legacy differs at codepoint level (audit-only; manual unchanged)	c3e59a31ab8c000251143236e05b87f69424b186c5397a9e725d261a1e59e4e6	175cd971fc73057b2ae3ef8d2744ade4669a8a8a9925f265c4dec748339e3f37	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
76	b	2	i076-l03	kaʃiŋ	attested	attested	kaʃiŋ	installed		yes	legacy exact comparison match (audit-only; not verification)	c3e59a31ab8c000251143236e05b87f69424b186c5397a9e725d261a1e59e4e6	175cd971fc73057b2ae3ef8d2744ade4669a8a8a9925f265c4dec748339e3f37	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
76	c	2	i076-l03	kaʃiŋ	attested	attested	kaʃiŋ	installed		yes	legacy exact comparison match (audit-only; not verification)	c3e59a31ab8c000251143236e05b87f69424b186c5397a9e725d261a1e59e4e6	175cd971fc73057b2ae3ef8d2744ade4669a8a8a9925f265c4dec748339e3f37	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
76	d	3	i076-l04	tʃid͜ʒoŋ	attested	attested	tʃiɖʒoŋ	installed		no	legacy differs at codepoint level (audit-only; manual unchanged)	c3e59a31ab8c000251143236e05b87f69424b186c5397a9e725d261a1e59e4e6	175cd971fc73057b2ae3ef8d2744ade4669a8a8a9925f265c4dec748339e3f37	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
76	o	3	i076-l04	tʃid͜ʒoŋ	attested	attested	tʃiɖʒoŋ	installed		no	legacy differs at codepoint level (audit-only; manual unchanged)	c3e59a31ab8c000251143236e05b87f69424b186c5397a9e725d261a1e59e4e6	175cd971fc73057b2ae3ef8d2744ade4669a8a8a9925f265c4dec748339e3f37	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
76	k	4	i076-l05	katʰua̯	attested	attested	kathua �	excluded	contains a glyph with no verified reading	no	manually recovered formerly excluded glyph sequence	c3e59a31ab8c000251143236e05b87f69424b186c5397a9e725d261a1e59e4e6	175cd971fc73057b2ae3ef8d2744ade4669a8a8a9925f265c4dec748339e3f37	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
76	m	4	i076-l05	katʰua̯	attested	attested	kathua �	excluded	contains a glyph with no verified reading	no	manually recovered formerly excluded glyph sequence	c3e59a31ab8c000251143236e05b87f69424b186c5397a9e725d261a1e59e4e6	175cd971fc73057b2ae3ef8d2744ade4669a8a8a9925f265c4dec748339e3f37	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
76	e	4	i076-l06	kʰatʼtʰua̯	attested	attested	khat̚thua �	excluded	contains a glyph with no verified reading	no	manually recovered formerly excluded glyph sequence	c3e59a31ab8c000251143236e05b87f69424b186c5397a9e725d261a1e59e4e6	175cd971fc73057b2ae3ef8d2744ade4669a8a8a9925f265c4dec748339e3f37	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
76	f	4	i076-l06	kʰatʼtʰua̯	attested	attested	khat̚thua �	excluded	contains a glyph with no verified reading	no	manually recovered formerly excluded glyph sequence	c3e59a31ab8c000251143236e05b87f69424b186c5397a9e725d261a1e59e4e6	175cd971fc73057b2ae3ef8d2744ade4669a8a8a9925f265c4dec748339e3f37	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
76	h	4	i076-l06	kʰatʼtʰua̯	attested	attested	khat̚thua �	excluded	contains a glyph with no verified reading	no	manually recovered formerly excluded glyph sequence	c3e59a31ab8c000251143236e05b87f69424b186c5397a9e725d261a1e59e4e6	175cd971fc73057b2ae3ef8d2744ade4669a8a8a9925f265c4dec748339e3f37	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
76	n	4	i076-l06	kʰatʼtʰua̯	attested	attested	khat̚thua �	excluded	contains a glyph with no verified reading	no	manually recovered formerly excluded glyph sequence	c3e59a31ab8c000251143236e05b87f69424b186c5397a9e725d261a1e59e4e6	175cd971fc73057b2ae3ef8d2744ade4669a8a8a9925f265c4dec748339e3f37	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
76	g	4	i076-l07	kʰatua̯	attested	attested	khatua �	excluded	contains a glyph with no verified reading	no	manually recovered formerly excluded glyph sequence	c3e59a31ab8c000251143236e05b87f69424b186c5397a9e725d261a1e59e4e6	175cd971fc73057b2ae3ef8d2744ade4669a8a8a9925f265c4dec748339e3f37	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
76	p	5	i076-l08	haru	attested	attested	haru	installed		yes	legacy exact comparison match (audit-only; not verification)	c3e59a31ab8c000251143236e05b87f69424b186c5397a9e725d261a1e59e4e6	175cd971fc73057b2ae3ef8d2744ade4669a8a8a9925f265c4dec748339e3f37	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
76	j	6	i076-l09	dkar	attested	attested	dkar	installed		yes	legacy exact comparison match (audit-only; not verification)	c3e59a31ab8c000251143236e05b87f69424b186c5397a9e725d261a1e59e4e6	175cd971fc73057b2ae3ef8d2744ade4669a8a8a9925f265c4dec748339e3f37	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
76	k	6	i076-l09	dkar	attested	attested	dkar	installed		yes	legacy exact comparison match (audit-only; not verification)	c3e59a31ab8c000251143236e05b87f69424b186c5397a9e725d261a1e59e4e6	175cd971fc73057b2ae3ef8d2744ade4669a8a8a9925f265c4dec748339e3f37	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
76	l	7	i076-l10	kʰuʃum	attested	attested	khuʃum	installed		no	legacy differs at codepoint level (audit-only; manual unchanged)	c3e59a31ab8c000251143236e05b87f69424b186c5397a9e725d261a1e59e4e6	175cd971fc73057b2ae3ef8d2744ade4669a8a8a9925f265c4dec748339e3f37	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
76	0	8	i076-l11	kɔttʃʰop	attested	attested	kɔttʃhop	installed		no	legacy differs at codepoint level (audit-only; manual unchanged)	c3e59a31ab8c000251143236e05b87f69424b186c5397a9e725d261a1e59e4e6	175cd971fc73057b2ae3ef8d2744ade4669a8a8a9925f265c4dec748339e3f37	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
77	l	1	i077-l01	luklak	attested	attested	luklak	installed		yes	legacy exact comparison match (audit-only; not verification)	c3e59a31ab8c000251143236e05b87f69424b186c5397a9e725d261a1e59e4e6	175cd971fc73057b2ae3ef8d2744ade4669a8a8a9925f265c4dec748339e3f37	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
77	m	1	i077-l01	luklak	attested	attested	luklak	installed		yes	legacy exact comparison match (audit-only; not verification)	c3e59a31ab8c000251143236e05b87f69424b186c5397a9e725d261a1e59e4e6	175cd971fc73057b2ae3ef8d2744ade4669a8a8a9925f265c4dec748339e3f37	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
77	b	1	i077-l02	luwakʼ	attested	attested	luwak̚	installed		no	legacy differs at codepoint level (audit-only; manual unchanged)	c3e59a31ab8c000251143236e05b87f69424b186c5397a9e725d261a1e59e4e6	175cd971fc73057b2ae3ef8d2744ade4669a8a8a9925f265c4dec748339e3f37	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
77	c	1	i077-l02	luwakʼ	attested	attested	luwak̚	installed		no	legacy differs at codepoint level (audit-only; manual unchanged)	c3e59a31ab8c000251143236e05b87f69424b186c5397a9e725d261a1e59e4e6	175cd971fc73057b2ae3ef8d2744ade4669a8a8a9925f265c4dec748339e3f37	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
