Item	Gloss	Site_Code	Site_Identity	PDF_Page	Printed_Page	Column	Manual_Transcription	Similarity_Groups	Source_Line_IDs	Source_Qualification	Review_Status	Scope	Confidence	Uncertainty	Reviewer_Method	Reviewed_At	Reviewer_Declaration
156	thread	0	printed site code 0	72	65	right	ʃuta	5	i156-l08		attested	control_audit_only	high		manual visual inspection of the 300-dpi rendered pages; small IPA marks rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-PDF-text-legacy-not-copied-or-used-to-verify
156	thread	a	printed site code a	72	65	right	kʰɨldɨŋ	1	i156-l01		attested	neutral_unreconciled	high		manual visual inspection of the 300-dpi rendered pages; small IPA marks rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-PDF-text-legacy-not-copied-or-used-to-verify
156	thread	b	printed site code b	72	65	right	kʰuntɨŋ	1	i156-l03		attested	neutral_unreconciled	high		manual visual inspection of the 300-dpi rendered pages; small IPA marks rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-PDF-text-legacy-not-copied-or-used-to-verify
156	thread	c	printed site code c	72	65	right	kʰuntɨŋ	1	i156-l03		attested	neutral_unreconciled	high		manual visual inspection of the 300-dpi rendered pages; small IPA marks rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-PDF-text-legacy-not-copied-or-used-to-verify
156	thread	d	printed site code d	72	65	right	kʰuldɨŋ	1	i156-l02		attested	neutral_unreconciled	high		manual visual inspection of the 300-dpi rendered pages; small IPA marks rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-PDF-text-legacy-not-copied-or-used-to-verify
156	thread	e	printed site code e	72	65	right	kʰuldɨŋ	1	i156-l02		attested	neutral_unreconciled	high		manual visual inspection of the 300-dpi rendered pages; small IPA marks rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-PDF-text-legacy-not-copied-or-used-to-verify
156	thread	f	printed site code f	72	65	right	kʰuldɨŋ	1	i156-l02		attested	neutral_unreconciled	high		manual visual inspection of the 300-dpi rendered pages; small IPA marks rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-PDF-text-legacy-not-copied-or-used-to-verify
156	thread	g	printed site code g	72	65	right	kʰul	2	i156-l05		attested	neutral_unreconciled	high		manual visual inspection of the 300-dpi rendered pages; small IPA marks rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-PDF-text-legacy-not-copied-or-used-to-verify
156	thread	h	printed site code h	72	65	right	kʰɨl	2	i156-l04		attested	neutral_unreconciled	high		manual visual inspection of the 300-dpi rendered pages; small IPA marks rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-PDF-text-legacy-not-copied-or-used-to-verify
156	thread	i	printed site code i	72	65	right	kʰɨldɨŋ	1	i156-l01		attested	neutral_unreconciled	high		manual visual inspection of the 300-dpi rendered pages; small IPA marks rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-PDF-text-legacy-not-copied-or-used-to-verify
