Item	Site_Code	Similarity_Group	Source_Line_ID	Manual_Transcription	Manual_Line_Status	Cell_Review_Status	Legacy_Raw_Form	Legacy_Status	Legacy_Reason	Exact_Codepoint_Equal	Reconciliation_Disposition	Frozen_Manual_Lines_SHA256	Frozen_Manual_Cells_SHA256	Independence_Note
66	l	1	i066-l01	d͜ʒɨrɨk	attested	attested	ɖʒɨɾɨk	installed		no	legacy differs at codepoint level (audit-only; manual unchanged)	31fa9ef75b740383d8b142cabb4599340036523c0db41679e856081b3de86fbf	d60d6f21861bbd495682396fddeb2c3fb43c1e7fc7ccf6202ed540760f18df16	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
66	m	1	i066-l01	d͜ʒɨrɨk	attested	attested	ɖʒɨɾɨk	installed		no	legacy differs at codepoint level (audit-only; manual unchanged)	31fa9ef75b740383d8b142cabb4599340036523c0db41679e856081b3de86fbf	d60d6f21861bbd495682396fddeb2c3fb43c1e7fc7ccf6202ed540760f18df16	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
66	f	1	i066-l02	d͜ʒaʔlukʼ	attested	attested	ɖʒa luk̚	installed		no	legacy differs at codepoint level (audit-only; manual unchanged)	31fa9ef75b740383d8b142cabb4599340036523c0db41679e856081b3de86fbf	d60d6f21861bbd495682396fddeb2c3fb43c1e7fc7ccf6202ed540760f18df16	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
66	g	1	i066-l02	d͜ʒaʔlukʼ	attested	attested	ɖʒa luk̚	installed		no	legacy differs at codepoint level (audit-only; manual unchanged)	31fa9ef75b740383d8b142cabb4599340036523c0db41679e856081b3de86fbf	d60d6f21861bbd495682396fddeb2c3fb43c1e7fc7ccf6202ed540760f18df16	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
66	a	1	i066-l03	d͜ʒalɨkʼ	attested	attested	ɖʒalɨk̚	installed		no	legacy differs at codepoint level (audit-only; manual unchanged)	31fa9ef75b740383d8b142cabb4599340036523c0db41679e856081b3de86fbf	d60d6f21861bbd495682396fddeb2c3fb43c1e7fc7ccf6202ed540760f18df16	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
66	o	1	i066-l03	d͜ʒalɨkʼ	attested	attested	ɖʒalɨk̚	installed		no	legacy differs at codepoint level (audit-only; manual unchanged)	31fa9ef75b740383d8b142cabb4599340036523c0db41679e856081b3de86fbf	d60d6f21861bbd495682396fddeb2c3fb43c1e7fc7ccf6202ed540760f18df16	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
66	h	2	i066-l04	d͜ʒaʔalɨkʼ	attested	attested	ɖʒa alɨk̚	installed		no	legacy differs at codepoint level (audit-only; manual unchanged)	31fa9ef75b740383d8b142cabb4599340036523c0db41679e856081b3de86fbf	d60d6f21861bbd495682396fddeb2c3fb43c1e7fc7ccf6202ed540760f18df16	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
66	f	2	i066-l05	d͜ʒaʔlukʼ	attested	attested	ɖʒa luk̚	installed		no	legacy differs at codepoint level (audit-only; manual unchanged)	31fa9ef75b740383d8b142cabb4599340036523c0db41679e856081b3de86fbf	d60d6f21861bbd495682396fddeb2c3fb43c1e7fc7ccf6202ed540760f18df16	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
66	g	2	i066-l05	d͜ʒaʔlukʼ	attested	attested	ɖʒa luk̚	installed		no	legacy differs at codepoint level (audit-only; manual unchanged)	31fa9ef75b740383d8b142cabb4599340036523c0db41679e856081b3de86fbf	d60d6f21861bbd495682396fddeb2c3fb43c1e7fc7ccf6202ed540760f18df16	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
66	e	2	i066-l06	d͜ʒaʔlukʰa	attested	attested	ɖʒa lukha	installed		no	legacy differs at codepoint level (audit-only; manual unchanged)	31fa9ef75b740383d8b142cabb4599340036523c0db41679e856081b3de86fbf	d60d6f21861bbd495682396fddeb2c3fb43c1e7fc7ccf6202ed540760f18df16	legacy comparison performed only after ledger freeze; legacy data did not supply, alter, or verify the manual reading
