hajong_gopalbari,,din,sky,,din,lexical-similarity-group:1,kim-ahmad-kim-sangma2011hajong[p. 40],,,hajong:1:hajong_gopalbari:1
hajong_nokshi,,din,sky,,din,lexical-similarity-group:1,kim-ahmad-kim-sangma2011hajong[p. 40],,,hajong:1:hajong_nokshi:1
hajong_nugapara,,din,sky,,din,lexical-similarity-group:1,kim-ahmad-kim-sangma2011hajong[p. 40],,,hajong:1:hajong_nugapara:1
hajong_dhamor,,din,sky,,din,lexical-similarity-group:1,kim-ahmad-kim-sangma2011hajong[p. 40],,,hajong:1:hajong_dhamor:1
hajong_gopalbari,,akas,sky,,akas,lexical-similarity-group:2,kim-ahmad-kim-sangma2011hajong[p. 40],,,hajong:1:hajong_gopalbari:2
hajong_chilapara,,akas,sky,,akas,lexical-similarity-group:2,kim-ahmad-kim-sangma2011hajong[p. 40],,,hajong:1:hajong_chilapara:1
hajong_nirghini,,akas,sky,,akas,lexical-similarity-group:2,kim-ahmad-kim-sangma2011hajong[p. 40],,,hajong:1:hajong_nirghini:1
hajong_dalugau,,akas,sky,,akas,lexical-similarity-group:2,kim-ahmad-kim-sangma2011hajong[p. 40],,,hajong:1:hajong_dalugau:1
hajong_balachanda,,akas,sky,,akas,lexical-similarity-group:2,kim-ahmad-kim-sangma2011hajong[p. 40],,,hajong:1:hajong_balachanda:1
hajong_gopalpur,,akaʃ,sky,,akaʃ,lexical-similarity-group:2,kim-ahmad-kim-sangma2011hajong[p. 40],,,hajong:1:hajong_gopalpur:1
hajong_bhalukapara,,akaʃ,sky,,akaʃ,lexical-similarity-group:2,kim-ahmad-kim-sangma2011hajong[p. 40],,,hajong:1:hajong_bhalukapara:1
hajong_gopalpur,,bela,sun,,bela,lexical-similarity-group:1,kim-ahmad-kim-sangma2011hajong[p. 40],,,hajong:2:hajong_gopalpur:1
hajong_nokshi,,bela,sun,,bela,lexical-similarity-group:1,kim-ahmad-kim-sangma2011hajong[p. 40],,,hajong:2:hajong_nokshi:1
hajong_nugapara,,bela,sun,,bela,lexical-similarity-group:1,kim-ahmad-kim-sangma2011hajong[p. 40],,,hajong:2:hajong_nugapara:1
hajong_chilapara,,bela,sun,,bela,lexical-similarity-group:1,kim-ahmad-kim-sangma2011hajong[p. 40],,,hajong:2:hajong_chilapara:1
hajong_nirghini,,bela,sun,,bela,lexical-similarity-group:1,kim-ahmad-kim-sangma2011hajong[p. 40],,,hajong:2:hajong_nirghini:1
hajong_dalugau,,bela,sun,,bela,lexical-similarity-group:1,kim-ahmad-kim-sangma2011hajong[p. 40],,,hajong:2:hajong_dalugau:1
hajong_balachanda,,bela,sun,,bela,lexical-similarity-group:1,kim-ahmad-kim-sangma2011hajong[p. 40],,,hajong:2:hajong_balachanda:1
hajong_dhamor,,bela,sun,,bela,lexical-similarity-group:1,kim-ahmad-kim-sangma2011hajong[p. 40],,,hajong:2:hajong_dhamor:1
hajong_nugapara,,bila,sun,,bila,lexical-similarity-group:1,kim-ahmad-kim-sangma2011hajong[p. 40],,,hajong:2:hajong_nugapara:2
hajong_gopalbari,,bɯla,sun,,bɯla,lexical-similarity-group:1,kim-ahmad-kim-sangma2011hajong[p. 40],,,hajong:2:hajong_gopalbari:1
hajong_bhalukapara,,bɯla,sun,,bɯla,lexical-similarity-group:1,kim-ahmad-kim-sangma2011hajong[p. 40],,,hajong:2:hajong_bhalukapara:1
hajong_balachanda,,suɾdʒo,sun,,suɾdʒo,lexical-similarity-group:2,kim-ahmad-kim-sangma2011hajong[p. 40],,,hajong:2:hajong_balachanda:2
hajong_gopalbari,,tʃan,moon,,tʃan,lexical-similarity-group:1,kim-ahmad-kim-sangma2011hajong[p. 40],,,hajong:3:hajong_gopalbari:1
hajong_gopalpur,,tʃan,moon,,tʃan,lexical-similarity-group:1,kim-ahmad-kim-sangma2011hajong[p. 40],,,hajong:3:hajong_gopalpur:1
hajong_bhalukapara,,tʃan,moon,,tʃan,lexical-similarity-group:1,kim-ahmad-kim-sangma2011hajong[p. 40],,,hajong:3:hajong_bhalukapara:1
hajong_nokshi,,tʃan,moon,,tʃan,lexical-similarity-group:1,kim-ahmad-kim-sangma2011hajong[p. 40],,,hajong:3:hajong_nokshi:1
hajong_nugapara,,tʃan,moon,,tʃan,lexical-similarity-group:1,kim-ahmad-kim-sangma2011hajong[p. 40],,,hajong:3:hajong_nugapara:1
hajong_chilapara,,tʃan,moon,,tʃan,lexical-similarity-group:1,kim-ahmad-kim-sangma2011hajong[p. 40],,,hajong:3:hajong_chilapara:1
hajong_nirghini,,tʃan,moon,,tʃan,lexical-similarity-group:1,kim-ahmad-kim-sangma2011hajong[p. 40],,,hajong:3:hajong_nirghini:1
hajong_dalugau,,tʃan,moon,,tʃan,lexical-similarity-group:1,kim-ahmad-kim-sangma2011hajong[p. 40],,,hajong:3:hajong_dalugau:1
hajong_balachanda,,tʃan,moon,,tʃan,lexical-similarity-group:1,kim-ahmad-kim-sangma2011hajong[p. 40],,,hajong:3:hajong_balachanda:1
