Irula,,oɖʌmbɨ,body,,oɖʌmbɨ,Appendix B3 lexical-similarity group 5,"varghese2015palakkad[Appendix B3, item 1, Irula, Nakkuppathy]",,,silpalakkad2015:g001:palakkad-irula-nakkuppathy:i1,,,,dialect:Irula:palakkad-irula-nakkuppathy:Nakkuppathy
Irula,,oɖʌmbɨ,body,,oɖʌmbɨ,Appendix B3 lexical-similarity group 5,"varghese2015palakkad[Appendix B3, item 1, Irula, Mandhimala]",,,silpalakkad2015:g001:palakkad-irula-mandhimala:i1,,,,dialect:Irula:palakkad-irula-mandhimala:Mandhimala
Irula,,oɖəmbɨ,body,,oɖəmbɨ,Appendix B3 lexical-similarity group 5,"varghese2015palakkad[Appendix B3, item 1, Irula, Varagampady]",,,silpalakkad2015:g001:palakkad-irula-varagampady:i1,,,,dialect:Irula:palakkad-irula-varagampady:Varagampady
Irula,,oɖʌmbɨ,body,,oɖʌmbɨ,Appendix B3 lexical-similarity group 5,"varghese2015palakkad[Appendix B3, item 1, Irula, Goolikadavu]",,,silpalakkad2015:g001:palakkad-irula-goolikadavu:i1,,,,dialect:Irula:palakkad-irula-goolikadavu:Goolikadavu
Irula,,oɖʌmbɨ,body,,oɖʌmbɨ,Appendix B3 lexical-similarity group 5,"varghese2015palakkad[Appendix B3, item 1, Irula, Kolappady]",,,silpalakkad2015:g001:palakkad-irula-kolappady:i1,,,,dialect:Irula:palakkad-irula-kolappady:Kolappady
Irula,,oɖʌmbɨ,body,,oɖʌmbɨ,Appendix B3 lexical-similarity group 5,"varghese2015palakkad[Appendix B3, item 1, Irula, Elachivazhi]",,,silpalakkad2015:g001:palakkad-irula-elachivazhi:i1,,,,dialect:Irula:palakkad-irula-elachivazhi:Elachivazhi
Irula,,oɖʌmbɨ,body,,oɖʌmbɨ,Appendix B3 lexical-similarity group 5,"varghese2015palakkad[Appendix B3, item 1, Irula, Nadupathy]",,,silpalakkad2015:g001:palakkad-irula-nadupathy:i1,,,,dialect:Irula:palakkad-irula-nadupathy:Nadupathy
Irula,,oɖʌmbɨ,body,,oɖʌmbɨ,Appendix B3 lexical-similarity group 5,"varghese2015palakkad[Appendix B3, item 1, Irula, Vilamarathoor]",,,silpalakkad2015:g001:palakkad-irula-vilamarathoor:i1,,,,dialect:Irula:palakkad-irula-vilamarathoor:Vilamarathoor
Irula,,bɛnnɨ,body,,bɛnnɨ,Appendix B3 lexical-similarity group 7,"varghese2015palakkad[Appendix B3, item 1, Irula, Kunjapana]",,,silpalakkad2015:g001:palakkad-irula-kunjapana:i1,,,,dialect:Irula:palakkad-irula-kunjapana:Kunjapana
Muduga,,ɕʌɾɪ̪kʌlɑ,body,,ɕʌɾɪ̪kʌlɑ,Appendix B3 lexical-similarity group 6,"varghese2015palakkad[Appendix B3, item 1, Muduga, Chittoor]",,,silpalakkad2015:g001:palakkad-muduga-chittoor:i1,,,,dialect:Muduga:palakkad-muduga-chittoor:Chittoor
