pyangaun_newar,,d͡zi,body,,d͡zi,,smith2021pyangaun[p. 32],,,pyangaun:1:1
pyangaun_newar,,t͡sʰəŋ̃,head,,t͡sʰəŋ̃,,smith2021pyangaun[p. 32],,,pyangaun:2:1
pyangaun_newar,,sə̃,hair,,sə̃,,smith2021pyangaun[p. 32],,,pyangaun:3:1
pyangaun_newar,,kʰw̤a,face,,kʰw̤a,,smith2021pyangaun[p. 32],,,pyangaun:4:1
pyangaun_newar,,miːkʰa,eye,,miːkʰa,,smith2021pyangaun[p. 32],,,pyangaun:5:1
pyangaun_newar,,nafũ,ear,,nafũ,,smith2021pyangaun[p. 32],,,pyangaun:6:1
pyangaun_newar,,n̤æ,nose,,n̤æ,,smith2021pyangaun[p. 32],,,pyangaun:7:1
pyangaun_newar,,mutu̪,mouth,,mutu̪,,smith2021pyangaun[p. 32],,,pyangaun:8:1
pyangaun_newar,,mutusi,lips,,mutusi,,smith2021pyangaun[p. 32],,,pyangaun:9:1
pyangaun_newar,,uwɛ,tooth,,uwɛ,,smith2021pyangaun[p. 32],,,pyangaun:10:1
pyangaun_newar,,mɛ,tongue,,mɛ,,smith2021pyangaun[p. 32],,,pyangaun:11:1
pyangaun_newar,,nəŋgəpɛ̃,chest,,nəŋgəpɛ̃,,smith2021pyangaun[p. 32],,,pyangaun:12:1
pyangaun_newar,,pʲə,belly/stomach,,pʲə,,smith2021pyangaun[p. 32],,,pyangaun:13:1
pyangaun_newar,,d͡zə̃,waist,,d͡zə̃,,smith2021pyangaun[p. 32],,,pyangaun:14:1
pyangaun_newar,,lɛ̤,whole arm,,lɛ̤,,smith2021pyangaun[p. 32],,,pyangaun:15:1
pyangaun_newar,,t͡suli,elbow,,t͡suli,,smith2021pyangaun[p. 32],,,pyangaun:16:1
pyangaun_newar,,lɛːpa,palm,,lɛːpa,,smith2021pyangaun[p. 32],,,pyangaun:17:1
pyangaun_newar,,pətɪŋ,finger,,pətɪŋ,,smith2021pyangaun[p. 32],,,pyangaun:18:1
pyangaun_newar,,lusi,fingernail,,lusi,,smith2021pyangaun[p. 32],,,pyangaun:19:1
pyangaun_newar,,tuti,leg,,tuti,,smith2021pyangaun[p. 33],,,pyangaun:20:1
pyangaun_newar,,fuliː,knee,,fuliː,,smith2021pyangaun[p. 33],,,pyangaun:21:1
pyangaun_newar,,t͡sʰeːŋgu,skin,,t͡sʰeːŋgu,,smith2021pyangaun[p. 33],,,pyangaun:22:1
pyangaun_newar,,kwẽː,bone,,kwẽː,,smith2021pyangaun[p. 33],,,pyangaun:23:1
pyangaun_newar,,nəŋgət͡sɛ,heart,,nəŋgət͡sɛ,,smith2021pyangaun[p. 33],,,pyangaun:24:1
pyangaun_newar,,h̤i,blood,,h̤i,,smith2021pyangaun[p. 33],,,pyangaun:25:1
pyangaun_newar,,ba̤kɛ,urine,,ba̤kɛ,,smith2021pyangaun[p. 33],,,pyangaun:26:1
pyangaun_newar,,kʰi,feces,,kʰi,,smith2021pyangaun[p. 33],,,pyangaun:27:1
pyangaun_newar,,gaŋ,village,,gaŋ,,smith2021pyangaun[p. 33],,,pyangaun:28:1
pyangaun_newar,,t͡sɛ̃,house,,t͡sɛ̃,,smith2021pyangaun[p. 33],,,pyangaun:29:1
pyangaun_newar,,fələː,roof,,fələː,,smith2021pyangaun[p. 33],,,pyangaun:30:1
pyangaun_newar,,lukʰɛ,door,,lukʰɛ,Excluded from the source lexical-similarity calculation,smith2021pyangaun[p. 33],,,pyangaun:31:1
pyangaun_newar,,sĩ,firewood,,sĩ,,smith2021pyangaun[p. 33],,,pyangaun:32:1
pyangaun_newar,,tufi,broom,,tufi,,smith2021pyangaun[p. 33],,,pyangaun:33:1
pyangaun_newar,,gəɾi,stick,,gəɾi,,smith2021pyangaun[p. 33],,,pyangaun:34:1
pyangaun_newar,,tutaŋ,pestle,,tutaŋ,Excluded from the source lexical-similarity calculation,smith2021pyangaun[p. 33],,,pyangaun:35:1
pyangaun_newar,,luwema,mortar,,luwema,Excluded from the source lexical-similarity calculation,smith2021pyangaun[p. 33],,,pyangaun:36:1
pyangaun_newar,,məgə,hammer,,məgə,,smith2021pyangaun[p. 33],,,pyangaun:37:1
pyangaun_newar,,t͡sʰupi,large Nepali knife,,t͡sʰupi,,smith2021pyangaun[p. 33],,,pyangaun:38:1
pyangaun_newar,,iːnt͡sa,sickle,,iːnt͡sa,,smith2021pyangaun[p. 33],,,pyangaun:39:1
pyangaun_newar,,pʰɛ,axe,,pʰɛ,,smith2021pyangaun[p. 33],,,pyangaun:40:1
pyangaun_newar,,pʰa,rope,,pʰa,,smith2021pyangaun[p. 33],,,pyangaun:41:1
