naaba_pibu,,sṳbu,body,,sṳbu,,swenson2025naaba[p. 67],,,naaba:1:pibu:1
naaba_kimathanka,,si̤bu,body,,si̤bu,,swenson2025naaba[p. 67],,,naaba:1:kimathanka:1
naaba_pibu,,ɡo̤,head,,ɡo̤,,swenson2025naaba[p. 67],,,naaba:2:pibu:1
naaba_kimathanka,,ɡo̤,head,,ɡo̤,,swenson2025naaba[p. 67],,,naaba:2:kimathanka:1
naaba_pibu,,ʈa̤,hair,,ʈa̤,,swenson2025naaba[p. 67],,,naaba:3:pibu:1
naaba_kimathanka,,r̥a,hair,,r̥a,,swenson2025naaba[p. 67],,,naaba:3:kimathanka:1
naaba_pibu,,ŋo̤loŋ,face,,ŋo̤loŋ,,swenson2025naaba[p. 67],,,naaba:4:pibu:1
naaba_kimathanka,,tɕʰiŋe,face,,tɕʰiŋe,,swenson2025naaba[p. 67],,,naaba:4:kimathanka:1
naaba_pibu,,mik̚,eye,,mik̚,,swenson2025naaba[p. 67],,,naaba:5:pibu:1
naaba_kimathanka,,mik̚,eye,,mik̚,,swenson2025naaba[p. 67],,,naaba:5:kimathanka:1
naaba_pibu,,amdʑoʔ,ear,,amdʑoʔ,,swenson2025naaba[p. 67],,,naaba:6:pibu:1
naaba_kimathanka,,amdʑoʔ,ear,,amdʑoʔ,,swenson2025naaba[p. 67],,,naaba:6:kimathanka:1
naaba_pibu,,natoʔ,nose,,natoʔ,,swenson2025naaba[p. 67],,,naaba:7:pibu:1
naaba_kimathanka,,natok̚,nose,,natok̚,,swenson2025naaba[p. 67],,,naaba:7:kimathanka:1
naaba_pibu,,kʰa,mouth,,kʰa,,swenson2025naaba[p. 67],,,naaba:8:pibu:1
naaba_kimathanka,,kʰa,mouth,,kʰa,,swenson2025naaba[p. 67],,,naaba:8:kimathanka:1
naaba_pibu,,pɔrto,lips,,pɔrto,,swenson2025naaba[p. 67],,,naaba:9:pibu:1
naaba_kimathanka,,kʰaluʔ,lips,,kʰaluʔ,,swenson2025naaba[p. 67],,,naaba:9:kimathanka:1
naaba_pibu,,so̤,tooth,,so̤,,swenson2025naaba[p. 67],,,naaba:10:pibu:1
naaba_kimathanka,,so̤,tooth,,so̤,,swenson2025naaba[p. 67],,,naaba:10:kimathanka:1
naaba_pibu,,tɕɛlɛn,tonɡue,,tɕɛlɛn,,swenson2025naaba[p. 67],,,naaba:11:pibu:1
naaba_kimathanka,,tɕela,tonɡue,,tɕela,,swenson2025naaba[p. 67],,,naaba:11:kimathanka:1
naaba_pibu,,ʈʰɛŋɡok̚,chest,,ʈʰɛŋɡok̚,,swenson2025naaba[p. 67],,,naaba:12:pibu:1
naaba_kimathanka,,ʈʰaŋɡok̚,chest,,ʈʰaŋɡok̚,,swenson2025naaba[p. 67],,,naaba:12:kimathanka:1
naaba_pibu,,ʈʰopa,belly/ stomach,,ʈʰopa,,swenson2025naaba[p. 67],,,naaba:13:pibu:1
naaba_kimathanka,,ʈʰopa,belly/ stomach,,ʈʰopa,,swenson2025naaba[p. 67],,,naaba:13:kimathanka:1
naaba_pibu,,taksa̤,waist,,taksa̤,,swenson2025naaba[p. 67],,,naaba:14:pibu:1
naaba_kimathanka,,kepa,waist,,kepa,,swenson2025naaba[p. 67],,,naaba:14:kimathanka:1
naaba_pibu,,la̤kpa,whole arm,,la̤kpa,,swenson2025naaba[p. 67],,,naaba:15:pibu:1
naaba_kimathanka,,la̤kpa,whole arm,,la̤kpa,,swenson2025naaba[p. 67],,,naaba:15:kimathanka:1
naaba_pibu,,tiŋɡukba,elbow,,tiŋɡukba,,swenson2025naaba[p. 68],,,naaba:16:pibu:1
naaba_kimathanka,,tʰisukpa,elbow,,tʰisukpa,,swenson2025naaba[p. 68],,,naaba:16:kimathanka:1
naaba_pibu,,ba̤ti,palm,,ba̤ti,,swenson2025naaba[p. 68],,,naaba:17:pibu:1
naaba_kimathanka,,bʌndi,palm,,bʌndi,,swenson2025naaba[p. 68],,,naaba:17:kimathanka:1
naaba_pibu,,dʑṳːbu,finɡer,,dʑṳːbu,,swenson2025naaba[p. 68],,,naaba:18:pibu:1
naaba_kimathanka,,dʑṳɣo,finɡer,,dʑṳɣo,,swenson2025naaba[p. 68],,,naaba:18:kimathanka:1
naaba_pibu,,sĭmṳ,finɡernail,,sĭmṳ,,swenson2025naaba[p. 68],,,naaba:19:pibu:1
naaba_kimathanka,,semɔŋ,finɡernail,,semɔŋ,,swenson2025naaba[p. 68],,,naaba:19:kimathanka:1
naaba_pibu,,kʌŋba,leɡ,,kʌŋba,,swenson2025naaba[p. 68],,,naaba:20:pibu:1
naaba_kimathanka,,kaŋba,leɡ,,kaŋba,,swenson2025naaba[p. 68],,,naaba:20:kimathanka:1
naaba_pibu,,piːmu,knee,,piːmu,,swenson2025naaba[p. 68],,,naaba:21:pibu:1
naaba_kimathanka,,pimu,knee,,pimu,,swenson2025naaba[p. 68],,,naaba:21:kimathanka:1
naaba_pibu,,paboʔ,skin,,paboʔ,,swenson2025naaba[p. 68],,,naaba:22:pibu:1
naaba_kimathanka,,pa̤boʔ,skin,,pa̤boʔ,,swenson2025naaba[p. 68],,,naaba:22:kimathanka:1
naaba_pibu,,rutoʔ,bone,,rutoʔ,,swenson2025naaba[p. 68],,,naaba:23:pibu:1
naaba_kimathanka,,rutɕoʔ,bone,,rutɕoʔ,,swenson2025naaba[p. 68],,,naaba:23:kimathanka:1
naaba_pibu,,ɲiŋ,heart,,ɲiŋ,,swenson2025naaba[p. 68],,,naaba:24:pibu:1
naaba_kimathanka,,ɲiŋ,heart,,ɲiŋ,,swenson2025naaba[p. 68],,,naaba:24:kimathanka:1
naaba_pibu,,ʈʰak̚,blood,,ʈʰak̚,,swenson2025naaba[p. 68],,,naaba:25:pibu:1
naaba_kimathanka,,ʈʰaːk̚,blood,,ʈʰaːk̚,,swenson2025naaba[p. 68],,,naaba:25:kimathanka:1
naaba_pibu,,tɕiŋ,urine,,tɕiŋ,,swenson2025naaba[p. 68],,,naaba:26:pibu:1
naaba_kimathanka,,tɕiŋ,urine,,tɕiŋ,,swenson2025naaba[p. 68],,,naaba:26:kimathanka:1
naaba_pibu,,tɕækpa,feces,,tɕækpa,,swenson2025naaba[p. 68],,,naaba:27:pibu:1
naaba_kimathanka,,akpa,feces,,akpa,,swenson2025naaba[p. 68],,,naaba:27:kimathanka:1
naaba_pibu,,lṳŋba,villaɡe,,lṳŋba,,swenson2025naaba[p. 68],,,naaba:28:pibu:1
naaba_kimathanka,,luŋba,villaɡe,,luŋba,,swenson2025naaba[p. 68],,,naaba:28:kimathanka:1
naaba_pibu,,kʰaŋba,house,,kʰaŋba,,swenson2025naaba[p. 68],,,naaba:29:pibu:1
naaba_kimathanka,,kʰaŋba,house,,kʰaŋba,,swenson2025naaba[p. 68],,,naaba:29:kimathanka:1
naaba_pibu,,kʰʌ̆ptok̚,roof,,kʰʌ̆ptok̚,,swenson2025naaba[p. 68],,,naaba:30:pibu:1
naaba_kimathanka,,tʰokɕa,roof,,tʰokɕa,,swenson2025naaba[p. 68],,,naaba:30:kimathanka:1
naaba_pibu,,ɡotsʰa,door,,ɡotsʰa,,swenson2025naaba[p. 68],,,naaba:31:pibu:1
naaba_kimathanka,,ɡotsʰa,door,,ɡotsʰa,,swenson2025naaba[p. 68],,,naaba:31:kimathanka:1
naaba_pibu,,ɕiŋ,firewood,,ɕiŋ,,swenson2025naaba[p. 68],,,naaba:32:pibu:1
naaba_kimathanka,,ɕiŋ,firewood,,ɕiŋ,,swenson2025naaba[p. 68],,,naaba:32:kimathanka:1
naaba_pibu,,tɕʰama,broom,,tɕʰama,,swenson2025naaba[p. 68],,,naaba:33:pibu:1
