kudiya_g1,,t̪aɖi,body,,t̪aɖi,,joseph2024kudiya[p. 11],,,kudiya:1:kdg:1
kudiya_k1,,ʃaɾiɾəm,body,,ʃaɾiɾəm,,joseph2024kudiya[p. 11],,,kudiya:1:kdk:1
kudiya_g1,,t̪ele,head,,t̪ele,,joseph2024kudiya[p. 11],,,kudiya:2:kdg:1
kudiya_k1,,t̪ata,head,,t̪ata,,joseph2024kudiya[p. 11],,,kudiya:2:kdk:1
kudiya_g1,,t̪elnaɾi,hair,,t̪elnaɾi,,joseph2024kudiya[p. 11],,,kudiya:3:kdg:1
kudiya_k1,,t̪alanar,hair,,t̪alanar,,joseph2024kudiya[p. 11],,,kudiya:3:kdk:1
kudiya_g1,,muɖ,face,,muɖ,,joseph2024kudiya[p. 11],,,kudiya:4:kdg:1
kudiya_k1,,moɡam,face,,moɡam,,joseph2024kudiya[p. 11],,,kudiya:4:kdk:1
kudiya_g1,,kanne,eye,,kanne,,joseph2024kudiya[p. 11],,,kudiya:5:kdg:1
kudiya_k1,,kanne,eye,,kanne,,joseph2024kudiya[p. 11],,,kudiya:5:kdk:1
kudiya_g1,,tʃemi,ear,,tʃemi,,joseph2024kudiya[p. 11],,,kudiya:6:kdg:1
kudiya_k1,,tʃevi,ear,,tʃevi,,joseph2024kudiya[p. 11],,,kudiya:6:kdk:1
kudiya_g1,,mukɨ,nose,,mukɨ,,joseph2024kudiya[p. 11],,,kudiya:7:kdg:1
kudiya_k1,,muk,nose,,muk,,joseph2024kudiya[p. 11],,,kudiya:7:kdk:1
kudiya_g1,,baⁱ,mouth,,baⁱ,,joseph2024kudiya[p. 11],,,kudiya:8:kdg:1
kudiya_k1,,tʃiɾi,mouth,,tʃiɾi,,joseph2024kudiya[p. 11],,,kudiya:8:kdk:1
kudiya_g1,,palːi,tooth,,palːi,,joseph2024kudiya[p. 11],,,kudiya:9:kdg:1
kudiya_k1,,palle,tooth,,palle,,joseph2024kudiya[p. 11],,,kudiya:9:kdk:1
kudiya_g1,,n̪aʋ,tonɡue,,n̪aʋ,,joseph2024kudiya[p. 11],,,kudiya:10:kdg:1
kudiya_k1,,nak,tonɡue,,nak,,joseph2024kudiya[p. 11],,,kudiya:10:kdk:1
kudiya_g1,,tʃene,chest,,tʃene,,joseph2024kudiya[p. 11],,,kudiya:11:kdg:1
kudiya_k1,,tʃene,chest,,tʃene,,joseph2024kudiya[p. 11],,,kudiya:11:kdk:1
kudiya_g1,,tʃene,belly,,tʃene,,joseph2024kudiya[p. 11],,,kudiya:12:kdg:1
kudiya_k1,,tʃana,belly,,tʃana,,joseph2024kudiya[p. 11],,,kudiya:12:kdk:1
kudiya_g1,,kaⁱ,arm (whole),,kaⁱ,,joseph2024kudiya[p. 11],,,kudiya:13:kdg:1
kudiya_k1,,kaⁱ,arm (whole),,kaⁱ,,joseph2024kudiya[p. 11],,,kudiya:13:kdk:1
kudiya_g1,,tʃan̪d̪,elbow,,tʃan̪d̪,,joseph2024kudiya[p. 11],,,kudiya:14:kdg:1
kudiya_k1,,tʃen̪d̪,elbow,,tʃen̪d̪,,joseph2024kudiya[p. 11],,,kudiya:14:kdk:1
kudiya_g1,,aŋɡaⁱ,palm,,aŋɡaⁱ,,joseph2024kudiya[p. 11],,,kudiya:15:kdg:1
kudiya_k1,,anɡei,palm,,anɡei,,joseph2024kudiya[p. 11],,,kudiya:15:kdk:1
kudiya_g1,,beɾa,finɡer,,beɾa,,joseph2024kudiya[p. 12],,,kudiya:16:kdg:1
kudiya_k1,,beɾa,finɡer,,beɾa,,joseph2024kudiya[p. 12],,,kudiya:16:kdk:1
kudiya_g1,,oji,finɡernail,,oji,,joseph2024kudiya[p. 12],,,kudiya:17:kdg:1
kudiya_k1,,nakɦam,finɡernail,,nakɦam,,joseph2024kudiya[p. 12],,,kudiya:17:kdk:1
kudiya_g1,,kal,leɡ,,kal,,joseph2024kudiya[p. 12],,,kudiya:18:kdg:1
kudiya_k1,,kal,leɡ,,kal,,joseph2024kudiya[p. 12],,,kudiya:18:kdk:1
kudiya_g1,,tʃakaɭu,skin,,tʃakaɭu,,joseph2024kudiya[p. 12],,,kudiya:19:kdg:1
kudiya_k1,,tʃakɭu,skin,,tʃakɭu,,joseph2024kudiya[p. 12],,,kudiya:19:kdk:1
kudiya_g1,,muɭe,bone,,muɭe,,joseph2024kudiya[p. 12],,,kudiya:20:kdg:1
kudiya_k1,,muɭe,bone,,muɭe,,joseph2024kudiya[p. 12],,,kudiya:20:kdk:1
kudiya_g1,,ed̪e,heart,,ed̪e,,joseph2024kudiya[p. 12],,,kudiya:21:kdg:1
kudiya_k1,,ed̪e,heart,,ed̪e,,joseph2024kudiya[p. 12],,,kudiya:21:kdk:1
kudiya_g1,,tʃoɾe,blood,,tʃoɾe,,joseph2024kudiya[p. 12],,,kudiya:22:kdg:1
kudiya_k1,,tʃoɾe,blood,,tʃoɾe,,joseph2024kudiya[p. 12],,,kudiya:22:kdk:1
kudiya_g1,,ɡrɑmam,villaɡe,,ɡrɑmam,,joseph2024kudiya[p. 12],,,kudiya:23:kdg:1
kudiya_k1,,ɡramam,villaɡe,,ɡramam,,joseph2024kudiya[p. 12],,,kudiya:23:kdk:1
kudiya_g1,,buɖɨ,house,,buɖɨ,,joseph2024kudiya[p. 12],,,kudiya:24:kdg:1
kudiya_k1,,buɖi,house,,buɖi,,joseph2024kudiya[p. 12],,,kudiya:24:kdk:1
kudiya_g1,,maɖ,roof,,maɖ,,joseph2024kudiya[p. 12],,,kudiya:25:kdg:1
kudiya_k1,,mon̪d̪ajam,roof,,mon̪d̪ajam,,joseph2024kudiya[p. 12],,,kudiya:25:kdk:1
kudiya_g1,,paɖi,door,,paɖi,,joseph2024kudiya[p. 12],,,kudiya:26:kdg:1
kudiya_k1,,bad̪al,door,,bad̪al,,joseph2024kudiya[p. 12],,,kudiya:26:kdk:1
