sampang_phedi,,rirʌm,body,,rirʌm,,rai-rai-thokar2015sampang[p. 100],,,sampang:1:phedi:1
sampang_khartamchha,,rirʌm,body,,rirʌm,,rai-rai-thokar2015sampang[p. 100],,,sampang:1:khartamchha:1
sampang_patheka,,rirʌm,body,,rirʌm,,rai-rai-thokar2015sampang[p. 100],,,sampang:1:patheka:1
sampang_baspani,,riram,body,,riram,,rai-rai-thokar2015sampang[p. 100],,,sampang:1:baspani:1
sampang_phedi,,tʌkʰʌlʌ,head,,tʌkʰʌlʌ,,rai-rai-thokar2015sampang[p. 100],,,sampang:2:phedi:1
sampang_khartamchha,,tʌkʰʌlʌ,head,,tʌkʰʌlʌ,,rai-rai-thokar2015sampang[p. 100],,,sampang:2:khartamchha:1
sampang_patheka,,tʌkʰʌlʌ,head,,tʌkʰʌlʌ,,rai-rai-thokar2015sampang[p. 100],,,sampang:2:patheka:1
sampang_baspani,,tʌkʰʌlʌ,head,,tʌkʰʌlʌ,,rai-rai-thokar2015sampang[p. 100],,,sampang:2:baspani:1
sampang_phedi,,tʌ̃,hair,,tʌ̃,,rai-rai-thokar2015sampang[p. 100],,,sampang:3:phedi:1
sampang_khartamchha,,tʌ̃,hair,,tʌ̃,,rai-rai-thokar2015sampang[p. 100],,,sampang:3:khartamchha:1
sampang_patheka,,tʌ̃,hair,,tʌ̃,,rai-rai-thokar2015sampang[p. 100],,,sampang:3:patheka:1
sampang_baspani,,tʌ̃,hair,,tʌ̃,,rai-rai-thokar2015sampang[p. 100],,,sampang:3:baspani:1
sampang_phedi,,ŋajuwa,face,,ŋajuwa,,rai-rai-thokar2015sampang[p. 100],,,sampang:4:phedi:1
sampang_khartamchha,,ŋajoba,face,,ŋajoba,,rai-rai-thokar2015sampang[p. 100],,,sampang:4:khartamchha:1
sampang_patheka,,ŋabʌ,face,,ŋabʌ,,rai-rai-thokar2015sampang[p. 100],,,sampang:4:patheka:1
sampang_baspani,,ŋajuwa,face,,ŋajuwa,,rai-rai-thokar2015sampang[p. 100],,,sampang:4:baspani:1
sampang_phedi,,mu,eye,,mu,,rai-rai-thokar2015sampang[p. 100],,,sampang:5:phedi:1
sampang_khartamchha,,mu,eye,,mu,,rai-rai-thokar2015sampang[p. 100],,,sampang:5:khartamchha:1
sampang_patheka,,muk,eye,,muk,,rai-rai-thokar2015sampang[p. 100],,,sampang:5:patheka:1
sampang_baspani,,mu,eye,,mu,,rai-rai-thokar2015sampang[p. 100],,,sampang:5:baspani:1
sampang_phedi,,nabʌ,ear,,nabʌ,,rai-rai-thokar2015sampang[p. 100],,,sampang:6:phedi:1
sampang_khartamchha,,nabʌ,ear,,nabʌ,,rai-rai-thokar2015sampang[p. 100],,,sampang:6:khartamchha:1
sampang_patheka,,nabʌ,ear,,nabʌ,,rai-rai-thokar2015sampang[p. 100],,,sampang:6:patheka:1
sampang_baspani,,nabʌ,ear,,nabʌ,,rai-rai-thokar2015sampang[p. 100],,,sampang:6:baspani:1
sampang_phedi,,nabu,nose,,nabu,,rai-rai-thokar2015sampang[p. 100],,,sampang:7:phedi:1
sampang_khartamchha,,nabu,nose,,nabu,,rai-rai-thokar2015sampang[p. 100],,,sampang:7:khartamchha:1
sampang_patheka,,nabu,nose,,nabu,,rai-rai-thokar2015sampang[p. 100],,,sampang:7:patheka:1
sampang_baspani,,nabu,nose,,nabu,,rai-rai-thokar2015sampang[p. 100],,,sampang:7:baspani:1
sampang_phedi,,ŋu,mouth,,ŋu,,rai-rai-thokar2015sampang[p. 100],,,sampang:8:phedi:1
sampang_phedi,,ŋo,mouth,,ŋo,,rai-rai-thokar2015sampang[p. 100],,,sampang:8:phedi:2
sampang_khartamchha,,ŋʌ̃,mouth,,ŋʌ̃,,rai-rai-thokar2015sampang[p. 100],,,sampang:8:khartamchha:1
sampang_patheka,,ŋu,mouth,,ŋu,,rai-rai-thokar2015sampang[p. 100],,,sampang:8:patheka:1
sampang_patheka,,ŋo,mouth,,ŋo,,rai-rai-thokar2015sampang[p. 100],,,sampang:8:patheka:2
sampang_baspani,,ŋʌ,mouth,,ŋʌ,,rai-rai-thokar2015sampang[p. 100],,,sampang:8:baspani:1
sampang_phedi,,kʌ̃,teeth,,kʌ̃,,rai-rai-thokar2015sampang[p. 100],,,sampang:9:phedi:1
sampang_khartamchha,,kʌ̃,teeth,,kʌ̃,,rai-rai-thokar2015sampang[p. 100],,,sampang:9:khartamchha:1
sampang_patheka,,kʌ̃,teeth,,kʌ̃,,rai-rai-thokar2015sampang[p. 100],,,sampang:9:patheka:1
sampang_baspani,,kʌ̃,teeth,,kʌ̃,,rai-rai-thokar2015sampang[p. 100],,,sampang:9:baspani:1
sampang_phedi,,kʌ̃lem,tongue,,kʌ̃lem,,rai-rai-thokar2015sampang[p. 100],,,sampang:10:phedi:1
sampang_phedi,,ljam,tongue,,ljam,,rai-rai-thokar2015sampang[p. 100],,,sampang:10:phedi:2
sampang_khartamchha,,lem,tongue,,lem,,rai-rai-thokar2015sampang[p. 100],,,sampang:10:khartamchha:1
sampang_patheka,,kʌ̃lem,tongue,,kʌ̃lem,,rai-rai-thokar2015sampang[p. 100],,,sampang:10:patheka:1
sampang_patheka,,ljam,tongue,,ljam,,rai-rai-thokar2015sampang[p. 100],,,sampang:10:patheka:2
sampang_baspani,,lem,tongue,,lem,,rai-rai-thokar2015sampang[p. 100],,,sampang:10:baspani:1
sampang_baspani,,ljam,tongue,,ljam,,rai-rai-thokar2015sampang[p. 100],,,sampang:10:baspani:2
sampang_phedi,,sapʰip,breast,,sapʰip,,rai-rai-thokar2015sampang[p. 100],,,sampang:11:phedi:1
sampang_khartamchha,,pom,breast,,pom,,rai-rai-thokar2015sampang[p. 100],,,sampang:11:khartamchha:1
sampang_patheka,,bulum,breast,,bulum,,rai-rai-thokar2015sampang[p. 100],,,sampang:11:patheka:1
sampang_baspani,,pʌm,breast,,pʌm,,rai-rai-thokar2015sampang[p. 100],,,sampang:11:baspani:1
sampang_phedi,,bo,belly,,bo,,rai-rai-thokar2015sampang[p. 100],,,sampang:12:phedi:1
sampang_phedi,,bʰo,belly,,bʰo,,rai-rai-thokar2015sampang[p. 100],,,sampang:12:phedi:2
sampang_khartamchha,,pʌ,belly,,pʌ,,rai-rai-thokar2015sampang[p. 100],,,sampang:12:khartamchha:1
sampang_khartamchha,,bʰʌ,belly,,bʰʌ,,rai-rai-thokar2015sampang[p. 100],,,sampang:12:khartamchha:2
sampang_patheka,,bʌ,belly,,bʌ,,rai-rai-thokar2015sampang[p. 100],,,sampang:12:patheka:1
sampang_baspani,,bʌ,belly,,bʌ,,rai-rai-thokar2015sampang[p. 100],,,sampang:12:baspani:1
sampang_phedi,,hu,arm/hand,,hu,,rai-rai-thokar2015sampang[p. 100],,,sampang:13:phedi:1
sampang_khartamchha,,hu,arm/hand,,hu,,rai-rai-thokar2015sampang[p. 100],,,sampang:13:khartamchha:1
sampang_patheka,,hu,arm/hand,,hu,,rai-rai-thokar2015sampang[p. 100],,,sampang:13:patheka:1
sampang_baspani,,hu,arm/hand,,hu,,rai-rai-thokar2015sampang[p. 100],,,sampang:13:baspani:1
sampang_phedi,,hutʰʌ̃,elbow,,hutʰʌ̃,,rai-rai-thokar2015sampang[p. 100],,,sampang:14:phedi:1
sampang_khartamchha,,hutʰʌ,elbow,,hutʰʌ,,rai-rai-thokar2015sampang[p. 100],,,sampang:14:khartamchha:1
sampang_patheka,,jʌdum,elbow,,jʌdum,,rai-rai-thokar2015sampang[p. 100],,,sampang:14:patheka:1
sampang_baspani,,dikuri,elbow,,dikuri,,rai-rai-thokar2015sampang[p. 100],,,sampang:14:baspani:1
sampang_phedi,,hutˢʰu,palm,,hutˢʰu,,rai-rai-thokar2015sampang[p. 100],,,sampang:15:phedi:1
sampang_khartamchha,,hupʰer,palm,,hupʰer,,rai-rai-thokar2015sampang[p. 100],,,sampang:15:khartamchha:1
