dr,,ó:ʃ,Air,,ó:ʃ,m.sg,rajapurohit2012
dr,,ó:ʃe,Air,,ó:ʃe,m.pl,rajapurohit2012
dr,,da:l,Ash,,da:l,,rajapurohit2012
dr,,ʧhúp,Bank of the river,,ʧhúp,m.sg,rajapurohit2012
dr,,ʧhúpe,Bank of the river,,ʧhúpe,m.pl,rajapurohit2012
dr,,sínyokʌ́ʧe,Bank of the river,,sínyokʌ́ʧe,,rajapurohit2012
dr,,úʦ,Brook,,úʦ,m,rajapurohit2012
dr,,bó,Cave,,bó,m.sg,rajapurohit2012
dr,,bóyé,Cave,,bóyé,m.pl,rajapurohit2012
dr,,ʧíʧel,Clay,,ʧíʧel,m.sg,rajapurohit2012
dr,,ʧíʧʧel,Clay,,ʧíʧʧel,,rajapurohit2012
dr,,áʐo,Cloud,,áʐo,m.sg,rajapurohit2012
dr,,áʐe,Cloud,,áʐe,m.pl,rajapurohit2012
dr,,ʧhúp,Coast,,ʧhúp,,rajapurohit2012
dr,,ʈʂʌyé,Cold,,ʈʂʌyé,adj,rajapurohit2012
dr,,ʈʂéəno,Cold,,ʈʂéəno,to feel cold',rajapurohit2012
dr,,lo:ʈʂhʌ́r,Comet,,lo:ʈʂhʌ́r,,rajapurohit2012
dr,,yʌ́ʈʂʌburó:,Cyclone,,yʌ́ʈʂʌburó:,,rajapurohit2012
dr,,thʌ́p,Darkness,,thʌ́p,m.sg,rajapurohit2012
dr,,ló:thap,Dawn,,ló:thap,m.sg. end of darkness',rajapurohit2012
dr,,ʧɔl,Dawn,,ʧɔl,,rajapurohit2012
dr,,siŋálo,Desert,,siŋálo,m.sg,rajapurohit2012
dr,,phúrus,Dew,,phúrus,m.sg,rajapurohit2012
dr,,phúruʦe,Dew,,phúruʦe,m.pl,rajapurohit2012
dr,,udú:,Dust,,udú:,m.sg,rajapurohit2012
dr,,udú:e,Dust,,udú:e,m.pl,rajapurohit2012
dr,,kúi,Earth,,kúi,f.sg,rajapurohit2012
dr,,mṹya:l,Earthquake,,mṹya:l,f.sg,rajapurohit2012
dr,,bʌʃóno,Echo,,bʌʃóno,From Urdu bʌʒa:na,rajapurohit2012
dr,,brákibʌʃóno,Echo,,brákibʌʃóno,,rajapurohit2012
dr,,kó:ɳor,Eclipse,,kó:ɳor,m.sg,rajapurohit2012
dr,,gṹi,Flame,,gṹi,f.sg,rajapurohit2012
dr,,phí:ɳ,Foam,,phí:ɳ,f.sg,rajapurohit2012
dr,,ʤe:l,Forest,,ʤe:l,m.sg,rajapurohit2012
dr,,phu:,Fire,,phu:,,rajapurohit2012
