dar,6001,Lue,13,,,,lehr
dar,7662,panju,15,,,,lehr
dar,946,aśṭu,18,,,,lehr
dar,11616,ves,20,,,stem *vest-*,lehr
dar,,mam,1SG,,,,lehr
dar,,aGa,Agha (name),,,,lehr
dar,,zendā,alive,,,,lehr
dar,,jam,all,,,,lehr
dar,,āmla,Amla,,,,lehr
dar,11390,varēnc,ant,,,,lehr
dar,,sēb,apple,,,,lehr
dar,1474,anśāṛi,apricot,,,,lehr
dar,8342,pol-,arrive,,,,lehr
dar,1476,āsek,ashes,,,,lehr
dar,,manjles,assembly,,,,lehr
dar,5450,ṭar-,attack,,,,lehr
dar,4910,ciltek,baby clothes,,,,lehr
dar,11054,leṇā,bald,,,,lehr
dar,2712,kēla,banana,,,,lehr
dar,11589,vāś-,bark,,,,lehr
dar,5005,cēk,bark of tree,,,?,lehr
dar,,baso,Baso (name),,,,lehr
dar,,t-,be,,,,lehr
dar,,b-,be,,,,lehr
dar,,ā-,be,,,,lehr
dar,9391,bai-,be afraid,,,,lehr
dar,4715,ca-,be open,,,,lehr
dar,6287,dam-,be satisfied,,,,lehr
dar,,vaṭ-,be tired,,,,lehr
dar,10883,laṛ-,"be visible, appear",,,?,lehr
dar,,bec,be-F,,,,lehr
dar,,ās,be.AN.M.PRS.3,,,,lehr
dar,2445,inc,bear,,,p. 181,lehr
dar,6250,dāṛi,beard,,,,lehr
dar,13963,an-,beat,,,,lehr
dar,13474,sodurā,beautiful,,,,lehr
dar,3781,kāṭ,bed,,,,lehr
dar,7999,paśken,behind,,,,lehr
dar,3213,kuc,belly,,,,lehr
dar,4424,gaṇ,big,,,,lehr
dar,1814,obj-,birth,,,,lehr
dar,5806,tēk,bitter,,,?,lehr
dar,12664,śāmek,black,,,,lehr
dar,971,āś,blood,,,,lehr
dar,,tan,body,,,,lehr
dar,958,anṭi,bone,,,,lehr
dar,,ketāp,book,,,,lehr
dar,,bakas,box,,,,lehr
dar,3182,kelā,boy,,,,lehr
dar,491,aw,bread,,,,lehr
dar,9890,moṇ-,break,,,,lehr
dar,4855,cucu,breast,,,,lehr
dar,,pol,bridge,,,,lehr
dar,1284,āc-,bring,,,,lehr
dar,,lampa,broom,,,,lehr
dar,9661,le,brother,,,,lehr
dar,,ṭonā,bull,,,,lehr
dar,4263,golāiṅ,bull,,,,lehr
dar,,taklip,burden,,,,lehr
dar,6607,jut-,burn,,,,lehr
dar,9272,boṛ-,bury,,,,lehr
dar,4501,gi,butter,,,,lehr
dar,7003,nuni,butter,,,,lehr
dar,11244,vacolek,calf,,,,lehr
dar,8168,peṇḍor,calf of leg,,,,lehr
dar,,ānś-,capture,,,,lehr
dar,,moṭor,car,,,,lehr
dar,,zardek,carrot,,,,lehr
dar,2095,oṇḍarek,cat,,,,lehr
dar,7654,pacalave-,cause to cook,,,,lehr
dar,2814,kave-,cause to do,,,,lehr
dar,12218,jopave-,cause to make,,,,lehr
dar,11730,jave-,cause to put,,,,lehr
dar,2204,manjalave-,cause to wear,,,,lehr
dar,,celpāy,centipede,,,,lehr
dar,,xaran,century,,,,lehr
dar,,badal-,change,,,,lehr
dar,10181,mucal-,"chase away, steal",,,,lehr
dar,2755,kalavāṇṭek,cheek,,,?,lehr
dar,,lapā,cheese,,,,lehr
dar,4571,celāṇṭek,chick,,,?,lehr
dar,9216,balokul,children,,,,lehr
dar,6310,dāl-,chop,,,,lehr
dar,5620,tarx-,chop wood,,,,lehr
dar,2854,kaṭ-,"chop, cut, cut off",,,,lehr
dar,,xaum,clan,,,,lehr
dar,,senep,class,,,,lehr
dar,,cālek,clever,,,,lehr
dar,,niṅ-,"climb down, land",,,,lehr
dar,,āl-,climb up,,,,lehr
dar,4910,cilā,clothes,,,,lehr
dar,898,abli,cloud,,,,lehr
dar,,ambax,co-wife,,,,lehr
dar,12487,śedāl,cold,,,,lehr
dar,,yax,cold,,,,lehr
dar,10560,raṅ,color,,,,lehr
dar,,i-,come,,,,lehr
dar,10452,"ye, źe",come.IMP,,,,lehr
dar,,ye,come.IMP,,,,lehr
dar,,ke,COMP,,,,lehr
dar,,kampuṭar,computer,,,,lehr
dar,,bombārek,congratulations,,,,lehr
dar,,nant-,construct,,,,lehr
dar,7654,pac-,cook,,,,lehr
dar,7654,pacal-,cook,,,,lehr
dar,,dēk,cooking pot,,,,lehr
dar,,jerow,corn bread,,,,lehr
dar,3781,kā̌ṭ,cot,,,tone found in older speakers (age 50+),lehr
dar,5032,coxs-,cough,,,,lehr
dar,3993,gan-,count,,,,lehr
dar,4147,gā,cow,,,,lehr
dar,12069,veṭ-,"cross, pass, swallow",,,,lehr
dar,3107,xaora,crow,,,,lehr
dar,,ver,cry,,,,lehr
dar,11863,ver-,cry,,,,lehr
dar,,pēlek,cup,,,,lehr
dar,2854,kaṭ-,cut,,,,lehr
dar,7580,nāṭ,dance,,,,lehr
dar,386,andar,dark,,,,lehr
dar,,ante,dative,,,,lehr
dar,6481,oe,daughter,,,,lehr
dar,6333,davās,day,,,,lehr
dar,,marek,death,,,,lehr
dar,,xaras,debt,,,,lehr
dar,,cam,"deck, porch",,,,lehr
dar,,me,DEM,,,,lehr
dar,,yo,DEM,,,,lehr
dar,,mis,DEM.GEN,,,,lehr
dar,,te,DEM.PL.DIR,,,,lehr
dar,,tē,DEM.PL.OBL,,,,lehr
dar,,ti,DEM.SG.OBL,,,,lehr
dar,10278,li-,die,,,,lehr
dar,,sax,difficult,,,,lehr
dar,,paman,dirty,,,,lehr
dar,,cerek,dirty,,,,lehr
dar,,śal,disabled arm,,,,lehr
dar,,ōse,DIST.DEM,,,,lehr
dar,,ka-,do,,,,lehr
dar,,ḍakṭar,doctor,,,,lehr
dar,,ḍaṇṭar,doctor,,,"older speakers, some women now too",lehr
dar,,śoṅotek,dog,,,,lehr
dar,,śoṛiṅ,dog,,,,lehr
dar,,guṛi,doll,,,,lehr
dar,,darvāzā,door,,,,lehr
dar,,utakārek,dove,,,,lehr
dar,,akoṛ,down,,,,lehr
dar,,bānśa,dragonfly,,,,lehr
dar,,manj-,dress,,,,lehr
dar,,pi-,drink,,,,lehr
dar,,cet-,drop,,,,lehr
dar,,cand-,"drop, fall",,,,lehr
dar,,sos-,dry,,,,lehr
dar,,kāṛ,ear,,,,lehr
dar,,bonjil,earthquake,,,,lehr
dar,,e-,eat,,,,lehr
dar,,aṇā,egg,,,,lehr
dar,,āṇāśelēk,egg white,,,,lehr
dar,,kunci,elbow,,,,lehr
dar,,pil,elephant,,,,lehr
dar,,nē-,emerge,,,,lehr
dar,,dośman,enemy,,,,lehr
dar,,at-,enter,,,,lehr
dar,,kār,ever,,,,lehr
dar,,vaṛ-,"extinguish, turn off",,,,lehr
dar,,ainc,eye,,,,lehr
dar,,somanik,eyebrows,,,,lehr
dar,,ṭuṭā,fabric,,,,lehr
dar,,dōr,face,,,,lehr
dar,,luṛ-,fall (animate),,,,lehr
dar,,kop-,fall (weather),,,,lehr
dar,,mac-,fall (weather),,,,lehr
dar,,cal-,fall down,,,,lehr
dar,,dur,far,,,,lehr
dar,,dexān,farmer,,,,lehr
dar,,ravan,fast,,,,lehr
dar,,bakoṭa,fat,,,,lehr
dar,,tātā,father,,,,lehr
dar,,dādā,father,,,,lehr
dar,,Lajar,fever,,,,lehr
dar,,karavanda,field,,,,lehr
dar,,pur-,fill,,,,lehr
dar,,jāl,film on milk,,,,lehr
dar,,aṅuṛek,finger,,,,lehr
dar,,aṅār,fire,,,,lehr
dar,,māc,fish,,,,lehr
dar,,vej-,"fit, fill",,,,lehr
dar,,panj,five,,,,lehr
dar,,Loc,flea,,,,lehr
dar,,źu,flea,,,,lehr
dar,,Loc,flea,,,,lehr
dar,,muc-,flee,,,,lehr
dar,,muc-,flee,,,,lehr
dar,,ramā,flock,,,,lehr
dar,,bāṛo,flood,,,,lehr
dar,,mangas,fly,,,,lehr
dar,,mecek,fly,,,,lehr
dar,,mecik,fly.PL,,,,lehr
dar,,pacoṛā,foot,,,,lehr
dar,,xāteri,for,,,,lehr
dar,,zōr,force,,,,lehr
dar,,mās,forehead,,,stem *mask-*,lehr
dar,,xāla,fortified living compound,,,,lehr
dar,,aṇḍivāl,friend,,,,lehr
dar,,maṭēx,frog,,,,lehr
dar,,ōdai,from,,,,lehr
dar,,te,from,,,,lehr
dar,,de,"from, at, in",,,,lehr
dar,,yul,fur,,,,lehr
dar,,bāG,garden,,,,lehr
dar,,keṭālek,girl,,,,lehr
