kurux_lochani,,dɛ̤,body,,dɛ̤,,shackelford-swenson-chaudhary-maggard2022kurux[p. 44],,,kurux-nepal:1:kurux_lochani:1
kurux_bhokraha,,dʰɛ,body,,dʰɛ,,shackelford-swenson-chaudhary-maggard2022kurux[p. 44],,,kurux-nepal:1:kurux_bhokraha:1
kurux_siddhapur,,dɛ̤̃,body,,dɛ̤̃,,shackelford-swenson-chaudhary-maggard2022kurux[p. 44],,,kurux-nepal:1:kurux_siddhapur:1
kurux_tokla,,dɛ̤̃,body,,dɛ̤̃,,shackelford-swenson-chaudhary-maggard2022kurux[p. 44],,,kurux-nepal:1:kurux_tokla:1
kurux_lochani,,kukkə,head,,kukkə,,shackelford-swenson-chaudhary-maggard2022kurux[p. 44],,,kurux-nepal:2:kurux_lochani:1
kurux_bhokraha,,kukk,head,,kukk,,shackelford-swenson-chaudhary-maggard2022kurux[p. 44],,,kurux-nepal:2:kurux_bhokraha:1
kurux_siddhapur,,kukk,head,,kukk,,shackelford-swenson-chaudhary-maggard2022kurux[p. 44],,,kurux-nepal:2:kurux_siddhapur:1
kurux_tokla,,kukk,head,,kukk,,shackelford-swenson-chaudhary-maggard2022kurux[p. 44],,,kurux-nepal:2:kurux_tokla:1
kurux_lochani,,t͡ʃʰuʈʈi,hair,,t͡ʃʰuʈʈi,,shackelford-swenson-chaudhary-maggard2022kurux[p. 44],,,kurux-nepal:3:kurux_lochani:1
kurux_bhokraha,,t͡ʃʰuʈʈi,hair,,t͡ʃʰuʈʈi,,shackelford-swenson-chaudhary-maggard2022kurux[p. 44],,,kurux-nepal:3:kurux_bhokraha:1
kurux_siddhapur,,t͡ʃʰuʈʈi,hair,,t͡ʃʰuʈʈi,,shackelford-swenson-chaudhary-maggard2022kurux[p. 44],,,kurux-nepal:3:kurux_siddhapur:1
kurux_tokla,,t͡ʃʰutti,hair,,t͡ʃʰutti,,shackelford-swenson-chaudhary-maggard2022kurux[p. 44],,,kurux-nepal:3:kurux_tokla:1
kurux_lochani,,muhĩ,face,,muhĩ,,shackelford-swenson-chaudhary-maggard2022kurux[p. 44],,,kurux-nepal:4:kurux_lochani:1
kurux_bhokraha,,mṳhĩ,face,,mṳhĩ,,shackelford-swenson-chaudhary-maggard2022kurux[p. 44],,,kurux-nepal:4:kurux_bhokraha:1
kurux_siddhapur,,t͡ʃɛ̃hɛɾa,face,,t͡ʃɛ̃hɛɾa,,shackelford-swenson-chaudhary-maggard2022kurux[p. 44],,,kurux-nepal:4:kurux_siddhapur:1
kurux_tokla,,t͡ʃɛ̃hɛra,face,,t͡ʃɛ̃hɛra,,shackelford-swenson-chaudhary-maggard2022kurux[p. 44],,,kurux-nepal:4:kurux_tokla:1
kurux_lochani,,χɑnn,eye,,χɑnn,,shackelford-swenson-chaudhary-maggard2022kurux[p. 44],,,kurux-nepal:5:kurux_lochani:1
kurux_bhokraha,,χɑnn,eye,,χɑnn,,shackelford-swenson-chaudhary-maggard2022kurux[p. 44],,,kurux-nepal:5:kurux_bhokraha:1
kurux_siddhapur,,χann,eye,,χann,,shackelford-swenson-chaudhary-maggard2022kurux[p. 44],,,kurux-nepal:5:kurux_siddhapur:1
kurux_tokla,,χənn,eye,,χənn,,shackelford-swenson-chaudhary-maggard2022kurux[p. 44],,,kurux-nepal:5:kurux_tokla:1
kurux_lochani,,χɛbda,ear,,χɛbda,,shackelford-swenson-chaudhary-maggard2022kurux[p. 44],,,kurux-nepal:6:kurux_lochani:1
