sangrur,,bājū,arm,,,,gill
kaithal,9229,bā́,arm,,,,gill
mahasu,9229,bā́,arm,,,,gill
padyal,9229,bā́,arm,,,,gill
kul,9229,bā́i,arm,,,,gill
dera_ismail_khan,9229,bā̃,arm,,,,gill
gurgaon,9229,bā̃,arm,,,,gill
hissar,9229,bā̃,arm,,,,gill
jhang,9229,bā̃,arm,,,,gill
mahendragarh,9229,bā̃,arm,,,,gill
mand,9229,bā̃,arm,,,,gill
akhnur,9229,bā̃̀,arm,,,,gill
jammu,9229,bā̃̀,arm,,,,gill
punch,9229,bā̃̀,arm,,,,gill
ramnagar,9229,bā̃̀,arm,,,,gill
udhampur,9229,bā̃̀,arm,,,,gill
amritsar,9229,bā̃́,arm,,,,gill
bhatinda,9229,bā̃́,arm,,,,gill
cam,9229,bā̃́,arm,,,,gill
dhudial,9229,bā̃́,arm,,,,gill
faridkot,9229,bā̃́,arm,,,,gill
ferozpur,9229,bā̃́,arm,,,,gill
gurdaspur,9229,bā̃́,arm,,,,gill
hoshiarpur,9229,bā̃́,arm,,,,gill
jalandhar,9229,bā̃́,arm,,,,gill
kgr,9229,bā̃́,arm,,,,gill
kapurthala,9229,bā̃́,arm,,,,gill
ludh,9229,bā̃́,arm,,,,gill
patiala,9229,bā̃́,arm,,,,gill
rawalpindi,9229,bā̃́,arm,,,,gill
rohtak,9229,bā̃́,arm,,,,gill
ropar,9229,bā̃́,arm,,,,gill
talagang,9229,bā̃́,arm,,,,gill
bahawalpur,9229,ɓā̃,arm,,,,gill
sargodha,9229,ɓā̃,arm,,,,gill
shujabad,9229,ɓā̃,arm,,,,gill
amritsar,,kʰūn,blood,,,,gill
ferozpur,,kʰūn,blood,,,,gill
gurgaon,,kʰūn,blood,,,,gill
kaithal,,kʰūn,blood,,,,gill
kapurthala,,kʰūn,blood,,,,gill
ludh,,kʰūn,blood,,,,gill
mahendragarh,,kʰūn,blood,,,,gill
rohtak,,kʰūn,blood,,,,gill
bhatinda,11165,lahū,blood,,,,gill
mahendragarh,11165,lahū,blood,,,,gill
patiala,11165,lahū,blood,,,,gill
sangrur,11165,lahū,blood,,,,gill
bahawalpur,11165,laū,blood,,,,gill
dera_ismail_khan,11165,laū,blood,,,,gill
dhudial,11165,laū,blood,,,,gill
hissar,11165,laū,blood,,,,gill
padyal,11165,laū,blood,,,,gill
rohtak,11165,laū,blood,,,,gill
ropar,11165,laū,blood,,,,gill
sargodha,11165,laū,blood,,,,gill
shujabad,11165,laū,blood,,,,gill
amritsar,11165,láū,blood,,,,gill
faridkot,11165,láū,blood,,,,gill
ferozpur,11165,láū,blood,,,,gill
gurdaspur,11165,láū,blood,,,,gill
hoshiarpur,11165,láū,blood,,,,gill
jalandhar,11165,láū,blood,,,,gill
jhang,11165,láū,blood,,,,gill
kgr,11165,láū,blood,,,,gill
kapurthala,11165,láū,blood,,,,gill
mahasu,11165,láū,blood,,,,gill
rawalpindi,11165,láū,blood,,,,gill
talagang,11165,láū,blood,,,,gill
mand,11165,loh,blood,,,,gill
akhnur,11165,lʌ̀u,blood,,,,gill
jammu,11165,lʌ̀u,blood,,,,gill
punch,11165,lʌ̀u,blood,,,,gill
udhampur,11165,lʌ̀u,blood,,,,gill
hoshiarpur,,mɛlā,blood,,,,gill
faridkot,,mɛḷā,blood,,,,gill
ferozpur,,mɛḷā,blood,,,,gill
cam,10539,ragad,blood,,,Semi-tatsama,gill
jhang,10539,rat,blood,,,,gill
rawalpindi,10539,rat,blood,,,,gill
akhnur,10539,ratta,blood,,,,gill
ramnagar,10539,rʌtta,blood,,,,gill
mand,,battaṇ,button,,,,gill
akhnur,,baṭan,button,,,,gill
ferozpur,,baṭaṇ,button,,,,gill
hoshiarpur,,baṭaṇ,button,,,,gill
kul,,baṭaṇ,button,,,,gill
ludh,,baṭaṇ,button,,,,gill
sangrur,,baṭaṇ,button,,,,gill
cam,,baṭṭan,button,,,,gill
kaithal,,baṭṭan,button,,,,gill
dera_ismail_khan,,baṭṭaṇ,button,,,,gill
dhudial,,baṭṭaṇ,button,,,,gill
gurgaon,,baṭṭaṇ,button,,,,gill
mahendragarh,,baṭṭaṇ,button,,,,gill
rohtak,,baṭṭaṇ,button,,,,gill
sargodha,,baṭṭaṇ,button,,,,gill
talagang,,baṭṭaṇ,button,,,,gill
hissar,,buṭṭaṇ,button,,,,gill
akhnur,12045,bīṛā,button,,,,gill
amritsar,12045,bīṛā,button,,,,gill
jammu,12045,bīṛā,button,,,,gill
mahasu,12045,bīṛā,button,,,,gill
padyal,12045,bīṛā,button,,,,gill
punch,12045,bīṛā,button,,,,gill
ramnagar,12045,bīṛā,button,,,,gill
rawalpindi,12045,bīṛā,button,,,,gill
udhampur,12045,bīṛā,button,,,,gill
bhatinda,,gadām,button,,,,gill
faridkot,,gadām,button,,,,gill
hoshiarpur,,gadām,button,,,,gill
jalandhar,,gadām,button,,,,gill
ropar,,gadām,button,,,,gill
kapurthala,,godām,button,,,,gill
bahawalpur,,gudām,button,,,,gill
gurdaspur,,gudām,button,,,,gill
jhang,,gudām,button,,,,gill
patiala,,gudām,button,,,,gill
shujabad,,gudām,button,,,,gill
ferozpur,,gūdām,button,,,,gill
kgr,,pʰūlī,button,,,,gill
sargodha,603,arak,elbow,,,,gill
amritsar,603,ark,elbow,,,,gill
gurdaspur,603,ark,elbow,,,,gill
kapurthala,603,ark,elbow,,,,gill
dera_ismail_khan,603,aṛak,elbow,,,,gill
jhang,603,aṛak,elbow,,,,gill
kgr,603,aṛk,elbow,,,,gill
cam,603,aṛka,elbow,,,,gill
mahasu,603,aṛkaṇ,elbow,,,,gill
bahawalpur,603,iṛak,elbow,,,,gill
shujabad,603,iṛak,elbow,,,,gill
mahendragarh,2757,kónī,elbow,,,,gill
gurgaon,2757,kóṇī,elbow,,,,gill
hissar,2757,kóṇī,elbow,,,,gill
rohtak,2757,kóṇī,elbow,,,,gill
mand,2757,koṇī,elbow,,,,gill
faridkot,2757,kū́ṇ,elbow,,,,gill
amritsar,2757,kū́ṇī,elbow,,,,gill
bhatinda,2757,kū́ṇī,elbow,,,,gill
ferozpur,2757,kū́ṇī,elbow,,,,gill
hoshiarpur,2757,kū́ṇī,elbow,,,,gill
jalandhar,2757,kū́ṇī,elbow,,,,gill
kaithal,2757,kū́ṇī,elbow,,,,gill
kapurthala,2757,kū́ṇī,elbow,,,,gill
kul,2757,kū́ṇī,elbow,,,,gill
ludh,2757,kū́ṇī,elbow,,,,gill
ropar,2757,kū́ṇī,elbow,,,,gill
patiala,2757,kūṇī,elbow,,,,gill
sangrur,2757,kūṇī,elbow,,,,gill
akhnur,603,ārak,elbow,,,,gill
dhudial,603,ārak,elbow,,,,gill
padyal,603,ārak,elbow,,,,gill
punch,603,ārak,elbow,,,,gill
ramnagar,603,ārak,elbow,,,,gill
talagang,603,ārak,elbow,,,,gill
udhampur,603,ārak,elbow,,,,gill
jammu,603,ārka,elbow,,,,gill
rawalpindi,603,ārūk,elbow,,,,gill
akhnur,9209,baba,father,,,,gill
jammu,9209,baba,father,,,,gill
ramnagar,9209,baba,father,,,,gill
udhampur,9209,baba,father,,,,gill
kgr,9209,bapū,father,,,,gill
mand,9209,bāba,father,,,,gill
cam,9209,bābā,father,,,,gill
mahasu,9209,bābā,father,,,,gill
hissar,9209,bābū,father,,,,gill
rohtak,9209,bābū,father,,,,gill
gurgaon,9209,bāp,father,,,,gill
mahendragarh,9209,bāp,father,,,,gill
patiala,9209,bāp,father,,,,gill
ropar,9209,bāp,father,,,,gill
bhatinda,9209,bāpū,father,,,,gill
kaithal,9209,bāpū,father,,,,gill
kul,9209,bāpū,father,,,,gill
ludh,9209,bāpū,father,,,,gill
mand,9209,bāpū,father,,,,gill
hoshiarpur,8179,pe,father,,,,gill
jalandhar,8179,pe,father,,,,gill
kapurthala,8179,pe,father,,,,gill
ropar,8179,pe,father,,,,gill
amritsar,8179,pio,father,,,,gill
dhudial,8179,pio,father,,,,gill
faridkot,8179,pio,father,,,,gill
ferozpur,8179,pio,father,,,,gill
gurdaspur,8179,pio,father,,,,gill
hoshiarpur,8179,pio,father,,,,gill
jalandhar,8179,pio,father,,,,gill
jhang,8179,pio,father,,,,gill
padyal,8179,pio,father,,,,gill
punch,8179,pio,father,,,,gill
rawalpindi,8179,pio,father,,,,gill
sangrur,8179,pio,father,,,,gill
bahawalpur,8179,piū,father,,,,gill
dera_ismail_khan,8179,piū,father,,,,gill
dhudial,8179,piū,father,,,,gill
sargodha,8179,piū,father,,,,gill
shujabad,8179,piū,father,,,,gill
talagang,8179,piū,father,,,,gill
ropar,,báḍā,finger tip,,,,gill
kul,,guṭʰdā,finger tip,,,,gill
cam,,parnɔḷo,finger tip,,,,gill
rohtak,,parūe,finger tip,,,,gill
hissar,,porva,finger tip,,,,gill
gurgaon,,porve,finger tip,,,,gill
mahendragarh,,porve,finger tip,,,,gill
gurdaspur,,poṭe,finger tip,,,,gill
akhnur,,poṭā,finger tip,,,,gill
