kw,,d̪ẽh,body,,d̪ẽh,manually verified against typeset source image; lexical-similarity group(s) 1 (non-etymological),"behera2022korwakodaku[Appendix B.5, printed p. 56, item 1, site C]",,,silkorwakodaku2022:i001:C:f1,,,,dialect:kw:sil-korwa-2004-chilma:Chilma%20Korwa
kw,,d̪ẽh,body,,d̪ẽh,manually verified against typeset source image; lexical-similarity group(s) 1 (non-etymological),"behera2022korwakodaku[Appendix B.5, printed p. 56, item 1, site D]",,,silkorwakodaku2022:i001:D:f1,,,,dialect:kw:sil-korwa-2004-dhaneshpur:Dhaneshpur%20Korwa
kw,,d̪ẽh,body,,d̪ẽh,manually verified against typeset source image; lexical-similarity group(s) 1 (non-etymological),"behera2022korwakodaku[Appendix B.5, printed p. 56, item 1, site G]",,,silkorwakodaku2022:i001:G:f1,,,,dialect:kw:sil-korwa-2005-gaseband:Gaseband%20Korwa
kw,,d̪ɛ,body,,d̪ɛ,manually verified against typeset source image; lexical-similarity group(s) 1 (non-etymological),"behera2022korwakodaku[Appendix B.5, printed p. 56, item 1, site H]",,,silkorwakodaku2022:i001:H:f1,,,,dialect:kw:sil-korwa-2004-harrapat:Harrapat%20Korwa
kw,,d̪eh,body,,d̪eh,manually verified against typeset source image; lexical-similarity group(s) 1 (non-etymological),"behera2022korwakodaku[Appendix B.5, printed p. 56, item 1, site K]",,,silkorwakodaku2022:i001:K:f1,,,,dialect:kw:sil-korwa-2004-bladerpat:Bladerpat%20Korwa
kw,,d̪ẽh,body,,d̪ẽh,manually verified against typeset source image; lexical-similarity group(s) 1 (non-etymological),"behera2022korwakodaku[Appendix B.5, printed p. 56, item 1, site L]",,,silkorwakodaku2022:i001:L:f1,,,,dialect:kw:sil-korwa-2004-kirkima:Kirkima%20Korwa
kw,,d̪ẽh,body,,d̪ẽh,manually verified against typeset source image; lexical-similarity group(s) 1 (non-etymological),"behera2022korwakodaku[Appendix B.5, printed p. 56, item 1, site M]",,,silkorwakodaku2022:i001:M:f1,,,,dialect:kw:sil-korwa-2004-musakhoel:Musakhoel%20Korwa
kw,,d̪ẽh,body,,d̪ẽh,manually verified against typeset source image; lexical-similarity group(s) 1 (non-etymological),"behera2022korwakodaku[Appendix B.5, printed p. 56, item 1, site R]",,,silkorwakodaku2022:i001:R:f1,,,,dialect:kw:sil-korwa-2004-rakkaya:Rakkaya%20Korwa
Kodaku,,d̪ejaɲ,body,,d̪ejaɲ,manually verified against typeset source image; lexical-similarity group(s) 2 (non-etymological),"behera2022korwakodaku[Appendix B.5, printed p. 56, item 1, site S]",,,silkorwakodaku2022:i001:S:f1,,,,dialect:Kodaku:sil-kodaku-2004-sagardinwa:Sagardinwa%20Kodaku
kw,,d̪ẽh,body,,d̪ẽh,manually verified against typeset source image; lexical-similarity group(s) 1 (non-etymological),"behera2022korwakodaku[Appendix B.5, printed p. 56, item 1, site Z]",,,silkorwakodaku2022:i001:Z:f1,,,,dialect:kw:sil-korwa-2005-sardih:Sardih%20Korwa
