maikoti_maikot,,kʌl̃a̤,body,,kʌl̃a̤,,leman2020maikoti[p. 38],,,maikoti:1:maikoti_maikot:1
maikoti_ranma,,sʌɾəl,body,,sʌɾəl,,leman2020maikoti[p. 38],,,maikoti:1:maikoti_ranma:1
maikoti_arjal,,kʌl̃a̤,body,,kʌl̃a̤,,leman2020maikoti[p. 38],,,maikoti:1:maikoti_arjal:1
maikoti_hukam,,kʌlã,body,,kʌlã,,leman2020maikoti[p. 38],,,maikoti:1:maikoti_hukam:1
maikoti_maikot,,ʔarŋʌĩ,head,,ʔarŋʌĩ,,leman2020maikoti[p. 38],,,maikoti:2:maikoti_maikot:1
maikoti_ranma,,ʔʌrŋaĩ,head,,ʔʌrŋaĩ,,leman2020maikoti[p. 38],,,maikoti:2:maikoti_ranma:1
maikoti_arjal,,ʔarŋɔi,head,,ʔarŋɔi,,leman2020maikoti[p. 38],,,maikoti:2:maikoti_arjal:1
maikoti_hukam,,ʔʌrŋʌĩ,head,,ʔʌrŋʌĩ,,leman2020maikoti[p. 38],,,maikoti:2:maikoti_hukam:1
maikoti_maikot,,t͡sɛm,hair,,t͡sɛm,,leman2020maikoti[p. 38],,,maikoti:3:maikoti_maikot:1
maikoti_ranma,,t͡sɛm,hair,,t͡sɛm,,leman2020maikoti[p. 38],,,maikoti:3:maikoti_ranma:1
maikoti_arjal,,t͡ʃɛm,hair,,t͡ʃɛm,,leman2020maikoti[p. 38],,,maikoti:3:maikoti_arjal:1
maikoti_hukam,,t͡sɛm,hair,,t͡sɛm,,leman2020maikoti[p. 38],,,maikoti:3:maikoti_hukam:1
maikoti_maikot,,sŋã,face,,sŋã,,leman2020maikoti[p. 38],,,maikoti:4:maikoti_maikot:1
maikoti_ranma,,ʔʌsŋa,face,,ʔʌsŋa,,leman2020maikoti[p. 38],,,maikoti:4:maikoti_ranma:1
maikoti_arjal,,ʔʌsŋa,face,,ʔʌsŋa,,leman2020maikoti[p. 38],,,maikoti:4:maikoti_arjal:1
maikoti_hukam,,sʌŋã,face,,sʌŋã,,leman2020maikoti[p. 38],,,maikoti:4:maikoti_hukam:1
maikoti_maikot,,mi,eye,,mi,,leman2020maikoti[p. 38],,,maikoti:5:maikoti_maikot:1
maikoti_ranma,,mĩ,eye,,mĩ,,leman2020maikoti[p. 38],,,maikoti:5:maikoti_ranma:1
maikoti_arjal,,mi,eye,,mi,,leman2020maikoti[p. 38],,,maikoti:5:maikoti_arjal:1
maikoti_hukam,,mĩ,eye,,mĩ,,leman2020maikoti[p. 38],,,maikoti:5:maikoti_hukam:1
maikoti_maikot,,ʌrna,ear,,ʌrna,,leman2020maikoti[p. 38],,,maikoti:6:maikoti_maikot:1
maikoti_ranma,,ʔʌrna,ear,,ʔʌrna,,leman2020maikoti[p. 38],,,maikoti:6:maikoti_ranma:1
maikoti_arjal,,ʔarna,ear,,ʔarna,,leman2020maikoti[p. 38],,,maikoti:6:maikoti_arjal:1
maikoti_hukam,,ʔʌrnã,ear,,ʔʌrnã,,leman2020maikoti[p. 38],,,maikoti:6:maikoti_hukam:1
maikoti_maikot,,ʃin̤i,nose,,ʃin̤i,,leman2020maikoti[p. 38],,,maikoti:7:maikoti_maikot:1
maikoti_ranma,,ʃini,nose,,ʃini,,leman2020maikoti[p. 38],,,maikoti:7:maikoti_ranma:1
maikoti_arjal,,ʃini,nose,,ʃini,,leman2020maikoti[p. 38],,,maikoti:7:maikoti_arjal:1
maikoti_hukam,,ʃini,nose,,ʃini,,leman2020maikoti[p. 38],,,maikoti:7:maikoti_hukam:1
maikoti_maikot,,ja,mouth,,ja,,leman2020maikoti[p. 38],,,maikoti:8:maikoti_maikot:1
maikoti_ranma,,ja,mouth,,ja,,leman2020maikoti[p. 38],,,maikoti:8:maikoti_ranma:1
maikoti_arjal,,jæ,mouth,,jæ,,leman2020maikoti[p. 38],,,maikoti:8:maikoti_arjal:1
maikoti_hukam,,ja,mouth,,ja,,leman2020maikoti[p. 38],,,maikoti:8:maikoti_hukam:1
maikoti_maikot,,ʌpʰsi,lips,,ʌpʰsi,,leman2020maikoti[p. 38],,,maikoti:9:maikoti_maikot:1
maikoti_ranma,,ʔʌbsi,lips,,ʔʌbsi,,leman2020maikoti[p. 38],,,maikoti:9:maikoti_ranma:1
maikoti_arjal,,ʌb̤ʃi,lips,,ʌb̤ʃi,,leman2020maikoti[p. 38],,,maikoti:9:maikoti_arjal:1
maikoti_hukam,,ʔʌbsi,lips,,ʔʌbsi,,leman2020maikoti[p. 38],,,maikoti:9:maikoti_hukam:1
maikoti_maikot,,ʌpʰsʲæ,tooth,,ʌpʰsʲæ,,leman2020maikoti[p. 38],,,maikoti:10:maikoti_maikot:1
maikoti_ranma,,ʔʌbsʲa,tooth,,ʔʌbsʲa,,leman2020maikoti[p. 38],,,maikoti:10:maikoti_ranma:1
maikoti_arjal,,ʌb̤ʃæ,tooth,,ʌb̤ʃæ,,leman2020maikoti[p. 38],,,maikoti:10:maikoti_arjal:1
maikoti_hukam,,ʔʌpsʲæ,tooth,,ʔʌpsʲæ,,leman2020maikoti[p. 38],,,maikoti:10:maikoti_hukam:1
maikoti_maikot,,sʲe,tongue,,sʲe,,leman2020maikoti[p. 38],,,maikoti:11:maikoti_maikot:1
maikoti_ranma,,sʲe,tongue,,sʲe,,leman2020maikoti[p. 38],,,maikoti:11:maikoti_ranma:1
maikoti_arjal,,ʃe,tongue,,ʃe,,leman2020maikoti[p. 38],,,maikoti:11:maikoti_arjal:1
maikoti_hukam,,sʲe̤,tongue,,sʲe̤,,leman2020maikoti[p. 38],,,maikoti:11:maikoti_hukam:1
maikoti_maikot,,t͡ʃʰati,chest,,t͡ʃʰati,,leman2020maikoti[p. 38],,,maikoti:12:maikoti_maikot:1
maikoti_ranma,,t͡ʃʰati,chest,,t͡ʃʰati,,leman2020maikoti[p. 38],,,maikoti:12:maikoti_ranma:1
maikoti_arjal,,t͡ʃʰatʰi,chest,,t͡ʃʰatʰi,,leman2020maikoti[p. 38],,,maikoti:12:maikoti_arjal:1
maikoti_hukam,,t͡sati,chest,,t͡sati,,leman2020maikoti[p. 38],,,maikoti:12:maikoti_hukam:1
maikoti_maikot,,bṳɖi,belly/stomach,,bṳɖi,,leman2020maikoti[p. 38],,,maikoti:13:maikoti_maikot:1
maikoti_ranma,,bũdi,belly/stomach,,bũdi,,leman2020maikoti[p. 38],,,maikoti:13:maikoti_ranma:1
maikoti_arjal,,bõdi,belly/stomach,,bõdi,,leman2020maikoti[p. 38],,,maikoti:13:maikoti_arjal:1
maikoti_hukam,,bũdi,belly/stomach,,bũdi,,leman2020maikoti[p. 38],,,maikoti:13:maikoti_hukam:1
maikoti_maikot,,wã,waist,,wã,,leman2020maikoti[p. 38],,,maikoti:14:maikoti_maikot:1
maikoti_ranma,,wa,waist,,wa,,leman2020maikoti[p. 38],,,maikoti:14:maikoti_ranma:1
maikoti_arjal,,wã,waist,,wã,,leman2020maikoti[p. 38],,,maikoti:14:maikoti_arjal:1
maikoti_hukam,,wã,waist,,wã,,leman2020maikoti[p. 38],,,maikoti:14:maikoti_hukam:1
maikoti_maikot,,kʷi,whole arm,,kʷi,,leman2020maikoti[p. 38],,,maikoti:15:maikoti_maikot:1
maikoti_ranma,,kʷi,whole arm,,kʷi,,leman2020maikoti[p. 38],,,maikoti:15:maikoti_ranma:1
maikoti_arjal,,kʷi,whole arm,,kʷi,,leman2020maikoti[p. 38],,,maikoti:15:maikoti_arjal:1
maikoti_hukam,,kʷi,whole arm,,kʷi,,leman2020maikoti[p. 38],,,maikoti:15:maikoti_hukam:1
maikoti_maikot,,gũ,elbow,,gũ,,leman2020maikoti[p. 38],,,maikoti:16:maikoti_maikot:1
maikoti_ranma,,gũ,elbow,,gũ,,leman2020maikoti[p. 38],,,maikoti:16:maikoti_ranma:1
maikoti_arjal,,gũ,elbow,,gũ,,leman2020maikoti[p. 38],,,maikoti:16:maikoti_arjal:1
maikoti_hukam,,gũ,elbow,,gũ,,leman2020maikoti[p. 38],,,maikoti:16:maikoti_hukam:1
maikoti_maikot,,kʷibã,palm,,kʷibã,,leman2020maikoti[p. 38],,,maikoti:17:maikoti_maikot:1
maikoti_ranma,,kʷiʃe,palm,,kʷiʃe,,leman2020maikoti[p. 38],,,maikoti:17:maikoti_ranma:1
maikoti_arjal,,lʌpta,palm,,lʌpta,,leman2020maikoti[p. 38],,,maikoti:17:maikoti_arjal:1
maikoti_hukam,,lʌpta,palm,,lʌpta,,leman2020maikoti[p. 38],,,maikoti:17:maikoti_hukam:1
maikoti_maikot,,kʷĩsʲe,finger,,kʷĩsʲe,,leman2020maikoti[p. 38],,,maikoti:18:maikoti_maikot:1
maikoti_ranma,,kʷi,finger,,kʷi,,leman2020maikoti[p. 38],,,maikoti:18:maikoti_ranma:1
maikoti_arjal,,kãd͡zʌkʰoli,finger,,kãd͡zʌkʰoli,,leman2020maikoti[p. 38],,,maikoti:18:maikoti_arjal:1
maikoti_hukam,,kʷiʃe,finger,,kʷiʃe,,leman2020maikoti[p. 38],,,maikoti:18:maikoti_hukam:1
maikoti_maikot,,ʌrsĩ,fingernail,,ʌrsĩ,,leman2020maikoti[p. 39],,,maikoti:19:maikoti_maikot:1
maikoti_ranma,,ʔʌrʃĩ,fingernail,,ʔʌrʃĩ,,leman2020maikoti[p. 39],,,maikoti:19:maikoti_ranma:1
maikoti_arjal,,ʔarsĩ,fingernail,,ʔarsĩ,,leman2020maikoti[p. 39],,,maikoti:19:maikoti_arjal:1
maikoti_hukam,,ʔʌrʃĩ,fingernail,,ʔʌrʃĩ,,leman2020maikoti[p. 39],,,maikoti:19:maikoti_hukam:1
maikoti_maikot,,kʰɯ̃,leg,,kʰɯ̃,,leman2020maikoti[p. 39],,,maikoti:20:maikoti_maikot:1
maikoti_ranma,,kʰɯ̃,leg,,kʰɯ̃,,leman2020maikoti[p. 39],,,maikoti:20:maikoti_ranma:1
maikoti_arjal,,kʰõ,leg,,kʰõ,,leman2020maikoti[p. 39],,,maikoti:20:maikoti_arjal:1
maikoti_hukam,,kʰũ,leg,,kʰũ,,leman2020maikoti[p. 39],,,maikoti:20:maikoti_hukam:1
maikoti_maikot,,gṳɖa,knee,,gṳɖa,,leman2020maikoti[p. 39],,,maikoti:21:maikoti_maikot:1
maikoti_ranma,,gũɖa,knee,,gũɖa,,leman2020maikoti[p. 39],,,maikoti:21:maikoti_ranma:1
maikoti_arjal,,gũɖa,knee,,gũɖa,,leman2020maikoti[p. 39],,,maikoti:21:maikoti_arjal:1
maikoti_hukam,,gãtʰã,knee,,gãtʰã,,leman2020maikoti[p. 39],,,maikoti:21:maikoti_hukam:1
maikoti_maikot,,lokta,skin,,lokta,,leman2020maikoti[p. 39],,,maikoti:22:maikoti_maikot:1
maikoti_ranma,,lokta,skin,,lokta,,leman2020maikoti[p. 39],,,maikoti:22:maikoti_ranma:1
maikoti_arjal,,loktʰa,skin,,loktʰa,,leman2020maikoti[p. 39],,,maikoti:22:maikoti_arjal:1
maikoti_hukam,,loktʰa,skin,,loktʰa,,leman2020maikoti[p. 39],,,maikoti:22:maikoti_hukam:1
maikoti_maikot,,rus,bone,,rus,,leman2020maikoti[p. 39],,,maikoti:23:maikoti_maikot:1
maikoti_ranma,,rus,bone,,rus,,leman2020maikoti[p. 39],,,maikoti:23:maikoti_ranma:1
maikoti_arjal,,rəs,bone,,rəs,,leman2020maikoti[p. 39],,,maikoti:23:maikoti_arjal:1
maikoti_hukam,,rus,bone,,rus,,leman2020maikoti[p. 39],,,maikoti:23:maikoti_hukam:1
maikoti_maikot,,jũ,heart,,jũ,,leman2020maikoti[p. 39],,,maikoti:24:maikoti_maikot:1
maikoti_ranma,,jũ,heart,,jũ,,leman2020maikoti[p. 39],,,maikoti:24:maikoti_ranma:1
maikoti_arjal,,hʲũ,heart,,hʲũ,,leman2020maikoti[p. 39],,,maikoti:24:maikoti_arjal:1
maikoti_hukam,,jũ,heart,,jũ,,leman2020maikoti[p. 39],,,maikoti:24:maikoti_hukam:1
maikoti_maikot,,ʒi,blood,,ʒi,,leman2020maikoti[p. 39],,,maikoti:25:maikoti_maikot:1
maikoti_ranma,,ʒi,blood,,ʒi,,leman2020maikoti[p. 39],,,maikoti:25:maikoti_ranma:1
maikoti_arjal,,d͡ʒi̤,blood,,d͡ʒi̤,,leman2020maikoti[p. 39],,,maikoti:25:maikoti_arjal:1
maikoti_hukam,,ʒĩ,blood,,ʒĩ,,leman2020maikoti[p. 39],,,maikoti:25:maikoti_hukam:1
maikoti_maikot,,ʌrd͡ʒis,urine,,ʌrd͡ʒis,,leman2020maikoti[p. 39],,,maikoti:26:maikoti_maikot:1
maikoti_ranma,,ʔʌrd͡ʒis,urine,,ʔʌrd͡ʒis,,leman2020maikoti[p. 39],,,maikoti:26:maikoti_ranma:1
maikoti_arjal,,ʔard͡ʒis,urine,,ʔard͡ʒis,,leman2020maikoti[p. 39],,,maikoti:26:maikoti_arjal:1
maikoti_hukam,,ʔʌrd͡ʒis,urine,,ʔʌrd͡ʒis,,leman2020maikoti[p. 39],,,maikoti:26:maikoti_hukam:1
maikoti_maikot,,kəli,feces,,kəli,,leman2020maikoti[p. 39],,,maikoti:27:maikoti_maikot:1
maikoti_ranma,,kɔli,feces,,kɔli,,leman2020maikoti[p. 39],,,maikoti:27:maikoti_ranma:1
maikoti_arjal,,kʰʌli,feces,,kʰʌli,,leman2020maikoti[p. 39],,,maikoti:27:maikoti_arjal:1
maikoti_hukam,,kəli,feces,,kəli,,leman2020maikoti[p. 39],,,maikoti:27:maikoti_hukam:1
maikoti_maikot,,nãkã,village,,nãkã,,leman2020maikoti[p. 39],,,maikoti:28:maikoti_maikot:1
maikoti_ranma,,nãkʰã,village,,nãkʰã,,leman2020maikoti[p. 39],,,maikoti:28:maikoti_ranma:1
maikoti_arjal,,nãkʰã,village,,nãkʰã,,leman2020maikoti[p. 39],,,maikoti:28:maikoti_arjal:1
maikoti_hukam,,nãkã,village,,nãkã,,leman2020maikoti[p. 39],,,maikoti:28:maikoti_hukam:1
maikoti_maikot,,d͡ʒim̤,house,,d͡ʒim̤,,leman2020maikoti[p. 39],,,maikoti:29:maikoti_maikot:1
maikoti_ranma,,d͡ʒim,house,,d͡ʒim,,leman2020maikoti[p. 39],,,maikoti:29:maikoti_ranma:1
maikoti_arjal,,d͡ʒɪm,house,,d͡ʒɪm,,leman2020maikoti[p. 39],,,maikoti:29:maikoti_arjal:1
maikoti_hukam,,d͡ʒɪm,house,,d͡ʒɪm,,leman2020maikoti[p. 39],,,maikoti:29:maikoti_hukam:1
maikoti_maikot,,gãgʌl̃ã,roof,,gãgʌl̃ã,,leman2020maikoti[p. 39],,,maikoti:30:maikoti_maikot:1
maikoti_ranma,,gãkʌla,roof,,gãkʌla,,leman2020maikoti[p. 39],,,maikoti:30:maikoti_ranma:1
maikoti_arjal,,pũŋgʌla,roof,,pũŋgʌla,,leman2020maikoti[p. 39],,,maikoti:30:maikoti_arjal:1
maikoti_hukam,,gakʌl̃ã,roof,,gakʌl̃ã,,leman2020maikoti[p. 39],,,maikoti:30:maikoti_hukam:1
maikoti_maikot,,jæm,door,,jæm,,leman2020maikoti[p. 39],,,maikoti:31:maikoti_maikot:1
maikoti_ranma,,jam,door,,jam,,leman2020maikoti[p. 39],,,maikoti:31:maikoti_ranma:1
maikoti_arjal,,jɛm,door,,jɛm,,leman2020maikoti[p. 39],,,maikoti:31:maikoti_arjal:1
maikoti_hukam,,jæm,door,,jæm,,leman2020maikoti[p. 39],,,maikoti:31:maikoti_hukam:1
maikoti_maikot,,sĩ,firewood,,sĩ,,leman2020maikoti[p. 39],,,maikoti:32:maikoti_maikot:1
maikoti_ranma,,ʃĩ,firewood,,ʃĩ,,leman2020maikoti[p. 39],,,maikoti:32:maikoti_ranma:1
maikoti_arjal,,ʃĩ,firewood,,ʃĩ,,leman2020maikoti[p. 39],,,maikoti:32:maikoti_arjal:1
maikoti_hukam,,ʃĩ,firewood,,ʃĩ,,leman2020maikoti[p. 39],,,maikoti:32:maikoti_hukam:1
maikoti_maikot,,pʰusis,broom,,pʰusis,,leman2020maikoti[p. 39],,,maikoti:33:maikoti_maikot:1
maikoti_ranma,,pʰʌsis,broom,,pʰʌsis,,leman2020maikoti[p. 39],,,maikoti:33:maikoti_ranma:1
maikoti_arjal,,pʌʃis,broom,,pʌʃis,,leman2020maikoti[p. 39],,,maikoti:33:maikoti_arjal:1
maikoti_hukam,,pʰəsis,broom,,pʰəsis,,leman2020maikoti[p. 39],,,maikoti:33:maikoti_hukam:1
