re,,ɲeɾi,body,,ɲeɾi,Appendix A; manually transcribed from rendered source; source similarity group 2 (descriptive only),"mathew2022bonda-further[Appendix A, printed p. 10, item 1, Podeiguda U. Bonda]",,,bonda-further-2022:p015:i001:POD:a1,,,,dialect:re:sil-bonda-further-2002-podeiguda-u-bonda:Podeiguda%20U.%20Bonda
re,,ɲeɾi,body,,ɲeɾi,Appendix A; manually transcribed from rendered source; source similarity group 2 (descriptive only),"mathew2022bonda-further[Appendix A, printed p. 10, item 1, Bondapada U. Bonda]",,,bonda-further-2022:p015:i001:BON:a1,,,,dialect:re:sil-bonda-further-2002-bondapada-u-bonda:Bondapada%20U.%20Bonda
re,,ɛɾi,body,,ɛɾi,Appendix A; manually transcribed from rendered source; source similarity group 2 (descriptive only); checked Dumripada list explicitly replaces prior report's list,"mathew2022bonda-further[Appendix A, printed p. 10, item 1, Dumripada U. Bonda]",,,bonda-further-2022:p015:i001:DUM:a1,,,,dialect:re:sil-bonda-didayi-1997-dumripada-u-bonda:Dumripada%20U.%20Bonda
re,,bob,head,,bob,Appendix A; manually transcribed from rendered source; source similarity group 3 (descriptive only),"mathew2022bonda-further[Appendix A, printed p. 10, item 2, Podeiguda U. Bonda]",,,bonda-further-2022:p015:i002:POD:a1,,,,dialect:re:sil-bonda-further-2002-podeiguda-u-bonda:Podeiguda%20U.%20Bonda
re,,bo:b',head,,bo:b',Appendix A; manually transcribed from rendered source; source similarity group 3 (descriptive only),"mathew2022bonda-further[Appendix A, printed p. 10, item 2, Bondapada U. Bonda]",,,bonda-further-2022:p015:i002:BON:a1,,,,dialect:re:sil-bonda-further-2002-bondapada-u-bonda:Bondapada%20U.%20Bonda
re,,bo:b',head,,bo:b',Appendix A; manually transcribed from rendered source; source similarity group 3 (descriptive only); checked Dumripada list explicitly replaces prior report's list,"mathew2022bonda-further[Appendix A, printed p. 10, item 2, Dumripada U. Bonda]",,,bonda-further-2022:p015:i002:DUM:a1,,,,dialect:re:sil-bonda-didayi-1997-dumripada-u-bonda:Dumripada%20U.%20Bonda
re,,ʊgʔbob',hair,,ʊgʔbob',Appendix A; manually transcribed from rendered source; source similarity group 5 (descriptive only),"mathew2022bonda-further[Appendix A, printed p. 10, item 3, Podeiguda U. Bonda]",,,bonda-further-2022:p015:i003:POD:a1,,,,dialect:re:sil-bonda-further-2002-podeiguda-u-bonda:Podeiguda%20U.%20Bonda
re,,ɭuibo,hair,,ɭuibo,Appendix A; manually transcribed from rendered source; source similarity group 6 (descriptive only); second response is printed with qualifier '(body hair)',"mathew2022bonda-further[Appendix A, printed p. 10, item 3, Podeiguda U. Bonda]",,,bonda-further-2022:p015:i003:POD:a2,,,,dialect:re:sil-bonda-further-2002-podeiguda-u-bonda:Podeiguda%20U.%20Bonda
re,,ʊgʔbob',hair,,ʊgʔbob',Appendix A; manually transcribed from rendered source; source similarity group 5 (descriptive only),"mathew2022bonda-further[Appendix A, printed p. 10, item 3, Bondapada U. Bonda]",,,bonda-further-2022:p015:i003:BON:a1,,,,dialect:re:sil-bonda-further-2002-bondapada-u-bonda:Bondapada%20U.%20Bonda
re,,ɭuibo,hair,,ɭuibo,Appendix A; manually transcribed from rendered source; source similarity group 6 (descriptive only); second response is printed with qualifier '(body hair)',"mathew2022bonda-further[Appendix A, printed p. 10, item 3, Bondapada U. Bonda]",,,bonda-further-2022:p015:i003:BON:a2,,,,dialect:re:sil-bonda-further-2002-bondapada-u-bonda:Bondapada%20U.%20Bonda
