kaithal,,d̪eh,body,,d̪eh,Appendix A.3 lexical-similarity group 1; manually transcribed from the image-only source scan,"webster2024haryanvi[Appendix A.3, printed p. 21, item 1, HRT]",,,silharyanvi2024:i001:hrt:v01,,,,dialect:kaithal:sil-haryanvi-2024-hrt:Rohtak%20Haryanvi%2FBangru
kaithal,,gaṭ,body,,gaṭ,Appendix A.3 lexical-similarity group 2; manually transcribed from the image-only source scan,"webster2024haryanvi[Appendix A.3, printed p. 21, item 1, HRT]",,,silharyanvi2024:i001:hrt:v02,,,,dialect:kaithal:sil-haryanvi-2024-hrt:Rohtak%20Haryanvi%2FBangru
kaithal,,kaja,body,,kaja,Appendix A.3 lexical-similarity group 3; manually transcribed from the image-only source scan,"webster2024haryanvi[Appendix A.3, printed p. 21, item 1, HRT]",,,silharyanvi2024:i001:hrt:v03,,,,dialect:kaithal:sil-haryanvi-2024-hrt:Rohtak%20Haryanvi%2FBangru
kaithal,,seṭ,body,,seṭ,Appendix A.3 lexical-similarity group 4; manually transcribed from the image-only source scan,"webster2024haryanvi[Appendix A.3, printed p. 21, item 1, HJN]",,,silharyanvi2024:i001:hjn:v01,,,,dialect:kaithal:sil-haryanvi-2024-hjn:Jind%20Haryanvi
kaithal,,gaṭ,body,,gaṭ,Appendix A.3 lexical-similarity group 2; manually transcribed from the image-only source scan,"webster2024haryanvi[Appendix A.3, printed p. 21, item 1, HJN]",,,silharyanvi2024:i001:hjn:v02,,,,dialect:kaithal:sil-haryanvi-2024-hjn:Jind%20Haryanvi
kaithal,,d̪eh,body,,d̪eh,Appendix A.3 lexical-similarity group 1; manually transcribed from the image-only source scan,"webster2024haryanvi[Appendix A.3, printed p. 21, item 1, HFT]",,,silharyanvi2024:i001:hft:v01,,,,dialect:kaithal:sil-haryanvi-2024-hft:Fatehabad%20Haryanvi%2FBagri
kaithal,,sʌrir,body,,sʌrir,Appendix A.3 lexical-similarity group 5; manually transcribed from the image-only source scan,"webster2024haryanvi[Appendix A.3, printed p. 21, item 1, HFT]",,,silharyanvi2024:i001:hft:v02,,,,dialect:kaithal:sil-haryanvi-2024-hft:Fatehabad%20Haryanvi%2FBagri
kaithal,,kaja,body,,kaja,Appendix A.3 lexical-similarity group 3; manually transcribed from the image-only source scan,"webster2024haryanvi[Appendix A.3, printed p. 21, item 1, HFT]",,,silharyanvi2024:i001:hft:v03,,,,dialect:kaithal:sil-haryanvi-2024-hft:Fatehabad%20Haryanvi%2FBagri
kaithal,,gaṭ,body,,gaṭ,Appendix A.3 lexical-similarity group 2; manually transcribed from the image-only source scan,"webster2024haryanvi[Appendix A.3, printed p. 21, item 1, HNG]",,,silharyanvi2024:i001:hng:v01,,,,dialect:kaithal:sil-haryanvi-2024-hng:Dehar%20%28Narayangarh%29%20Haryanvi
kaithal,,kaja,body,,kaja,Appendix A.3 lexical-similarity group 3; manually transcribed from the image-only source scan,"webster2024haryanvi[Appendix A.3, printed p. 21, item 1, HNG]",,,silharyanvi2024:i001:hng:v02,,,,dialect:kaithal:sil-haryanvi-2024-hng:Dehar%20%28Narayangarh%29%20Haryanvi
kaithal,,t̪ʌn,body,,t̪ʌn,Appendix A.3 lexical-similarity group 6; manually transcribed from the image-only source scan,"webster2024haryanvi[Appendix A.3, printed p. 21, item 1, HNG]",,,silharyanvi2024:i001:hng:v03,,,,dialect:kaithal:sil-haryanvi-2024-hng:Dehar%20%28Narayangarh%29%20Haryanvi
kaithal,,sʌrir,body,,sʌrir,Appendix A.3 lexical-similarity group 5; manually transcribed from the image-only source scan,"webster2024haryanvi[Appendix A.3, printed p. 21, item 1, HTR]",,,silharyanvi2024:i001:htr:v01,,,,dialect:kaithal:sil-haryanvi-2024-htr:Taoru%20Haryanvi%2FMewati
kaithal,,d̪eh,body,,d̪eh,Appendix A.3 lexical-similarity group 1; manually transcribed from the image-only source scan,"webster2024haryanvi[Appendix A.3, printed p. 21, item 1, HLH]",,,silharyanvi2024:i001:hlh:v01,,,,dialect:kaithal:sil-haryanvi-2024-hlh:Loharu%20Haryanvi%2FBagri
kaithal,,sir,head,,sir,Appendix A.3 lexical-similarity group 1; manually transcribed from the image-only source scan,"webster2024haryanvi[Appendix A.3, printed p. 21, item 2, HRT]",,,silharyanvi2024:i002:hrt:v01,,,,dialect:kaithal:sil-haryanvi-2024-hrt:Rohtak%20Haryanvi%2FBangru
kaithal,,sir,head,,sir,Appendix A.3 lexical-similarity group 1; manually transcribed from the image-only source scan,"webster2024haryanvi[Appendix A.3, printed p. 21, item 2, HJN]",,,silharyanvi2024:i002:hjn:v01,,,,dialect:kaithal:sil-haryanvi-2024-hjn:Jind%20Haryanvi
kaithal,,sʌr,head,,sʌr,Appendix A.3 lexical-similarity group 1; manually transcribed from the image-only source scan,"webster2024haryanvi[Appendix A.3, printed p. 21, item 2, HFT]",,,silharyanvi2024:i002:hft:v01,,,,dialect:kaithal:sil-haryanvi-2024-hft:Fatehabad%20Haryanvi%2FBagri
kaithal,,sir,head,,sir,Appendix A.3 lexical-similarity group 1; manually transcribed from the image-only source scan,"webster2024haryanvi[Appendix A.3, printed p. 21, item 2, HFT]",,,silharyanvi2024:i002:hft:v02,,,,dialect:kaithal:sil-haryanvi-2024-hft:Fatehabad%20Haryanvi%2FBagri
kaithal,,sʌr,head,,sʌr,Appendix A.3 lexical-similarity group 1; manually transcribed from the image-only source scan,"webster2024haryanvi[Appendix A.3, printed p. 21, item 2, HNG]",,,silharyanvi2024:i002:hng:v01,,,,dialect:kaithal:sil-haryanvi-2024-hng:Dehar%20%28Narayangarh%29%20Haryanvi
kaithal,,ṭoṇṭ,head,,ṭoṇṭ,Appendix A.3 lexical-similarity group 2; manually transcribed from the image-only source scan,"webster2024haryanvi[Appendix A.3, printed p. 21, item 2, HTR]",,,silharyanvi2024:i002:htr:v01,,,,dialect:kaithal:sil-haryanvi-2024-htr:Taoru%20Haryanvi%2FMewati
kaithal,,sʌr,head,,sʌr,Appendix A.3 lexical-similarity group 1; manually transcribed from the image-only source scan,"webster2024haryanvi[Appendix A.3, printed p. 21, item 2, HLH]",,,silharyanvi2024:i002:hlh:v01,,,,dialect:kaithal:sil-haryanvi-2024-hlh:Loharu%20Haryanvi%2FBagri uncertain
kaithal,,t̪ant,head,,t̪ant,Appendix A.3 lexical-similarity group 2; manually transcribed from the image-only source scan,"webster2024haryanvi[Appendix A.3, printed p. 21, item 2, HLH]",,,silharyanvi2024:i002:hlh:v02,,,,dialect:kaithal:sil-haryanvi-2024-hlh:Loharu%20Haryanvi%2FBagri uncertain
kaithal,,bal,hair,,bal,Appendix A.3 lexical-similarity group 1; manually transcribed from the image-only source scan,"webster2024haryanvi[Appendix A.3, printed p. 21, item 3, HRT]",,,silharyanvi2024:i003:hrt:v01,,,,dialect:kaithal:sil-haryanvi-2024-hrt:Rohtak%20Haryanvi%2FBangru
kaithal,,bal,hair,,bal,Appendix A.3 lexical-similarity group 1; manually transcribed from the image-only source scan,"webster2024haryanvi[Appendix A.3, printed p. 21, item 3, HJN]",,,silharyanvi2024:i003:hjn:v01,,,,dialect:kaithal:sil-haryanvi-2024-hjn:Jind%20Haryanvi
kaithal,,kes,hair,,kes,Appendix A.3 lexical-similarity group 2; manually transcribed from the image-only source scan,"webster2024haryanvi[Appendix A.3, printed p. 21, item 3, HJN]",,,silharyanvi2024:i003:hjn:v02,,,,dialect:kaithal:sil-haryanvi-2024-hjn:Jind%20Haryanvi
kaithal,,bal,hair,,bal,Appendix A.3 lexical-similarity group 1; manually transcribed from the image-only source scan,"webster2024haryanvi[Appendix A.3, printed p. 21, item 3, HFT]",,,silharyanvi2024:i003:hft:v01,,,,dialect:kaithal:sil-haryanvi-2024-hft:Fatehabad%20Haryanvi%2FBagri
kaithal,,bal,hair,,bal,Appendix A.3 lexical-similarity group 1; manually transcribed from the image-only source scan,"webster2024haryanvi[Appendix A.3, printed p. 21, item 3, HNG]",,,silharyanvi2024:i003:hng:v01,,,,dialect:kaithal:sil-haryanvi-2024-hng:Dehar%20%28Narayangarh%29%20Haryanvi
kaithal,,balo,hair,,balo,Appendix A.3 lexical-similarity group 1; manually transcribed from the image-only source scan,"webster2024haryanvi[Appendix A.3, printed p. 21, item 3, HTR]",,,silharyanvi2024:i003:htr:v01,,,,dialect:kaithal:sil-haryanvi-2024-htr:Taoru%20Haryanvi%2FMewati
kaithal,,bal,hair,,bal,Appendix A.3 lexical-similarity group 1; manually transcribed from the image-only source scan,"webster2024haryanvi[Appendix A.3, printed p. 21, item 3, HLH]",,,silharyanvi2024:i003:hlh:v01,,,,dialect:kaithal:sil-haryanvi-2024-hlh:Loharu%20Haryanvi%2FBagri
kaithal,,ʃekel,face,,ʃekel,Appendix A.3 lexical-similarity group 1; manually transcribed from the image-only source scan,"webster2024haryanvi[Appendix A.3, printed p. 21, item 4, HRT]",,,silharyanvi2024:i004:hrt:v01,,,,dialect:kaithal:sil-haryanvi-2024-hrt:Rohtak%20Haryanvi%2FBangru
kaithal,,tʰopḍa,face,,tʰopḍa,Appendix A.3 lexical-similarity group 2; manually transcribed from the image-only source scan,"webster2024haryanvi[Appendix A.3, printed p. 21, item 4, HRT]",,,silharyanvi2024:i004:hrt:v02,,,,dialect:kaithal:sil-haryanvi-2024-hrt:Rohtak%20Haryanvi%2FBangru
kaithal,,mu,face,,mu,Appendix A.3 lexical-similarity group 1; manually transcribed from the image-only source scan; source cross-reference to item 8,"webster2024haryanvi[Appendix A.3, printed p. 21, item 4, HJN]",,,silharyanvi2024:i004:hjn:v01,,,,dialect:kaithal:sil-haryanvi-2024-hjn:Jind%20Haryanvi
kaithal,,ʃekel,face,,ʃekel,Appendix A.3 lexical-similarity group 1; manually transcribed from the image-only source scan,"webster2024haryanvi[Appendix A.3, printed p. 21, item 4, HFT]",,,silharyanvi2024:i004:hft:v01,,,,dialect:kaithal:sil-haryanvi-2024-hft:Fatehabad%20Haryanvi%2FBagri
kaithal,,mu,face,,mu,Appendix A.3 lexical-similarity group 1; manually transcribed from the image-only source scan; source cross-reference to item 8,"webster2024haryanvi[Appendix A.3, printed p. 21, item 4, HNG]",,,silharyanvi2024:i004:hng:v01,,,,dialect:kaithal:sil-haryanvi-2024-hng:Dehar%20%28Narayangarh%29%20Haryanvi
kaithal,,tʃehera,face,,tʃehera,Appendix A.3 lexical-similarity group 4; manually transcribed from the image-only source scan,"webster2024haryanvi[Appendix A.3, printed p. 21, item 4, HTR]",,,silharyanvi2024:i004:htr:v01,,,,dialect:kaithal:sil-haryanvi-2024-htr:Taoru%20Haryanvi%2FMewati
kaithal,,mu,face,,mu,Appendix A.3 lexical-similarity group 1; manually transcribed from the image-only source scan; source cross-reference to item 8,"webster2024haryanvi[Appendix A.3, printed p. 21, item 4, HLH]",,,silharyanvi2024:i004:hlh:v01,,,,dialect:kaithal:sil-haryanvi-2024-hlh:Loharu%20Haryanvi%2FBagri
kaithal,,æk,eye,,æk,Appendix A.3 lexical-similarity group 1; manually transcribed from the image-only source scan,"webster2024haryanvi[Appendix A.3, printed p. 21, item 5, HRT]",,,silharyanvi2024:i005:hrt:v01,,,,dialect:kaithal:sil-haryanvi-2024-hrt:Rohtak%20Haryanvi%2FBangru
kaithal,,akʰ,eye,,akʰ,Appendix A.3 lexical-similarity group 1; manually transcribed from the image-only source scan,"webster2024haryanvi[Appendix A.3, printed p. 21, item 5, HJN]",,,silharyanvi2024:i005:hjn:v01,,,,dialect:kaithal:sil-haryanvi-2024-hjn:Jind%20Haryanvi
kaithal,,aŋkʰ,eye,,aŋkʰ,Appendix A.3 lexical-similarity group 1; manually transcribed from the image-only source scan,"webster2024haryanvi[Appendix A.3, printed p. 21, item 5, HFT]",,,silharyanvi2024:i005:hft:v01,,,,dialect:kaithal:sil-haryanvi-2024-hft:Fatehabad%20Haryanvi%2FBagri
kaithal,,najʌr,eye,,najʌr,Appendix A.3 lexical-similarity group 2; manually transcribed from the image-only source scan,"webster2024haryanvi[Appendix A.3, printed p. 21, item 5, HFT]",,,silharyanvi2024:i005:hft:v02,,,,dialect:kaithal:sil-haryanvi-2024-hft:Fatehabad%20Haryanvi%2FBagri
kaithal,,aŋkʰ,eye,,aŋkʰ,Appendix A.3 lexical-similarity group 1; manually transcribed from the image-only source scan,"webster2024haryanvi[Appendix A.3, printed p. 21, item 5, HNG]",,,silharyanvi2024:i005:hng:v01,,,,dialect:kaithal:sil-haryanvi-2024-hng:Dehar%20%28Narayangarh%29%20Haryanvi
kaithal,,aŋkʰ,eye,,aŋkʰ,Appendix A.3 lexical-similarity group 1; manually transcribed from the image-only source scan,"webster2024haryanvi[Appendix A.3, printed p. 21, item 5, HTR]",,,silharyanvi2024:i005:htr:v01,,,,dialect:kaithal:sil-haryanvi-2024-htr:Taoru%20Haryanvi%2FMewati
kaithal,,əŋkʰ,eye,,əŋkʰ,Appendix A.3 lexical-similarity group 1; manually transcribed from the image-only source scan,"webster2024haryanvi[Appendix A.3, printed p. 21, item 5, HLH]",,,silharyanvi2024:i005:hlh:v01,,,,dialect:kaithal:sil-haryanvi-2024-hlh:Loharu%20Haryanvi%2FBagri
kaithal,,kan,ear,,kan,Appendix A.3 lexical-similarity group 1; manually transcribed from the image-only source scan,"webster2024haryanvi[Appendix A.3, printed p. 21, item 6, HRT]",,,silharyanvi2024:i006:hrt:v01,,,,dialect:kaithal:sil-haryanvi-2024-hrt:Rohtak%20Haryanvi%2FBangru
kaithal,,kan,ear,,kan,Appendix A.3 lexical-similarity group 1; manually transcribed from the image-only source scan,"webster2024haryanvi[Appendix A.3, printed p. 21, item 6, HJN]",,,silharyanvi2024:i006:hjn:v01,,,,dialect:kaithal:sil-haryanvi-2024-hjn:Jind%20Haryanvi
kaithal,,kan,ear,,kan,Appendix A.3 lexical-similarity group 1; manually transcribed from the image-only source scan,"webster2024haryanvi[Appendix A.3, printed p. 21, item 6, HFT]",,,silharyanvi2024:i006:hft:v01,,,,dialect:kaithal:sil-haryanvi-2024-hft:Fatehabad%20Haryanvi%2FBagri
kaithal,,kan,ear,,kan,Appendix A.3 lexical-similarity group 1; manually transcribed from the image-only source scan,"webster2024haryanvi[Appendix A.3, printed p. 21, item 6, HNG]",,,silharyanvi2024:i006:hng:v01,,,,dialect:kaithal:sil-haryanvi-2024-hng:Dehar%20%28Narayangarh%29%20Haryanvi
kaithal,,kan,ear,,kan,Appendix A.3 lexical-similarity group 1; manually transcribed from the image-only source scan,"webster2024haryanvi[Appendix A.3, printed p. 21, item 6, HTR]",,,silharyanvi2024:i006:htr:v01,,,,dialect:kaithal:sil-haryanvi-2024-htr:Taoru%20Haryanvi%2FMewati
kaithal,,kan,ear,,kan,Appendix A.3 lexical-similarity group 1; manually transcribed from the image-only source scan,"webster2024haryanvi[Appendix A.3, printed p. 21, item 6, HLH]",,,silharyanvi2024:i006:hlh:v01,,,,dialect:kaithal:sil-haryanvi-2024-hlh:Loharu%20Haryanvi%2FBagri
