beine_pkh,,para,above,,para,,"rama-coltekin-sofroniev2017gondi[data/gondi_combined_cognates.csv, row 2, site pkh, concept above]; beine1994gondi[site pkh, item above]",,,beine:pkh:above:1,,,,
beine_ght,,paro,above,,paro,,"rama-coltekin-sofroniev2017gondi[data/gondi_combined_cognates.csv, row 3, site ght, concept above]; beine1994gondi[site ght, item above]",,,beine:ght:above:1,,,,
beine_glb,,paro,above,,paro,,"rama-coltekin-sofroniev2017gondi[data/gondi_combined_cognates.csv, row 4, site glb, concept above]; beine1994gondi[site glb, item above]",,,beine:glb:above:1,,,,
beine_gtd,,paro,above,,paro,,"rama-coltekin-sofroniev2017gondi[data/gondi_combined_cognates.csv, row 5, site gtd, concept above]; beine1994gondi[site gtd, item above]",,,beine:gtd:above:1,,,,
beine_gkt,,paro,above,,paro,,"rama-coltekin-sofroniev2017gondi[data/gondi_combined_cognates.csv, row 6, site gkt, concept above]; beine1994gondi[site gkt, item above]",,,beine:gkt:above:1,,,,
beine_gcj,,paro,above,,paro,,"rama-coltekin-sofroniev2017gondi[data/gondi_combined_cognates.csv, row 7, site gcj, concept above]; beine1994gondi[site gcj, item above]",,,beine:gcj:above:1,,,,
beine_mud,,paro,above,,paro,,"rama-coltekin-sofroniev2017gondi[data/gondi_combined_cognates.csv, row 8, site mud, concept above]; beine1994gondi[site mud, item above]",,,beine:mud:above:1,,,,
beine_psh,,pəra,above,,pəra,,"rama-coltekin-sofroniev2017gondi[data/gondi_combined_cognates.csv, row 9, site psh, concept above]; beine1994gondi[site psh, item above]",,,beine:psh:above:1,,,,
beine_ggg,,pəro,above,,pəro,,"rama-coltekin-sofroniev2017gondi[data/gondi_combined_cognates.csv, row 10, site ggg, concept above]; beine1994gondi[site ggg, item above]",,,beine:ggg:above:1,,,,
beine_khu,,pəro,above,,pəro,,"rama-coltekin-sofroniev2017gondi[data/gondi_combined_cognates.csv, row 11, site khu, concept above]; beine1994gondi[site khu, item above]",,,beine:khu:above:1,,,,
beine_bhe,,pəro,above,,pəro,,"rama-coltekin-sofroniev2017gondi[data/gondi_combined_cognates.csv, row 12, site bhe, concept above]; beine1994gondi[site bhe, item above]",,,beine:bhe:above:1,,,,
beine_prg,,pəro,above,,pəro,,"rama-coltekin-sofroniev2017gondi[data/gondi_combined_cognates.csv, row 13, site prg, concept above]; beine1994gondi[site prg, item above]",,,beine:prg:above:1,,,,
beine_gar,,pəro,above,,pəro,,"rama-coltekin-sofroniev2017gondi[data/gondi_combined_cognates.csv, row 14, site gar, concept above]; beine1994gondi[site gar, item above]",,,beine:gar:above:1,,,,
beine_gam,,pəro,above,,pəro,,"rama-coltekin-sofroniev2017gondi[data/gondi_combined_cognates.csv, row 15, site gam, concept above]; beine1994gondi[site gam, item above]",,,beine:gam:above:1,,,,
beine_gwa,,pəro,above,,pəro,,"rama-coltekin-sofroniev2017gondi[data/gondi_combined_cognates.csv, row 16, site gwa, concept above]; beine1994gondi[site gwa, item above]",,,beine:gwa:above:1,,,,
beine_gch,,pəro,above,,pəro,,"rama-coltekin-sofroniev2017gondi[data/gondi_combined_cognates.csv, row 17, site gch, concept above]; beine1994gondi[site gch, item above]",,,beine:gch:above:1,,,,
beine_gdh,,pəro,above,,pəro,,"rama-coltekin-sofroniev2017gondi[data/gondi_combined_cognates.csv, row 18, site gdh, concept above]; beine1994gondi[site gdh, item above]",,,beine:gdh:above:1,,,,
beine_rui,,pʰəro,above,,pʰəro,,"rama-coltekin-sofroniev2017gondi[data/gondi_combined_cognates.csv, row 19, site rui, concept above]; beine1994gondi[site rui, item above]",,,beine:rui:above:1,,,,
beine_gki,,phʌro,above,,phʌro,,"rama-coltekin-sofroniev2017gondi[data/gondi_combined_cognates.csv, row 20, site gki, concept above]; beine1994gondi[site gki, item above]",,,beine:gki:above:1,,,,
beine_mbh,,poɡenu,above,,poɡenu,,"rama-coltekin-sofroniev2017gondi[data/gondi_combined_cognates.csv, row 21, site mbh, concept above]; beine1994gondi[site mbh, item above]",,,beine:mbh:above:1,,,,
beine_met,,poɣʌn,above,,poɣʌn,,"rama-coltekin-sofroniev2017gondi[data/gondi_combined_cognates.csv, row 22, site met, concept above]; beine1994gondi[site met, item above]",,,beine:met:above:1,,,,
