Item	Gloss	Site_Key	Source_Code	Source_Code_Occurrence	Scope	PDF_Page	Printed_Page	Column	Source_Group_Labels	Manual_Transcription	Manual_Form_Count	Source_Qualifier	Review_Status	Confidence	Site_Assignment_Confidence	Uncertainty	Reviewer_Method	Reviewed_At	Reviewer_Declaration
96	snake	BNM	BNM		target	48	43	right	1	sãp	1		attested	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	2026-08-29	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
96	snake	BNT	BNT		target	48	43	right	1	sãp	1		attested	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	2026-08-29	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
96	snake	RNK	RNK		target	48	43	right	1	sãp	1		attested	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	2026-08-29	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
96	snake	RNS_Sisaikhara	RNS	1	target	48	43	right	1	sãp	1		attested	high	medium	duplicate source code RNS; within-group occurrence order assigned to metadata row order; unmatched extra group occurrence assigned to metadata row 1 (Sisaikhara)	manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	2026-08-29	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
96	snake	RNS_Sisana	RNS	2	target	48	43	right	1	sãp	1		attested	high	medium	duplicate source code RNS; within-group occurrence order assigned to metadata row order; unmatched extra group occurrence assigned to metadata row 1 (Sisaikhara)	manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	2026-08-29	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
96	snake	RKM	RkM		target	48	43	right	1	sãp	1		attested	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	2026-08-29	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
96	snake	RKB	RKB		target	48	43	right	1	sãp	1		attested	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	2026-08-29	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
96	snake	TkN	TkN		target	48	43	right	1	sãp	1		attested	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	2026-08-29	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
96	snake	KkP	KkP		target	48	43	right	1	samp	1		attested	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	2026-08-29	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
96	snake	SkP	SkP		target	48	43	right	1	sãp	1		attested	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	2026-08-29	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
