Item	Gloss	Site_Key	Source_Code	Source_Code_Occurrence	Scope	PDF_Page	Printed_Page	Column	Source_Group_Labels	Manual_Transcription	Manual_Form_Count	Source_Qualifier	Review_Status	Confidence	Site_Assignment_Confidence	Uncertainty	Reviewer_Method	Reviewed_At	Reviewer_Declaration
196	run!; he ran	BNM	BNM		target	66	61	left	2	bʰodʒ	1		attested	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	2026-08-29	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
196	run!; he ran	BNT	BNT		target	66	61	left	2	bʰodʒ / bʰodʒo	2		attested	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	2026-08-29	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
196	run!; he ran	RNK	RNK		target	66	61	left	2	bʰodʒdʒa / bʰodʒgʌu	2		attested	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	2026-08-29	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
196	run!; he ran	RNS_Sisaikhara	RNS	1	target	66	61	left	1 / 2 / 2 / 2 / 3	dɔrre / bʰadʒ / bʰadʒo / bʰadʒgʌʊ / dʒʰʌno	5		attested	high	medium	duplicate source code RNS; within-item and within-group occurrence order provisionally assigned to metadata row order	manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	2026-08-29	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
196	run!; he ran	RNS_Sisana	RNS	2	target	66	61	left	2	bʰadʒ / bʰadʒo	2		attested	high	medium	duplicate source code RNS; within-item and within-group occurrence order provisionally assigned to metadata row order	manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	2026-08-29	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
196	run!; he ran	RKM	RkM		target	66	61	left	2	bʰadʒrʌʊ / bʰadʒ	2	second response followed by literal ellipsis (...)	attested	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	2026-08-29	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
196	run!; he ran	RKB	RKB		target	66	61	left	1 / 1 / 2 / 2	dɔdo / dɔda / bʰadʒ / bʰadʒʌt	4		attested	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	2026-08-29	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
196	run!; he ran	TkN	TkN		target	66	61	left	1	dɔrdʒa / dɔrrʌho	2		attested	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	2026-08-29	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
196	run!; he ran	KkP	KkP		target	66	61	left	1	dɔrgjʌl	1		attested	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	2026-08-29	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
196	run!; he ran	SkP	SkP		target	66	61	left	1	dɔrʌtahæ / dɔrʌt	2		attested	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	2026-08-29	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
