Item	Gloss	Site_Key	Source_Code	Source_Code_Occurrence	Scope	PDF_Page	Printed_Page	Column	Source_Group_Labels	Manual_Transcription	Manual_Form_Count	Source_Qualifier	Review_Status	Confidence	Site_Assignment_Confidence	Uncertainty	Reviewer_Method	Reviewed_At	Reviewer_Declaration
206	she	BNM	BNM		target	68	63	left	1		0		source_blank	high	high	site code absent from the complete printed item block	manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	2026-08-29	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
206	she	BNT	BNT		target	68	63	left	1		0		source_blank	high	high	site code absent from the complete printed item block	manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	2026-08-29	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
206	she	RNK	RNK		target	68	63	left	1		0		source_blank	high	high	site code absent from the complete printed item block	manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	2026-08-29	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
206	she	RNS_Sisaikhara	RNS	1	target	68	63	left	1		0		source_blank	high	medium	duplicate source code RNS; no RNS response is printed in the complete item block	manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	2026-08-29	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
206	she	RNS_Sisana	RNS	2	target	68	63	left	1		0		source_blank	high	medium	duplicate source code RNS; no RNS response is printed in the complete item block	manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	2026-08-29	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
206	she	RKM	RkM		target	68	63	left	1		0		source_blank	high	high	site code absent from the complete printed item block	manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	2026-08-29	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
206	she	RKB	RKB		target	68	63	left	1		0		source_blank	high	high	site code absent from the complete printed item block	manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	2026-08-29	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
206	she	TkN	TkN		target	68	63	left	1		0		source_blank	high	high	site code absent from the complete printed item block	manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	2026-08-29	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
206	she	KkP	KkP		target	68	63	left	1		0		source_blank	high	high	site code absent from the complete printed item block	manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	2026-08-29	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
206	she	SkP	SkP		target	68	63	left	1		0		source_blank	high	high	site code absent from the complete printed item block	manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	2026-08-29	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
206	she	DKS	DKS		target	68	63	left	1		0		source_blank	high	high	site code absent from the complete printed item block	manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	2026-08-29	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
206	she	DDK	DDK		target	68	63	left	1		0		source_blank	high	high	site code absent from the complete printed item block	manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	2026-08-29	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
206	she	DGC	DGC		target	68	63	left	1		0		source_blank	high	high	site code absent from the complete printed item block	manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	2026-08-29	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
206	she	DkR	DkR		target	68	63	left	1		0		source_blank	high	high	site code absent from the complete printed item block	manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	2026-08-29	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
206	she	CCC	CCC		target	68	63	left	1		0		source_blank	high	high	site code absent from the complete printed item block	manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	2026-08-29	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
206	she	HIN	HIN		control	68	63	left	1		0		source_blank	high	high	site code absent from the complete printed item block	manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	2026-08-29	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
207	we (inc.)	BNM	BNM		target	68	63	left	1	hʌm	1		attested	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	2026-08-29	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
207	we (inc.)	BNT	BNT		target	68	63	left	1	hʌm	1		attested	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	2026-08-29	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
207	we (inc.)	RNK	RNK		target	68	63	left	1	hʌm	1		attested	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	2026-08-29	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
207	we (inc.)	RNS_Sisaikhara	RNS	1	target	68	63	left	1 / 2	hʌm / hʌmsʌb	2		attested	high	medium	duplicate source code RNS; within-item and within-group occurrence order provisionally assigned to metadata row order	manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	2026-08-29	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
207	we (inc.)	RNS_Sisana	RNS	2	target	68	63	left	1	hʌm	1		attested	high	medium	duplicate source code RNS; within-item and within-group occurrence order provisionally assigned to metadata row order	manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	2026-08-29	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
207	we (inc.)	RKM	RkM		target	68	63	left	1	hʌm	1		attested	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	2026-08-29	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
207	we (inc.)	RKB	RKB		target	68	63	left	1	hʌm	1		attested	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	2026-08-29	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
207	we (inc.)	TkN	TkN		target	68	63	left	3	apʌnsʌb	1		attested	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	2026-08-29	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
207	we (inc.)	KkP	KkP		target	68	63	left	1	hʌmʌre	1		attested	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	2026-08-29	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
207	we (inc.)	SkP	SkP		target	68	63	left	2	hʌmsʌb	1		attested	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	2026-08-29	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
207	we (inc.)	DKS	DKS		target	68	63	left	1	hʌmʌreh	1		attested	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	2026-08-29	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
207	we (inc.)	DDK	DDK		target	68	63	left	1 / 2	hʌmʌrẽ / hʌmʌrẽsʌb	2		attested	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	2026-08-29	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
207	we (inc.)	DGC	DGC		target	68	63	left	1	hʌmre	1		attested	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	2026-08-29	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
207	we (inc.)	DkR	DkR		target	68	63	left	1	hʌmʌre	1		attested	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	2026-08-29	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
207	we (inc.)	CCC	CCC		target	68	63	left	1	hamara	1		attested	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	2026-08-29	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
207	we (inc.)	HIN	HIN		control	68	63	left	1	hʌm	1		attested	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	2026-08-29	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
208	we (exc.)	BNM	BNM		target	68	63	left	1	hʌm	1	response followed by (207)	attested	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	2026-08-29	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
208	we (exc.)	BNT	BNT		target	68	63	left	1	hʌm	1	response followed by (207)	attested	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	2026-08-29	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
