Item	Gloss	Site_Key	Source_Code	Source_Code_Occurrence	Scope	PDF_Page	Printed_Page	Column	Source_Group_Labels	Manual_Transcription	Manual_Form_Count	Source_Qualifier	Review_Status	Confidence	Site_Assignment_Confidence	Uncertainty	Reviewer_Method	Reviewed_At	Reviewer_Declaration
161	eleven	BNM	BNM		target	60	55	left	1	gjaɾʌh	1		attested	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	2026-08-29	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
161	eleven	BNT	BNT		target	60	55	left	1	gaɾʌh	1		attested	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	2026-08-29	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
161	eleven	RNK	RNK		target	60	55	left	1	gjaɾʌh	1		attested	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	2026-08-29	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
161	eleven	RNS_Sisaikhara	RNS	1	target	60	55	left	1	gjaɾʌh	1		attested	high	medium	duplicate source code RNS; within-group occurrence order assigned to metadata row order	manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	2026-08-29	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
161	eleven	RNS_Sisana	RNS	2	target	60	55	left	1	gjaɾʌh	1		attested	high	medium	duplicate source code RNS; within-group occurrence order assigned to metadata row order	manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	2026-08-29	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
161	eleven	RKM	RkM		target	60	55	left	1	gjaɾʌh	1		attested	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	2026-08-29	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
161	eleven	RKB	RKB		target	60	55	left	1	gaɾʌh	1		attested	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	2026-08-29	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
161	eleven	TkN	TkN		target	60	55	left	1	gjaɾʌh	1		attested	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	2026-08-29	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
161	eleven	KkP	KkP		target	60	55	left	1	gjaɾʌh	1		attested	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	2026-08-29	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
161	eleven	SkP	SkP		target	60	55	left	1	ɪgjaɾʌh	1		attested	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	2026-08-29	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
161	eleven	DKS	DKS		target	60	55	left	1	gjaɾʌh	1		attested	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	2026-08-29	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
161	eleven	DDK	DDK		target	60	55	left	1	gjaɾʌh	1		attested	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	2026-08-29	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
161	eleven	DGC	DGC		target	60	55	left	1	gjaɾʌh	1		attested	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	2026-08-29	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
161	eleven	DkR	DkR		target	60	55	left	1	gjaɾʌh	1		attested	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	2026-08-29	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
161	eleven	CCC	CCC		target	60	55	left	1		0		source_blank	high	high	site code absent from the complete printed item block	manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	2026-08-29	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
161	eleven	HIN	HIN		control	60	55	left	1	gjaɾʌh	1		attested	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	2026-08-29	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
162	twelve	BNM	BNM		target	60	55	left	1	baɾʌh	1		attested	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	2026-08-29	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
162	twelve	BNT	BNT		target	60	55	left	1	baɾʌh	1		attested	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	2026-08-29	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
162	twelve	RNK	RNK		target	60	55	left	1	baɾʌh	1		attested	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	2026-08-29	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
162	twelve	RNS_Sisaikhara	RNS	1	target	60	55	left	1	baɾʌh	1		attested	high	medium	duplicate source code RNS; within-group occurrence order assigned to metadata row order	manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	2026-08-29	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
162	twelve	RNS_Sisana	RNS	2	target	60	55	left	1	baɾʌh	1		attested	high	medium	duplicate source code RNS; within-group occurrence order assigned to metadata row order	manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	2026-08-29	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
162	twelve	RKM	RkM		target	60	55	left	1	baɾʌh	1		attested	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	2026-08-29	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
162	twelve	RKB	RKB		target	60	55	left	1	baɾʌh	1		attested	high	high		manual visual inspection of 400-dpi rendered PDF page; 900/1200-dpi crops used for every cell; PDF text/OCR/legacy not accepted	2026-08-29	hand-keyed-from-rendered-source; PDF-text-OCR-legacy-not-copied
